bus0,bus1,type,carrier,x_x,r_x,g,b_x,s_nom_x,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,geom,s_nom_mod,sub_network,v_nom_x,x_pu,r_pu,b_pu,g_pu,x_pu_eff,r_pu_eff,s_nom_opt,geometry,id,length_m,id_dlr,match_id,geometry_net,bus0_net,bus1_net,length_m_net,geometry_dlr,bus0_dlr,bus1_dlr,length_m_dlr,r_y,x_y,b_y,TSO,v_nom_y,Imax,s_nom_y,match_type,length_ratio,length_within_tolerance,r_net,x_net,b_net,TSO_net,v_nom_net,Imax_net,s_nom_net,line_ratio
Bus_1954,Bus_1957,,AC,1.1913980779172193,0.4133646100482337,0.0,1.3025942946295564e-05,1040.4232259993328,True,1040.4232259993328,6218.755219495297,0.7,0,40.0,154.13104618437126,7.574558075269355,1.0,2.0,-inf,inf,"MULTILINESTRING ((6.899491 51.159218, 6.900047 51.161607, 6.900562 51.163754, 6.900596 51.163899, 6.901085 51.166663, 6.901557 51.169258, 6.902087 51.172161, 6.902507 51.17444, 6.902967 51.176948, 6.900044 51.178523, 6.897125 51.180091, 6.894514 51.18149, 6.891594 51.183059, 6.88864 51.184636, 6.88581 51.186157, 6.882907 51.187697, 6.879765 51.189157), (6.899491 51.159218, 6.903742 51.158808, 6.908136 51.158916, 6.912995 51.159045, 6.915038 51.157259, 6.919072 51.155165, 6.923093 51.153091, 6.927143 51.151003, 6.931651 51.148604, 6.933062 51.146171, 6.934483 51.14372, 6.935751 51.142091))",0.0,0,220.0,2.4615662766884696e-05,8.540591116699044e-06,0.6304556386007052,0.0,2.4615662766884696e-05,8.540591116699044e-06,1040.4232259993328,"MULTILINESTRING ((6.899491 51.159218, 6.900047 51.161607, 6.900562 51.163754, 6.900596 51.163899, 6.901085 51.166663, 6.901557 51.169258, 6.902087 51.172161, 6.902507 51.17444, 6.902967 51.176948, 6.900044 51.178523, 6.897125 51.180091, 6.894514 51.18149, 6.891594 51.183059, 6.88864 51.184636, 6.88581 51.186157, 6.882907 51.187697, 6.879765 51.189157), (6.899491 51.159218, 6.903742 51.158808, 6.908136 51.158916, 6.912995 51.159045, 6.915038 51.157259, 6.919072 51.155165, 6.923093 51.153091, 6.927143 51.151003, 6.931651 51.148604, 6.933062 51.146171, 6.934483 51.14372, 6.935751 51.142091))",8859,7586.050207036662,192,190,"MULTILINESTRING ((353120.14066205046 5669628.257307883, 353166.60241179285 5669892.78208815, 353209.42564930534 5670130.480918332, 353212.2630429353 5670146.535741904, 353255.22389192146 5670452.891741294, 353296.4562622005 5670740.4907547925, 353342.7167532396 5671062.22131519, 353379.3047936207 5671314.788367992, 353419.41226812545 5671592.738750947, 353220.11981126363 5671773.697049333, 353021.0987673494 5671953.877041122, 352843.07813694817 5672114.6571176965, 352644.01699800265 5672294.965474994, 352442.6195334267 5672476.239623833, 352249.7221544471 5672651.04601616, 352051.79789947974 5672828.119495323, 351836.93097504415 5672996.787336886), (353120.14066205046 5669628.257307883, 353416.0674610054 5669574.18654308, 353723.6369634077 5669577.445421181, 354063.78410227835 5669582.134766239, 354200.998737567 5669379.494866592, 354476.47614081454 5669138.67022686, 354751.13319202507 5668900.110390095, 355027.7999668381 5668659.951916674, 355335.55033794703 5668384.327418778, 355426.6259314914 5668111.02466781, 355518.3554119617 5667835.702722445, 355601.95918631623 5667652.082205314))",Bus_1954,Bus_1957,7586.050207036662,"LINESTRING (349600.7688113776 5674888.108199694, 357463.31089141866 5659571.049012316)",_23140544,_22761839,17217.196929525187,1.269,6.745,0.0001087,Amprion GmbH,220,,338.58,one_to_many,,,1.269,6.745,0.0001087,Amprion GmbH,220,,338.58,1.0
Bus_39091,Bus_19540,,AC,0.177632264097597,0.0197897212620476,0.0,1.0311150686999194e-06,3580.6957589627946,True,3580.6957589627946,10741.486288219148,0.7,0,40.0,30.789022999958547,1.5130841486342776,1.0,2.0,-inf,inf,"MULTILINESTRING ((12.10643 53.252066, 12.102316 53.252075, 12.101348 53.251949, 12.09426 53.251003, 12.087531 53.250111), (12.109095 53.250823, 12.107418 53.251164, 12.10643 53.252066))",0.0,0,380.0,1.230140333085852e-06,1.3704793117761514e-07,0.1488930159202683,0.0,1.230140333085852e-06,1.3704793117761514e-07,3580.6957589627946,"MULTILINESTRING ((12.10643 53.252066, 12.102316 53.252075, 12.101348 53.251949, 12.09426 53.251003, 12.087531 53.250111), (12.109095 53.250823, 12.107418 53.251164, 12.10643 53.252066))",8860,1523.856155609098,,,,,,,,,,,,,,,,,,,,,0.05205780927338575,0.5113761997619543,8.354025923553362e-06,50HERTZ,400,2500.0,1000.0,
Bus_34770,Bus_1954,,AC,0.4649768784300824,0.1613276912566722,0.0,7.908836154302111e-07,1040.0,True,1040.0,6218.755219495297,0.7,0,40.0,60.90255899802493,2.99297241849147,1.0,2.0,-inf,inf,"MULTILINESTRING ((6.848423 51.204775, 6.84962 51.20264, 6.853662 51.201063, 6.85631 51.200021, 6.859981 51.198607, 6.863008 51.197149, 6.866267 51.195578, 6.869414 51.194065, 6.872823 51.192414, 6.876217 51.190789, 6.879765 51.189157), (6.846997 51.205568, 6.847609 51.205685, 6.847649 51.205615, 6.847734 51.205483, 6.847773 51.205417, 6.847868 51.205277, 6.848423 51.204775))",0.0,0,220.0,9.606960298142198e-06,3.3332167615014925e-06,0.0382787669868222,0.0,9.606960298142198e-06,3.3332167615014925e-06,1040.0,"MULTILINESTRING ((6.848423 51.204775, 6.84962 51.20264, 6.853662 51.201063, 6.85631 51.200021, 6.859981 51.198607, 6.863008 51.197149, 6.866267 51.195578, 6.869414 51.194065, 6.872823 51.192414, 6.876217 51.190789, 6.879765 51.189157), (6.846997 51.205568, 6.847609 51.205685, 6.847649 51.205615, 6.847734 51.205483, 6.847773 51.205417, 6.847868 51.205277, 6.848423 51.204775))",8863,3002.239140380388,,,,,,,,,,,,,,,,,,,,,0.2457922204431759,1.3751108640059035,1.7985070609210453e-05,Amprion GmbH,220,,295.68,
Bus_19590,Bus_34930,,AC,0.1629931840940197,0.0181588146084479,0.0,1.7887145136927903e-06,3580.700582992685,True,3580.700582992685,10741.486288219148,0.7,0,40.0,27.5429433272972,1.353560031941311,1.0,2.0,-inf,inf,"MULTILINESTRING ((9.521154 53.546016, 9.516245 53.544941, 9.510447 53.543695, 9.506338 53.542814), (9.506338 53.542814, 9.502556 53.542728, 9.50179 53.542815))",0.0,0,380.0,1.1287616627009676e-06,1.257535637704152e-07,0.2582903757772389,0.0,1.1287616627009676e-06,1.257535637704152e-07,3580.700582992685,"MULTILINESTRING ((9.521154 53.546016, 9.516245 53.544941, 9.510447 53.543695, 9.506338 53.542814), (9.506338 53.542814, 9.502556 53.542728, 9.50179 53.542815))",8868,1346.883502484965,,,,,,,,,,,,,,,,,,,,,0.034813090943208835,0.3747044594455731,5.660175313006695e-06,TENNETGMBH,400,,358.16,
Bus_229,Bus_19587,,AC,1.456236020756968,0.1622369770505608,0.0,2.3101138695118323e-06,3580.5085546495325,True,3580.5085546495325,10741.486288219148,0.7,0,40.0,156.84620337598395,11.56198610631404,1.0,2.0,-inf,inf,"MULTILINESTRING ((9.768476 53.696879, 9.763442 53.696452, 9.75756 53.695942, 9.753399 53.693003, 9.750329 53.690925, 9.746894 53.688499, 9.74381 53.686377, 9.740616 53.684164, 9.73653 53.681315, 9.73277 53.678688, 9.729006 53.676043, 9.726496 53.674267, 9.720682 53.673328, 9.715335 53.672417, 9.709847 53.671506, 9.705676 53.669983, 9.700452 53.668105, 9.696273 53.666599, 9.690576 53.664518, 9.685167 53.662539, 9.685136 53.662527, 9.679776 53.660558, 9.674492 53.658603, 9.670023 53.659279, 9.665497 53.659295, 9.664001 53.660616, 9.657307 53.659563, 9.65294 53.658794, 9.648861 53.658056, 9.64584 53.657868, 9.645111 53.654824), (9.645111 53.654824, 9.644317 53.651635), (9.644317 53.651635, 9.642051 53.648404, 9.639608 53.644908, 9.63799 53.642648))",0.0,0,380.0,1.008473698585158e-05,1.1235247718182883e-06,0.3335804427575086,0.0,1.008473698585158e-05,1.1235247718182883e-06,3580.5085546495325,"MULTILINESTRING ((9.768476 53.696879, 9.763442 53.696452, 9.75756 53.695942, 9.753399 53.693003, 9.750329 53.690925, 9.746894 53.688499, 9.74381 53.686377, 9.740616 53.684164, 9.73653 53.681315, 9.73277 53.678688, 9.729006 53.676043, 9.726496 53.674267, 9.720682 53.673328, 9.715335 53.672417, 9.709847 53.671506, 9.705676 53.669983, 9.700452 53.668105, 9.696273 53.666599, 9.690576 53.664518, 9.685167 53.662539, 9.685136 53.662527, 9.679776 53.660558, 9.674492 53.658603, 9.670023 53.659279, 9.665497 53.659295, 9.664001 53.660616, 9.657307 53.659563, 9.65294 53.658794, 9.648861 53.658056, 9.64584 53.657868, 9.645111 53.654824), (9.645111 53.654824, 9.644317 53.651635), (9.644317 53.651635, 9.642051 53.648404, 9.639608 53.644908, 9.63799 53.642648))",8870,11585.179117243948,,,,,,,,,,,,,,,,,,,,,0.19680333441351597,3.5070710628023054,6.68021294912755e-05,TENNETGMBH,400,,1261.6,
Bus_37314,Bus_19642,,AC,1.2824482685409375,0.1428757349476641,0.0,9.800003415801297e-07,3581.4784793744493,True,3581.4784793744493,10741.486288219148,0.7,0,40.0,104.69658397877558,10.29033897143512,1.0,2.0,-inf,inf,"MULTILINESTRING ((7.749792 52.28921, 7.7532 52.292092, 7.759105 52.29236, 7.76142 52.289536, 7.764113 52.286231, 7.769074 52.285889, 7.774318 52.285532, 7.779153 52.28518, 7.78415 52.284834, 7.789471 52.284458), (7.886372 52.2779, 7.881196 52.276836), (7.881196 52.276836, 7.876124 52.276766, 7.870684 52.276712, 7.864677 52.276648, 7.858591 52.276578, 7.85317 52.276506, 7.847297 52.276461, 7.84109 52.277359, 7.835138 52.278224, 7.831104 52.278805, 7.82605 52.279545, 7.82231 52.2801, 7.818049 52.280726, 7.812979 52.281462, 7.806749 52.282257, 7.801268 52.282958, 7.795199 52.283735, 7.789471 52.284458), (7.890386 52.27794, 7.888734 52.278303, 7.886372 52.2779))",0.0,0,380.0,8.881220696266882e-06,9.894441478370095e-07,0.1415120493241707,0.0,8.881220696266882e-06,9.894441478370095e-07,3581.4784793744493,"MULTILINESTRING ((7.749792 52.28921, 7.7532 52.292092, 7.759105 52.29236, 7.76142 52.289536, 7.764113 52.286231, 7.769074 52.285889, 7.774318 52.285532, 7.779153 52.28518, 7.78415 52.284834, 7.789471 52.284458), (7.886372 52.2779, 7.881196 52.276836), (7.881196 52.276836, 7.876124 52.276766, 7.870684 52.276712, 7.864677 52.276648, 7.858591 52.276578, 7.85317 52.276506, 7.847297 52.276461, 7.84109 52.277359, 7.835138 52.278224, 7.831104 52.278805, 7.82605 52.279545, 7.82231 52.2801, 7.818049 52.280726, 7.812979 52.281462, 7.806749 52.282257, 7.801268 52.282958, 7.795199 52.283735, 7.789471 52.284458), (7.890386 52.27794, 7.888734 52.278303, 7.886372 52.2779))",8878,10321.078005712225,,,,,,,,,,,,,,,,,,,,,0.6998746286767771,3.8396665159885393,4.270888482082694e-05,Amprion GmbH,220,,162.8,
Bus_1965,Bus_34750,,AC,0.0555646000808874,0.0061903626690536,0.0,9.17718389636265e-07,3581.089160085201,True,3581.089160085201,10741.486288219148,0.7,0,40.0,10.401543507635092,0.5111695360633443,1.0,2.0,-inf,inf,"MULTILINESTRING ((7.025395 51.624606, 7.028934 51.625702), (7.023219 51.625672, 7.023112 51.625134, 7.025395 51.624606))",0.0,0,380.0,3.84796399452129e-07,4.2869547569623566e-08,0.1325185354634766,0.0,3.84796399452129e-07,4.2869547569623566e-08,3581.089160085201,"MULTILINESTRING ((7.025395 51.624606, 7.028934 51.625702), (7.023219 51.625672, 7.023112 51.625134, 7.025395 51.624606))",8879,502.6266891333843,287,195,"MULTILINESTRING ((363317.5262924095 5721133.924656179, 363565.7625858176 5721249.185925326), (363170.12440440024 5721256.537495996, 363161.09979182837 5721196.911972728, 363317.5262924095 5721133.924656179))",Bus_1965,Bus_34750,502.6266891333843,"LINESTRING (365940.1002684367 5729052.684943276, 363176.50503981987 5721259.897394729)",_29077623,_23022100,8268.312788255684,0.31,2.77,4.61e-05,Amprion GmbH,400,,1032.0,one_to_many,,,0.008753274974806097,0.07821474735552546,1.3016966978663262e-06,Amprion GmbH,400,,1032.0,0.028236370886471282
Bus_36413,Bus_35451,,AC,1.1996961061474447,0.133656615513328,0.0,6.605201558216535e-07,3580.384289952078,True,3580.384289952078,10741.486288219148,0.7,0,40.0,131.84524284543878,9.719029425968092,1.0,2.0,-inf,inf,"MULTILINESTRING ((14.35745 51.533727, 14.360691 51.533743, 14.362179 51.532551, 14.365842 51.532108, 14.369005 51.531701, 14.374385 51.532243, 14.378687 51.533668, 14.381228 51.535402, 14.386332 51.534792, 14.389 51.533329, 14.3947 51.533897, 14.399541 51.534853, 14.404717 51.535894, 14.409915 51.534271, 14.413774 51.533049, 14.417499 51.53185, 14.421751 51.532476, 14.426511 51.533146, 14.431694 51.53388, 14.43727 51.534675, 14.442905 51.535505, 14.447279 51.536122, 14.451048 51.538683, 14.454654 51.541122, 14.458255 51.543548, 14.461433 51.545589, 14.464323 51.547696, 14.467584 51.54866, 14.471407 51.54979, 14.472911 51.551797), (14.472074 51.553898, 14.47294 51.553237, 14.472911 51.551797), (14.354379 51.533701, 14.355336 51.533627, 14.35745 51.533727))",0.0,0,380.0,8.308144779414437e-06,9.255998304247092e-07,0.0953791105006467,0.0,8.308144779414437e-06,9.255998304247092e-07,3580.384289952078,"MULTILINESTRING ((14.35745 51.533727, 14.360691 51.533743, 14.362179 51.532551, 14.365842 51.532108, 14.369005 51.531701, 14.374385 51.532243, 14.378687 51.533668, 14.381228 51.535402, 14.386332 51.534792, 14.389 51.533329, 14.3947 51.533897, 14.399541 51.534853, 14.404717 51.535894, 14.409915 51.534271, 14.413774 51.533049, 14.417499 51.53185, 14.421751 51.532476, 14.426511 51.533146, 14.431694 51.53388, 14.43727 51.534675, 14.442905 51.535505, 14.447279 51.536122, 14.451048 51.538683, 14.454654 51.541122, 14.458255 51.543548, 14.461433 51.545589, 14.464323 51.547696, 14.467584 51.54866, 14.471407 51.54979, 14.472911 51.551797), (14.472074 51.553898, 14.47294 51.553237, 14.472911 51.551797), (14.354379 51.533701, 14.355336 51.533627, 14.35745 51.533727))",8884,9726.800246305562,,,,,,,,,,,,,,,,,,,,,0.48793796763375685,3.9197932978322583,6.675718239657075e-05,50HERTZ,400,2000.0,800.0,
Bus_35473,Bus_38624,,AC,1.6440362647843494,0.1831598592937776,0.0,7.067396965817804e-07,4013.9488611799943,True,4013.9488611799943,10741.486288219148,0.7,0,40.0,97.70728537737038,14.405070083982585,1.0,2.0,-inf,inf,"MULTILINESTRING ((9.11589 53.952818, 9.117186 53.948796, 9.122442 53.946957, 9.12703 53.944845, 9.131673 53.942704, 9.136966 53.939972, 9.139867 53.937043, 9.144119 53.934277, 9.146731 53.931649, 9.149375 53.929061, 9.154582 53.927991, 9.159362 53.925339, 9.163015 53.923318, 9.166527 53.920403, 9.170054 53.917461, 9.173534 53.914573, 9.177308 53.912818, 9.180019 53.910614, 9.182376 53.908582, 9.185863 53.908621), (9.185863 53.908621, 9.188905 53.90902, 9.190953 53.908671, 9.196802 53.908413, 9.199835 53.908455, 9.204863 53.908496, 9.209427 53.908537, 9.213747 53.908585, 9.217897 53.90865, 9.222197 53.908658, 9.224232 53.907916, 9.224368 53.904877, 9.224399 53.901739, 9.219842 53.900075, 9.215835 53.898592, 9.212077 53.897136, 9.204647 53.897015), (9.115 53.957569, 9.11284 53.955191, 9.11589 53.952818), (9.109456 53.97064, 9.1105 53.968736, 9.111209 53.96457, 9.112575 53.961895, 9.115 53.957569), (9.204647 53.897015, 9.20117 53.896678, 9.199538 53.896752, 9.201684 53.895815), (9.109711 53.972194, 9.108393 53.971852, 9.109456 53.97064))",0.0,0,380.0,1.1385292692412393e-05,1.2684200782117563e-06,0.102053212186409,0.0,1.1385292692412393e-05,1.2684200782117563e-06,4013.9488611799943,"MULTILINESTRING ((9.11589 53.952818, 9.117186 53.948796, 9.122442 53.946957, 9.12703 53.944845, 9.131673 53.942704, 9.136966 53.939972, 9.139867 53.937043, 9.144119 53.934277, 9.146731 53.931649, 9.149375 53.929061, 9.154582 53.927991, 9.159362 53.925339, 9.163015 53.923318, 9.166527 53.920403, 9.170054 53.917461, 9.173534 53.914573, 9.177308 53.912818, 9.180019 53.910614, 9.182376 53.908582, 9.185863 53.908621), (9.185863 53.908621, 9.188905 53.90902, 9.190953 53.908671, 9.196802 53.908413, 9.199835 53.908455, 9.204863 53.908496, 9.209427 53.908537, 9.213747 53.908585, 9.217897 53.90865, 9.222197 53.908658, 9.224232 53.907916, 9.224368 53.904877, 9.224399 53.901739, 9.219842 53.900075, 9.215835 53.898592, 9.212077 53.897136, 9.204647 53.897015), (9.115 53.957569, 9.11284 53.955191, 9.11589 53.952818), (9.109456 53.97064, 9.1105 53.968736, 9.111209 53.96457, 9.112575 53.961895, 9.115 53.957569), (9.204647 53.897015, 9.20117 53.896678, 9.199538 53.896752, 9.201684 53.895815), (9.109711 53.972194, 9.108393 53.971852, 9.109456 53.97064))",8885,14579.748892628962,,,,,,,,,,,,,,,,,,,,,0.3517394473381275,5.017270635933712,7.686342868180023e-05,TENNETGMBH,400,,373.78,
Bus_34909,Bus_34750,,AC,3.511317317550637,0.3911908266743727,0.0,4.5990605796542214e-07,3580.955760894342,True,3580.955760894342,10741.486288219148,0.6999999999999998,0,40.0,127.79757250639273,28.261960938848343,1.0,2.0,-inf,inf,"MULTILINESTRING ((7.020365 51.626794, 7.015906 51.627639), (6.765146 51.669129, 6.770781 51.669944, 6.775932 51.670699, 6.781061 51.671352, 6.786705 51.672039, 6.791791 51.67279, 6.797581 51.673645, 6.803516 51.674526, 6.808731 51.675296, 6.814406 51.676124, 6.820036 51.676954, 6.825532 51.677778, 6.836707 51.679366, 6.841964 51.680084, 6.847095 51.680741, 6.851575 51.68021, 6.856059 51.679735), (7.015906 51.627639, 7.011044 51.626766, 7.004933 51.625952, 6.999573 51.625281, 6.994488 51.626367, 6.989271 51.627453, 6.98456 51.628442, 6.979209 51.629562, 6.974086 51.630623, 6.969292 51.631641, 6.964869 51.631817, 6.959563 51.632162, 6.95466 51.632428, 6.949633 51.634018), (6.949633 51.634018, 6.945988 51.636399, 6.94256 51.638641, 6.938604 51.64123, 6.936132 51.644781, 6.933755 51.648145, 6.931376 51.65157, 6.927059 51.653906, 6.922649 51.656299, 6.918332 51.658636, 6.917514 51.663082, 6.913636 51.664362, 6.909738 51.66632, 6.905278 51.668565, 6.900935 51.670734, 6.896826 51.67279, 6.892888 51.67476, 6.888468 51.676959, 6.884219 51.6791, 6.879443 51.678599, 6.874491 51.678094, 6.868977 51.677522, 6.863935 51.676997, 6.858916 51.676467, 6.856059 51.679735), (6.678717 51.654169, 6.679494 51.651626), (6.678775 51.655807, 6.683317 51.656501, 6.689098 51.657368, 6.694332 51.658177, 6.699894 51.659008, 6.705099 51.659794, 6.710428 51.660596, 6.715813 51.661405, 6.721267 51.662232, 6.727044 51.663124, 6.732208 51.664035, 6.737407 51.664975, 6.743038 51.665699, 6.748513 51.666654, 6.753969 51.66745, 6.759621 51.66835, 6.765146 51.669129), (6.678717 51.654169, 6.678775 51.655807), (7.023219 51.625672, 7.023374 51.626102, 7.021867 51.626374, 7.020365 51.626794), (6.679494 51.651626, 6.681945 51.649077, 6.680791 51.646327))",0.0,0,380.0,2.4316601922095824e-05,2.7090777470524427e-06,0.0664104347702069,0.0,2.4316601922095824e-05,2.7090777470524427e-06,3580.955760894342,"MULTILINESTRING ((7.020365 51.626794, 7.015906 51.627639), (6.765146 51.669129, 6.770781 51.669944, 6.775932 51.670699, 6.781061 51.671352, 6.786705 51.672039, 6.791791 51.67279, 6.797581 51.673645, 6.803516 51.674526, 6.808731 51.675296, 6.814406 51.676124, 6.820036 51.676954, 6.825532 51.677778, 6.836707 51.679366, 6.841964 51.680084, 6.847095 51.680741, 6.851575 51.68021, 6.856059 51.679735), (7.015906 51.627639, 7.011044 51.626766, 7.004933 51.625952, 6.999573 51.625281, 6.994488 51.626367, 6.989271 51.627453, 6.98456 51.628442, 6.979209 51.629562, 6.974086 51.630623, 6.969292 51.631641, 6.964869 51.631817, 6.959563 51.632162, 6.95466 51.632428, 6.949633 51.634018), (6.949633 51.634018, 6.945988 51.636399, 6.94256 51.638641, 6.938604 51.64123, 6.936132 51.644781, 6.933755 51.648145, 6.931376 51.65157, 6.927059 51.653906, 6.922649 51.656299, 6.918332 51.658636, 6.917514 51.663082, 6.913636 51.664362, 6.909738 51.66632, 6.905278 51.668565, 6.900935 51.670734, 6.896826 51.67279, 6.892888 51.67476, 6.888468 51.676959, 6.884219 51.6791, 6.879443 51.678599, 6.874491 51.678094, 6.868977 51.677522, 6.863935 51.676997, 6.858916 51.676467, 6.856059 51.679735), (6.678717 51.654169, 6.679494 51.651626), (6.678775 51.655807, 6.683317 51.656501, 6.689098 51.657368, 6.694332 51.658177, 6.699894 51.659008, 6.705099 51.659794, 6.710428 51.660596, 6.715813 51.661405, 6.721267 51.662232, 6.727044 51.663124, 6.732208 51.664035, 6.737407 51.664975, 6.743038 51.665699, 6.748513 51.666654, 6.753969 51.66745, 6.759621 51.66835, 6.765146 51.669129), (6.678717 51.654169, 6.678775 51.655807), (7.023219 51.625672, 7.023374 51.626102, 7.021867 51.626374, 7.020365 51.626794), (6.679494 51.651626, 6.681945 51.649077, 6.680791 51.646327))",8886,28256.056416560124,289,189,"MULTILINESTRING ((362975.97363273345 5721386.6533700405, 362669.91607537447 5721488.990042191), (345456.5295674236 5726603.701949155, 345848.92021488096 5726682.415101738, 346207.62970744085 5726755.506091627, 346564.4618226896 5726817.326471819, 346957.0053757711 5726881.872944104, 347311.173621164 5726954.733239804, 347714.35190326907 5727037.714057061, 348127.62714656646 5727123.316325968, 348490.7396428126 5727198.103156898, 348885.8346636215 5727278.413142792, 349277.8114315826 5727359.0691205, 349660.4909107089 5727439.364057613, 350438.2622827996 5727592.993462123, 350804.03175423364 5727662.077085238, 351160.88003058906 5727724.660799076, 351468.8293329212 5727656.489771798, 351777.2455200928 5727594.556700086), (362669.91607537447 5721488.990042191, 362330.77806093905 5721401.062390269, 361905.361078724 5721322.078145477, 361532.3435992155 5721257.607515145, 361183.7128066645 5721388.020353224, 360825.9635194967 5721518.708995499, 360502.95321324095 5721637.670595832, 360136.0684255665 5721772.445363174, 359784.7988162633 5721900.248685015, 359456.1807881739 5722022.662148009, 359150.642875704 5722050.75167273, 358784.52709733805 5722099.358976986, 358446.05927129486 5722138.42717675, 358103.1474422065 5722324.987219423), (358103.1474422065 5722324.987219423, 357858.3631756537 5722596.839782175, 357628.184884225 5722852.825050932, 357362.5880037155 5723148.438462305, 357202.7144659471 5723548.138090933, 357048.8517499564 5723926.863176593, 356895.0677569662 5724312.380641605, 356603.8265701741 5724580.610528499, 356306.36454321037 5724855.379202556, 356015.1895613255 5725123.755518059, 355972.7163819865 5725619.761734857, 355708.6036369642 5725769.753186491, 355445.28171057405 5725995.191594129, 355144.03888631787 5726253.6732632695, 354850.6736656067 5726503.4897826975, 354573.1540932518 5726740.2922979975, 354307.206866633 5726967.206209618, 354008.6980274594 5727220.563011943, 353721.853421383 5727467.14588362, 353390.072788247 5727421.015511908, 353046.1051174871 5727374.816301839, 352663.0606204395 5727322.324138195, 352312.7903278342 5727274.132309033, 351964.0859985217 5727225.362031337, 351777.2455200928 5727594.556700086), (339427.68415457837 5725126.702580646, 339472.43897382903 5724842.224673878), (339437.48615436064 5725308.712986955, 339754.07209036016 5725375.905422235, 340156.9477098512 5725459.641474005, 340521.77469321695 5725538.154563266, 340909.35004893446 5725618.4254163345, 341272.06539465534 5725694.4979344485, 341643.3997190644 5725772.106497037, 342018.6183756283 5725850.3993504755, 342398.6581668835 5725930.57245514, 342801.2457683201 5726017.306244219, 343161.49422600825 5726107.501145123, 343524.2488478988 5726200.871193196, 343916.1183472439 5726269.324992867, 344297.9809783576 5726363.828108097, 344677.9703275184 5726440.719950105, 345071.8540506823 5726528.7887329785, 345456.5295674236 5726603.701949155), (339427.68415457837 5725126.702580646, 339437.48615436064 5725308.712986955), (363170.12440440024 5721256.537495996, 363182.146058409 5721304.063482775, 363078.66319415695 5721337.133202111, 362975.97363273345 5721386.6533700405), (339472.43897382903 5724842.224673878, 339632.9746201851 5724553.4029004, 339543.43696905 5724250.150702736))",Bus_34909,Bus_34750,28256.056416560124,"LINESTRING (339543.8074631738 5724250.339504508, 363176.50503981987 5721259.897394729)",_24462426,_23022100,23821.14898070944,0.72,6.65,0.0001162,Amprion GmbH,400,,1088.0,one_to_one,1.1861752109204349,False,0.854046151862713,7.888065152620892,0.00013783355950895454,Amprion GmbH,400,,1088.0,
Bus_38826,Bus_37245,,AC,0.4066846486015349,0.0453081246822226,0.0,3.790591018348846e-07,3580.9682591421474,True,3580.9682591421474,10741.486288219148,0.7,0,40.0,23.555301244972338,3.4727785545635115,1.0,2.0,-inf,inf,"MULTILINESTRING ((10.181818 49.981899, 10.177176 49.982981, 10.172333 49.984042, 10.166858 49.985302, 10.162663 49.986294), (10.162663 49.986294, 10.158218 49.985824), (10.158218 49.985824, 10.155299 49.983296, 10.152242 49.980318), (10.185652 49.97976, 10.181818 49.981899), (10.185652 49.97976, 10.18749 49.980742, 10.187538 49.980889, 10.187663 49.981277, 10.18771 49.98142, 10.187753 49.981554, 10.187883 49.981226), (10.152242 49.980318, 10.150945 49.980114, 10.150934 49.982054))",0.0,0,380.0,2.816375682836114e-06,3.1376817646968574e-07,0.0547361343049573,0.0,2.816375682836114e-06,3.1376817646968574e-07,3580.9682591421474,"MULTILINESTRING ((10.181818 49.981899, 10.177176 49.982981, 10.172333 49.984042, 10.166858 49.985302, 10.162663 49.986294), (10.162663 49.986294, 10.158218 49.985824), (10.158218 49.985824, 10.155299 49.983296, 10.152242 49.980318), (10.185652 49.97976, 10.181818 49.981899), (10.185652 49.97976, 10.18749 49.980742, 10.187538 49.980889, 10.187663 49.981277, 10.18771 49.98142, 10.187753 49.981554, 10.187883 49.981226), (10.152242 49.980318, 10.150945 49.980114, 10.150934 49.982054))",8893,3504.247205493726,,,,,,,,,,,,,,,,,,,,,0.09024202157927057,1.0302924553547383,1.9072655667127542e-05,TENNETGMBH,400,,960.0,
