bus_id,scn_name,v_nom,carrier,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,x,y,geom,country,type,unit,control,generator,sub_network
Bus_37231,status2023,110,AC,1,0,inf,8.2768186016256,52.7005782879278,POINT (8.276819 52.700578),DE,,None,PV,Generator_12917,0
Bus_35466,status2023,110,AC,1,0,inf,8.492413059172,53.1887162287936,POINT (8.492413 53.188716),DE,,None,PV,Generator_6080,0
Bus_38111,status2023,110,AC,1,0,inf,8.13919260161738,53.5983344438657,POINT (8.139193 53.598334),DE,,None,PV,Bus_38111 industrial_gas_CHP,0
Bus_35121,status2023,110,AC,1,0,inf,8.12647110796549,53.5517692041465,POINT (8.126471 53.551769),DE,,None,PV,Generator_7067,0
Bus_35414,status2023,110,AC,1,0,inf,8.15618400893355,53.1309063168606,POINT (8.156184 53.130906),DE,,None,PV,Generator_2442,0
Bus_36274,status2023,110,AC,1,0,inf,7.94399348739342,52.7325433335476,POINT (7.943993 52.732543),DE,,None,PV,Generator_385,0
Bus_36463,status2023,110,AC,1,0,inf,8.22383268297056,52.9539170178864,POINT (8.223833 52.953917),DE,,None,PV,Generator_2450,0
Bus_254,status2023,110,AC,1,0,inf,8.5250235,47.9479245,POINT (8.525024 47.947925),DE,,None,PQ,,0
Bus_37251,status2023,110,AC,1,0,inf,8.23959639848485,52.928376922763,POINT (8.239596 52.928377),DE,,None,PV,Generator_4326,0
Bus_193,status2023,380,AC,1,0,inf,8.9079328,51.3900981,POINT (8.907933 51.390098),DE,,None,PQ,,0
Bus_1036,status2023,110,AC,1,0,inf,9.0022056,51.3698597,POINT (9.002206 51.36986),DE,,None,PQ,,0
Bus_12915,status2023,110,AC,1,0,inf,13.5671265,53.4691792,POINT (13.567126 53.469179),DE,,None,PQ,,0
Bus_13219,status2023,110,AC,1,0,inf,13.9381738,53.3548885,POINT (13.938174 53.354888),DE,,None,PQ,,0
Bus_14591,status2023,110,AC,1,0,inf,13.7616144,53.7600925,POINT (13.761614 53.760093),DE,,None,PQ,,0
Bus_20919,status2023,110,AC,1,0,inf,13.8749874,51.9249635,POINT (13.874987 51.924964),DE,,None,PQ,,0
Bus_19994,status2023,110,AC,1,0,inf,13.8146837,51.8554693,POINT (13.814684 51.855469),DE,,None,PQ,,0
Bus_10195,status2023,110,AC,1,0,inf,11.226836,52.4990669,POINT (11.226836 52.499067),DE,,None,PQ,,0
Bus_10486,status2023,110,AC,1,0,inf,11.9882932,52.68987,POINT (11.988293 52.68987),DE,,None,PQ,,0
Bus_10011,status2023,110,AC,1,0,inf,11.7208935,52.650628,POINT (11.720894 52.650628),DE,,None,PQ,,0
Bus_399,status2023,110,AC,1,0,inf,11.8146906,52.2887585,POINT (11.814691 52.288758),DE,,None,PQ,,0
Bus_35746,status2023,110,AC,1,0,inf,11.6206840507267,51.9604521924381,POINT (11.620684 51.960452),DE,,None,PV,Generator_8613,0
Bus_38247,status2023,110,AC,1,0,inf,11.6470595759214,51.9115250465014,POINT (11.64706 51.911525),DE,,None,PV,Generator_15857,0
Bus_35307,status2023,110,AC,1,0,inf,13.1578941794719,51.8282715560101,POINT (13.157894 51.828272),DE,,None,PV,Generator_7505,0
Bus_37932,status2023,110,AC,1,0,inf,13.3833337646005,51.355607490523,POINT (13.383334 51.355607),DE,,None,PV,Generator_5776,0
Bus_39148,status2023,110,AC,1,0,inf,14.428223938674,51.8888776166647,POINT (14.428224 51.888878),DE,,None,PV,Generator_3387,0
Bus_38151,status2023,110,AC,1,0,inf,13.9618642598476,51.8481043354642,POINT (13.961864 51.848104),DE,,None,PV,Generator_5473,0
Bus_39258,status2023,110,AC,1,0,inf,11.7212401247612,52.6132801907967,POINT (11.72124 52.61328),DE,,None,PQ,,0
Bus_38060,status2023,110,AC,1,0,inf,11.3188573056166,52.1637989198069,POINT (11.318857 52.163799),DE,,None,PV,Generator_3122,0
Bus_15830,status2023,380,AC,1,0,inf,13.9967795,51.6397445,POINT (13.99678 51.639745),DE,,None,PQ,,0
Bus_40235,status2023,380,AC,1,0,inf,13.4254344232472,51.3218121181878,POINT (13.425434 51.321812),DE,,None,PQ,,0
Bus_9884,status2023,380,AC,1,0,inf,12.8129795,50.8607297,POINT (12.81298 50.86073),DE,,None,PQ,,0
Bus_15943,status2023,380,AC,1,0,inf,14.4627634,51.835424,POINT (14.462763 51.835424),DE,,None,PQ,,0
Bus_16116,status2023,380,AC,1,0,inf,14.4585492,51.8355403,POINT (14.458549 51.83554),DE,,None,PQ,,0
Bus_16398,status2023,380,AC,1,0,inf,14.454387,51.8355877,POINT (14.454387 51.835588),DE,,None,PQ,,0
Bus_12544,status2023,380,AC,1,0,inf,14.5112165,52.1616153,POINT (14.511217 52.161615),DE,,None,PQ,,0
Bus_19716,status2023,110,AC,1,0,inf,13.967031,51.8117243,POINT (13.967031 51.811724),DE,,None,PQ,,0
Bus_20920,status2023,110,AC,1,0,inf,13.8666721,51.9423813,POINT (13.866672 51.942381),DE,,None,PQ,,0
Bus_51,status2023,110,AC,1,0,inf,11.354156,52.71021,POINT (11.354156 52.71021),DE,,None,PQ,,0
Bus_951,status2023,110,AC,1,0,inf,11.351468,52.711106,POINT (11.351468 52.711106),DE,,None,PQ,,0
Bus_38625,status2023,110,AC,1,0,inf,11.6564264529105,51.9843328804613,POINT (11.656426 51.984333),DE,,None,PV,Generator_5667,0
Bus_35412,status2023,110,AC,1,0,inf,11.7110419067701,52.0210090734659,POINT (11.711042 52.021009),DE,,None,PV,Generator_1103,0
Bus_39147,status2023,110,AC,1,0,inf,13.1562967525487,51.8282432957423,POINT (13.156297 51.828243),DE,,None,PQ,,0
Bus_39080,status2023,110,AC,1,0,inf,13.1634517346021,51.8251003381646,POINT (13.163452 51.8251),DE,,None,PV,Generator_17769,0
Bus_37871,status2023,110,AC,1,0,inf,13.2528220430977,51.6991296800521,POINT (13.252822 51.69913),DE,,None,PV,Generator_5891,0
Bus_39178,status2023,110,AC,1,0,inf,13.3803633570066,51.356343375429,POINT (13.380363 51.356343),DE,,None,PQ,,0
Bus_37700,status2023,110,AC,1,0,inf,13.9631258979277,51.8499531998684,POINT (13.963126 51.849953),DE,,None,PQ,,0
Bus_9176,status2023,110,AC,1,0,inf,12.046245,52.9892345,POINT (12.046245 52.989234),DE,,None,PQ,,0
Bus_39760,status2023,110,AC,1,0,inf,12.0116212126817,53.0056565351237,POINT (12.011621 53.005657),DE,,None,PQ,,0
Bus_36580,status2023,110,AC,1,0,inf,10.8471895832357,48.3450386167526,POINT (10.84719 48.345039),DE,,None,PV,Generator_10825,0
Bus_25500,status2023,110,AC,1,0,inf,10.4870421,48.590109,POINT (10.487042 48.590109),DE,,None,PQ,,0
Bus_26777,status2023,110,AC,1,0,inf,8.5767662,49.1320855,POINT (8.576766 49.132086),DE,,None,PQ,,0
Bus_29844,status2023,110,AC,1,0,inf,8.5751785,49.1296024,POINT (8.575178 49.129602),DE,,None,PQ,,0
Bus_1558,status2023,110,AC,1,0,inf,8.4819346,49.0700251,POINT (8.481935 49.070025),DE,,None,PQ,,0
Bus_29083,status2023,110,AC,1,0,inf,8.542803,49.1283986,POINT (8.542803 49.128399),DE,,None,PQ,,0
Bus_25865,status2023,110,AC,1,0,inf,8.8718148,48.6283304,POINT (8.871815 48.62833),DE,,None,PQ,,0
Bus_33739,status2023,110,AC,1,0,inf,9.2610059,48.8690315,POINT (9.261006 48.869032),DE,,None,PQ,,0
Bus_10943,status2023,110,AC,1,0,inf,8.7809204,48.5900762,POINT (8.78092 48.590076),DE,,None,PQ,,0
Bus_40041,status2023,110,AC,1,0,inf,9.1307154,48.7196661,POINT (9.130715 48.719666),DE,,None,PQ,,0
Bus_27911,status2023,110,AC,1,0,inf,11.2082945,47.6841833,POINT (11.208295 47.684183),DE,,None,PQ,,0
Bus_25395,status2023,110,AC,1,0,inf,10.8174904,48.6890752,POINT (10.81749 48.689075),DE,,None,PQ,,0
Bus_30856,status2023,110,AC,1,0,inf,10.3825976,48.4831854,POINT (10.382598 48.483185),DE,,None,PQ,,0
Bus_14460,status2023,380,AC,1,0,inf,9.3905402,48.6830159,POINT (9.39054 48.683016),DE,,None,PQ,,0
Bus_29294,status2023,110,AC,1,0,inf,9.3730302,48.7188973,POINT (9.37303 48.718897),DE,,None,PQ,,0
Bus_27685,status2023,110,AC,1,0,inf,9.3733926,48.7194577,POINT (9.373393 48.719458),DE,,None,PQ,,0
Bus_32763,status2023,110,AC,1,0,inf,10.3485665,47.7611507,POINT (10.348566 47.761151),DE,,None,PQ,,0
Bus_35890,status2023,110,AC,1,0,inf,9.87073765330071,48.5682556611042,POINT (9.870738 48.568256),DE,,None,PV,Generator_2398,0
Bus_37465,status2023,110,AC,1,0,inf,10.2645252,48.460202,POINT (10.264525 48.460202),DE,,None,PV,Generator_2232,0
Bus_37758,status2023,110,AC,1,0,inf,9.20317461791061,49.2282048873828,POINT (9.203175 49.228205),DE,,None,PV,Generator_14526,0
Bus_35159,status2023,380,AC,1,0,inf,8.78515377195324,48.5836217465713,POINT (8.785154 48.583622),DE,,None,PV,Generator_2889,0
Bus_39878,status2023,110,AC,1,0,inf,9.11876452904568,48.724076381066,POINT (9.118765 48.724076),DE,,None,PV,Generator_18780,0
Bus_37467,status2023,110,AC,1,0,inf,10.8602867,48.51254255,POINT (10.860287 48.512543),DE,,None,PV,Generator_3044,0
Bus_25605,status2023,110,AC,1,0,inf,11.7696865,53.0913323,POINT (11.769686 53.091332),DE,,None,PQ,,0
Bus_2260,status2023,110,AC,1,0,inf,7.2966504,51.5906483,POINT (7.29665 51.590648),DE,,None,PQ,,0
Bus_4728,status2023,110,AC,1,0,inf,7.2562254,51.5439386,POINT (7.256225 51.543939),DE,,None,PQ,,0
Bus_1961,status2023,110,AC,1,0,inf,7.2520984,51.600529,POINT (7.252098 51.600529),DE,,None,PQ,,0
Bus_2820,status2023,220,AC,1,0,inf,7.1393748,51.5608314,POINT (7.139375 51.560831),DE,,None,PQ,,0
Bus_38778,status2023,110,AC,1,0,inf,13.8223472752771,52.5668814245237,POINT (13.822347 52.566881),DE,,None,PV,Generator_2832,0
Bus_37491,status2023,380,AC,1,0,inf,13.7100018538336,52.5391679779406,POINT (13.710002 52.539168),DE,,None,PV,Generator_739,0
Bus_36565,status2023,110,AC,1,0,inf,13.8729465648734,53.3422637924675,POINT (13.872947 53.342264),DE,,None,PV,Generator_817,0
Bus_38392,status2023,380,AC,1,0,inf,8.65666169672455,50.6057363125695,POINT (8.656662 50.605736),DE,,None,PV,Generator_3223,0
Bus_36081,status2023,380,AC,1,0,inf,8.62480056704382,51.4278884148371,POINT (8.624801 51.427888),DE,,None,PV,Bus_36081 industrial_gas_CHP,0
Bus_36538,status2023,110,AC,1,0,inf,9.91040363357619,51.053243266324,POINT (9.910404 51.053243),DE,,None,PV,Generator_5684,0
Bus_37086,status2023,110,AC,1,0,inf,9.5266482360785,51.1238433961175,POINT (9.526648 51.123843),DE,,None,PV,Generator_2267,0
Bus_36525,status2023,110,AC,1,0,inf,7.27885642283727,51.4722357549756,POINT (7.278856 51.472236),DE,,None,PV,Generator_854,0
Bus_29155,status2023,110,AC,1,0,inf,13.6875317,51.0879867,POINT (13.687532 51.087987),DE,,None,PQ,,0
Bus_25237,status2023,110,AC,1,0,inf,13.6102048,51.1028138,POINT (13.610205 51.102814),DE,,None,PQ,,0
Bus_27050,status2023,110,AC,1,0,inf,14.4298379,51.8123535,POINT (14.429838 51.812354),DE,,None,PQ,,0
Bus_39310,status2023,110,AC,1,0,inf,14.0000137469329,51.6403220026034,POINT (14.000014 51.640322),DE,,None,PV,Generator_3858,0
Bus_39168,status2023,220,AC,1,0,inf,12.8144214541335,50.8567802216189,POINT (12.814421 50.85678),DE,,None,PQ,,0
Bus_39187,status2023,110,AC,1,0,inf,12.5195339156078,51.1574276426687,POINT (12.519534 51.157428),DE,,None,PV,Generator_17879,0
Bus_35636,status2023,220,AC,1,0,inf,12.5170635484027,51.1562514371421,POINT (12.517064 51.156251),DE,,None,PQ,,0
Bus_601,status2023,110,AC,1,0,inf,8.3455755,49.0661181,POINT (8.345576 49.066118),DE,,None,PQ,,0
Bus_24686,status2023,110,AC,1,0,inf,6.7684999,49.2902183,POINT (6.7685 49.290218),DE,,None,PQ,,0
Bus_24958,status2023,110,AC,1,0,inf,6.7800104,49.2888491,POINT (6.78001 49.288849),DE,,None,PQ,,0
Bus_24956,status2023,110,AC,1,0,inf,6.7699038,49.2847114,POINT (6.769904 49.284711),DE,,None,PQ,,0
Bus_25574,status2023,110,AC,1,0,inf,7.0285749,49.2911304,POINT (7.028575 49.29113),DE,,None,PQ,,0
Bus_33043,status2023,110,AC,1,0,inf,10.5735431,48.6033616,POINT (10.573543 48.603362),DE,,None,PQ,,0
Bus_30677,status2023,110,AC,1,0,inf,8.6104436,49.1578532,POINT (8.610444 49.157853),DE,,None,PQ,,0
Bus_289,status2023,110,AC,1,0,inf,8.4815681,49.0690232,POINT (8.481568 49.069023),DE,,None,PQ,,0
Bus_29009,status2023,110,AC,1,0,inf,8.5015159,49.1488161,POINT (8.501516 49.148816),DE,,None,PQ,,0
Bus_29726,status2023,110,AC,1,0,inf,8.8723386,48.6133938,POINT (8.872339 48.613394),DE,,None,PQ,,0
Bus_24703,status2023,110,AC,1,0,inf,9.3397477,48.8435457,POINT (9.339748 48.843546),DE,,None,PQ,,0
Bus_40010,status2023,110,AC,1,0,inf,8.6507988,48.8755905,POINT (8.650799 48.87559),DE,,None,PQ,,0
Bus_10944,status2023,110,AC,1,0,inf,8.7844052,48.585254,POINT (8.784405 48.585254),DE,,None,PQ,,0
Bus_29832,status2023,110,AC,1,0,inf,11.1258478,47.5485526,POINT (11.125848 47.548553),DE,,None,PQ,,0
Bus_25378,status2023,110,AC,1,0,inf,10.7782785,48.6993124,POINT (10.778278 48.699312),DE,,None,PQ,,0
Bus_35891,status2023,110,AC,1,0,inf,9.67863632582098,48.5713906404816,POINT (9.678636 48.571391),DE,,None,PV,Generator_4107,0
Bus_37278,status2023,110,AC,1,0,inf,10.3383953,48.4848775,POINT (10.338395 48.484878),DE,,None,PV,Generator_4635,0
Bus_36822,status2023,110,AC,1,0,inf,10.4902332462296,48.5825368283437,POINT (10.490233 48.582537),DE,,None,PV,Generator_620,0
Bus_36010,status2023,110,AC,1,0,inf,8.58344871397243,49.1250605195495,POINT (8.583449 49.125061),DE,,None,PV,Generator_5305,0
Bus_38935,status2023,110,AC,1,0,inf,8.48205551091321,49.0694420293234,POINT (8.482056 49.069442),DE,,None,PV,Generator_5878,0
Bus_35158,status2023,110,AC,1,0,inf,8.78515377195324,48.5836217465713,POINT (8.785154 48.583622),DE,,None,PV,Generator_3598,0
Bus_36500,status2023,110,AC,1,0,inf,13.2792541320465,51.3267104104593,POINT (13.279254 51.32671),DE,,None,PV,Generator_10616,0
Bus_36498,status2023,110,AC,1,0,inf,13.3552215564009,51.3376622658642,POINT (13.355222 51.337662),DE,,None,PV,Generator_10611,0
Bus_39414,status2023,110,AC,1,0,inf,13.353522025196,51.3452497025809,POINT (13.353522 51.34525),DE,,None,PV,Generator_4964,0
Bus_38776,status2023,380,AC,1,0,inf,14.133284965432,52.442792420197,POINT (14.133285 52.442792),DE,,None,PV,Generator_4450,0
Bus_36326,status2023,110,AC,1,0,inf,14.6040637049937,52.1748338182855,POINT (14.604064 52.174834),DE,,None,PV,Generator_10151,0
Bus_39164,status2023,110,AC,1,0,inf,14.4710851637748,51.553327275885,POINT (14.471085 51.553327),DE,,None,PQ,,0
Bus_38091,status2023,110,AC,1,0,inf,10.9902912388406,51.1872590005916,POINT (10.990291 51.187259),DE,,None,PV,Generator_2762,0
Bus_35861,status2023,110,AC,1,0,inf,10.9977212591391,51.0188815236394,POINT (10.997721 51.018882),DE,,None,PV,Generator_4836,0
Bus_2710,status2023,220,AC,1,0,inf,7.1350992,51.4185312,POINT (7.135099 51.418531),DE,,None,PQ,,0
Bus_2715,status2023,220,AC,1,0,inf,7.134848,51.4160856,POINT (7.134848 51.416086),DE,,None,PQ,,0
Bus_28144,status2023,110,AC,1,0,inf,7.0994239,51.3763279,POINT (7.099424 51.376328),DE,,None,PQ,,0
Bus_25448,status2023,110,AC,1,0,inf,7.0892369,51.3573038,POINT (7.089237 51.357304),DE,,None,PQ,,0
Bus_9459,status2023,110,AC,1,0,inf,7.2334857,51.2349713,POINT (7.233486 51.234971),DE,,None,PQ,,0
Bus_4327,status2023,110,AC,1,0,inf,7.1617566,51.4965437,POINT (7.161757 51.496544),DE,,None,PQ,,0
Bus_4819,status2023,110,AC,1,0,inf,7.4554669,53.6624329,POINT (7.455467 53.662433),DE,,None,PQ,,0
Bus_36440,status2023,380,AC,1,0,inf,6.99606891558599,51.514169608305,POINT (6.996069 51.51417),DE,,None,PQ,,0
Bus_35797,status2023,110,AC,1,0,inf,7.09807492812197,51.3766834158202,POINT (7.098075 51.376683),DE,,None,PV,Generator_8744,0
Bus_36625,status2023,110,AC,1,0,inf,7.29589263758456,51.2976195992187,POINT (7.295893 51.29762),DE,,None,PV,Generator_5607,0
Bus_35881,status2023,110,AC,1,0,inf,8.58085490692425,51.9117153105451,POINT (8.580855 51.911715),DE,,None,PV,Generator_8988,0
Bus_37172,status2023,110,AC,1,0,inf,7.15518688988785,53.3500560043819,POINT (7.155187 53.350056),DE,,None,PV,Generator_12732,0
Bus_37171,status2023,110,AC,1,0,inf,7.15736851691842,53.3521604091249,POINT (7.157369 53.35216),DE,,None,PV,Generator_3052,0
Bus_38027,status2023,110,AC,1,0,inf,7.07934985438177,53.3448241287483,POINT (7.07935 53.344824),DE,,None,PV,Generator_15206,0
Bus_36744,status2023,110,AC,1,0,inf,7.15813747618349,53.3435923884801,POINT (7.158137 53.343592),DE,,None,PV,Generator_11270,0
Bus_35811,status2023,110,AC,1,0,inf,7.45722457555322,53.6623024465217,POINT (7.457225 53.662302),DE,,None,PV,Generator_4042,0
Bus_36614,status2023,110,AC,1,0,inf,7.29810056077903,53.6367875846151,POINT (7.298101 53.636788),DE,,None,PV,Generator_10900,0
Bus_38736,status2023,110,AC,1,0,inf,12.9210848,50.8578922,POINT (12.921085 50.857892),DE,,None,PQ,,0
Bus_2425,status2023,110,AC,1,0,inf,7.1418557,51.5131477,POINT (7.141856 51.513148),DE,,None,PQ,,0
Bus_2429,status2023,110,AC,1,0,inf,7.1381807,51.5127778,POINT (7.138181 51.512778),DE,,None,PQ,,0
Bus_2386,status2023,220,AC,1,0,inf,7.1890594,51.3762059,POINT (7.189059 51.376206),DE,,None,PQ,,0
Bus_29939,status2023,110,AC,1,0,inf,7.1019396,51.3654792,POINT (7.10194 51.365479),DE,,None,PQ,,0
Bus_29929,status2023,110,AC,1,0,inf,7.0895766,51.3571328,POINT (7.089577 51.357133),DE,,None,PQ,,0
Bus_3507,status2023,110,AC,1,0,inf,7.1796692,51.4532729,POINT (7.179669 51.453273),DE,,None,PQ,,0
Bus_4328,status2023,110,AC,1,0,inf,7.1700681,51.5025295,POINT (7.170068 51.50253),DE,,None,PQ,,0
Bus_39125,status2023,110,AC,1,0,inf,7.12626599550651,51.4461502595326,POINT (7.126266 51.44615),DE,,None,PQ,,0
Bus_34788,status2023,110,AC,1,0,inf,7.11152033238935,51.4914832183651,POINT (7.11152 51.491483),DE,,None,PV,Generator_6422,0
Bus_36906,status2023,110,AC,1,0,inf,7.23319954328964,51.2325132326181,POINT (7.2332 51.232513),DE,,None,PV,Generator_11767,0
Bus_39940,status2023,110,AC,1,0,inf,7.29420010144558,51.2902394280837,POINT (7.2942 51.290239),DE,,None,PV,Generator_5471,0
Bus_37583,status2023,110,AC,1,0,inf,7.34332029354118,51.3219910533813,POINT (7.34332 51.321991),DE,,None,PV,Generator_5133,0
Bus_40240,status2023,110,AC,1,0,inf,7.02600625535041,53.356752994719,POINT (7.026006 53.356753),DE,,None,PV,Generator_19315,0
Bus_20388,status2023,110,AC,1,0,inf,8.4838887,50.5613886,POINT (8.483889 50.561389),DE,,None,PQ,,0
Bus_19619,status2023,110,AC,1,0,inf,8.715322,50.4625802,POINT (8.715322 50.46258),DE,,None,PQ,,0
Bus_11360,status2023,110,AC,1,0,inf,8.4859458,51.3422483,POINT (8.485946 51.342248),DE,,None,PQ,,0
Bus_6555,status2023,110,AC,1,0,inf,8.4811235,51.3416101,POINT (8.481124 51.34161),DE,,None,PQ,,0
Bus_8100,status2023,110,AC,1,0,inf,7.4197447,51.4073566,POINT (7.419745 51.407357),DE,,None,PQ,,0
Bus_32165,status2023,110,AC,1,0,inf,8.8389306,51.5801952,POINT (8.838931 51.580195),DE,,None,PQ,,0
Bus_10462,status2023,110,AC,1,0,inf,8.355514,51.3551655,POINT (8.355514 51.355166),DE,,None,PQ,,0
Bus_8443,status2023,110,AC,1,0,inf,7.6322281,51.3556722,POINT (7.632228 51.355672),DE,,None,PQ,,0
Bus_8446,status2023,110,AC,1,0,inf,7.6925708,51.4201514,POINT (7.692571 51.420151),DE,,None,PQ,,0
Bus_37701,status2023,110,AC,1,0,inf,14.365455400026,52.5359240912657,POINT (14.365455 52.535924),DE,,None,PV,Generator_14377,0
Bus_35415,status2023,110,AC,1,0,inf,8.66202569469605,50.5255955938547,POINT (8.662026 50.525596),DE,,None,PV,Generator_4245,0
Bus_37609,status2023,110,AC,1,0,inf,9.713639390038,50.5527221830075,POINT (9.713639 50.552722),DE,,None,PV,Generator_4203,0
Bus_39282,status2023,110,AC,1,0,inf,9.99884270414935,50.8972708183353,POINT (9.998843 50.897271),DE,,None,PQ,,0
Bus_38604,status2023,110,AC,1,0,inf,9.59527581214013,50.4606801659501,POINT (9.595276 50.46068),DE,,None,PV,Generator_4075,0
Bus_39392,status2023,110,AC,1,0,inf,7.35767760132753,51.4429532132277,POINT (7.357678 51.442953),DE,,None,PV,Generator_18068,0
Bus_36083,status2023,110,AC,1,0,inf,8.21183185890152,51.1779896115713,POINT (8.211832 51.17799),DE,,None,PV,Generator_2562,0
Bus_35967,status2023,110,AC,1,0,inf,8.81149434957992,51.5273753500508,POINT (8.811494 51.527375),DE,,None,PV,Generator_9245,0
Bus_36066,status2023,110,AC,1,0,inf,8.86885560779315,51.4730085854432,POINT (8.868856 51.473009),DE,,None,PV,Generator_5700,0
Bus_37221,status2023,110,AC,1,0,inf,8.26634051568469,51.3510974498587,POINT (8.266341 51.351097),DE,,None,PV,Generator_2785,0
Bus_36664,status2023,110,AC,1,0,inf,7.87821047451103,51.3417328972789,POINT (7.87821 51.341733),DE,,None,PV,Generator_3488,0
Bus_11361,status2023,110,AC,1,0,inf,8.4871334,51.3423701,POINT (8.487133 51.34237),DE,,None,PQ,,0
Bus_6549,status2023,110,AC,1,0,inf,8.4164445,51.3343798,POINT (8.416444 51.33438),DE,,None,PQ,,0
Bus_6554,status2023,110,AC,1,0,inf,8.4860025,51.3418685,POINT (8.486002 51.341869),DE,,None,PQ,,0
Bus_8097,status2023,110,AC,1,0,inf,7.4113813,51.4065797,POINT (7.411381 51.40658),DE,,None,PQ,,0
Bus_37641,status2023,380,AC,1,0,inf,11.4706859013895,50.9301290333407,POINT (11.470686 50.930129),DE,,None,PV,Generator_4568,0
Bus_39702,status2023,110,AC,1,0,inf,14.3692093993775,52.5426597007714,POINT (14.369209 52.54266),DE,,None,PV,Generator_6122,0
Bus_37629,status2023,110,AC,1,0,inf,8.42562180289883,50.5373084250243,POINT (8.425622 50.537308),DE,,None,PV,Generator_3771,0
Bus_30404,status2023,110,AC,1,0,inf,9.1266551,47.7965977,POINT (9.126655 47.796598),DE,,None,PQ,,0
Bus_39907,status2023,110,AC,1,0,inf,8.49087133949805,50.5673390490133,POINT (8.490871 50.567339),DE,,None,PV,Generator_4908,0
Bus_37628,status2023,110,AC,1,0,inf,8.48425017292781,50.5607320730153,POINT (8.48425 50.560732),DE,,None,PV,Generator_3599,0
Bus_34851,status2023,380,AC,1,0,inf,8.80994918007458,50.2035623716178,POINT (8.809949 50.203562),DE,,None,PQ,,0
Bus_35952,status2023,110,AC,1,0,inf,8.55869015148013,50.5305989420859,POINT (8.55869 50.530599),DE,,None,PV,Generator_4116,0
Bus_39519,status2023,110,AC,1,0,inf,9.99909415,50.8974937492676,POINT (9.999094 50.897494),DE,,None,PV,Generator_2982,0
Bus_35959,status2023,110,AC,1,0,inf,9.5403021741283,50.3534402708173,POINT (9.540302 50.35344),DE,,None,PV,Generator_9216,0
Bus_36912,status2023,110,AC,1,0,inf,6.83340963355426,51.0836425239856,POINT (6.83341 51.083643),DE,,None,PV,Generator_11779,0
Bus_34761,status2023,380,AC,1,0,inf,6.80455026446885,50.966247678495,POINT (6.80455 50.966248),DE,,None,PQ,,0
Bus_36929,status2023,110,AC,1,0,inf,6.43615479422921,51.3705615620945,POINT (6.436155 51.370562),DE,,None,PV,Generator_938,0
Bus_36904,status2023,110,AC,1,0,inf,7.25205113435536,51.2218081480396,POINT (7.252051 51.221808),DE,,None,PV,Generator_11762,0
Bus_35174,status2023,110,AC,1,0,inf,6.95917783821863,51.164935727103,POINT (6.959178 51.164936),DE,,None,PV,Generator_5074,0
Bus_38008,status2023,220,AC,1,0,inf,7.59329830807114,50.3859466537668,POINT (7.593298 50.385947),DE,,None,PV,Bus_38008 industrial_gas_CHP,0
Bus_34817,status2023,110,AC,1,0,inf,8.43513072281642,50.0590358310152,POINT (8.435131 50.059036),DE,,None,PV,Generator_4511,0
Bus_36381,status2023,220,AC,1,0,inf,8.51996433183081,50.0493507067573,POINT (8.519964 50.049351),DE,,None,PQ,,0
Bus_36221,status2023,110,AC,1,0,inf,10.9513523861636,50.0623025768712,POINT (10.951352 50.062303),DE,,None,PV,Generator_3174,0
Bus_39403,status2023,110,AC,1,0,inf,10.7970685200772,49.9315540640371,POINT (10.797069 49.931554),DE,,None,PV,Generator_2662,0
Bus_34986,status2023,380,AC,1,0,inf,10.6644473026723,49.9800385024209,POINT (10.664447 49.980039),DE,,None,PV,Generator_2874,0
Bus_35198,status2023,110,AC,1,0,inf,10.9281114308158,49.8808387883928,POINT (10.928111 49.880839),DE,,None,PV,Generator_2381,0
Bus_37830,status2023,110,AC,1,0,inf,12.1820815948843,49.6947648932307,POINT (12.182082 49.694765),DE,,None,PV,Generator_3542,0
Bus_35440,status2023,110,AC,1,0,inf,12.1538769400302,49.8069250419104,POINT (12.153877 49.806925),DE,,None,PV,Generator_723,0
Bus_35868,status2023,110,AC,1,0,inf,11.5401855733699,50.1380158620662,POINT (11.540186 50.138016),DE,,None,PV,Generator_4493,0
Bus_35177,status2023,110,AC,1,0,inf,11.5660958382331,49.9498617461609,POINT (11.566096 49.949862),DE,,None,PV,Generator_715,0
Bus_36304,status2023,110,AC,1,0,inf,10.7908939121483,50.1028535417773,POINT (10.790894 50.102854),DE,,None,PV,Generator_3486,0
Bus_10648,status2023,110,AC,1,0,inf,7.8665132,50.7684867,POINT (7.866513 50.768487),DE,,None,PQ,,0
Bus_9681,status2023,110,AC,1,0,inf,7.8641615,50.7713922,POINT (7.864162 50.771392),DE,,None,PQ,,0
Bus_10166,status2023,110,AC,1,0,inf,7.8675897,50.7706112,POINT (7.86759 50.770611),DE,,None,PQ,,0
Bus_7675,status2023,380,AC,1,0,inf,7.6920326,50.0250886,POINT (7.692033 50.025089),DE,,None,PQ,,0
Bus_7665,status2023,380,AC,1,0,inf,7.4993606,50.3459005,POINT (7.499361 50.345901),DE,,None,PQ,,0
Bus_20636,status2023,380,AC,1,0,inf,7.4628056,50.4027529,POINT (7.462806 50.402753),DE,,None,PQ,,0
Bus_10732,status2023,220,AC,1,0,inf,7.4526021,50.398699,POINT (7.452602 50.398699),DE,,None,PQ,,0
Bus_9633,status2023,110,AC,1,0,inf,7.5977456,50.3860037,POINT (7.597746 50.386004),DE,,None,PQ,,0
