scn_name,bus0,bus1,model,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,tap_ratio,tap_side,tap_position,phase_shift,build_year,lifetime,v_ang_min,v_ang_max,capital_cost,num_parallel,geom,topo,type,s_nom_mod,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt,x
status2023,Bus_35054,Bus_35055,t,0.0001,0,0,1300.23894095491,True,1300.23894095491,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((9.775992 53.69067, 9.775992 53.69067))",0102000020e610000002000000efdfb9d74e8d23408dee72e367d84a40efdfb9d74e8d23408dee72e367d84a40,,0,0,0.000107672489937,7.69089410032273E-08,0,0,0.000107672489937,7.69089410032273E-08,1300.23894095491,0.13999996428571
status2023,Bus_36439,Bus_36440,t,0.0001,0,0,3580.43773516744,True,3580.43773516744,18656.2656584859,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.996069 51.51417, 6.996069 51.51417))",0102000020e6100000020000001e04647df9fb1b4030224a4fd0c149401e04647df9fb1b4030224a4fd0c14940,,0,0,3.91013542591776E-05,2.79295458814405E-08,0,0,3.91013542591776E-05,2.79295458814405E-08,3580.43773516744,0.13999996428571
status2023,Bus_35106,Bus_35107,t,0.0001,0,0,1040.04235341415,True,1040.04235341415,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.948211 51.444576, 6.948211 51.444576))",0102000020e610000002000000931b26d2f7ca1b401492f7dce7b84940931b26d2f7ca1b401492f7dce7b84940,,0,0,0.0001346098683636,9.61499305020896E-08,0,0,0.0001346098683636,9.61499305020896E-08,1040.04235341415,0.13999996428571
status2023,Bus_39215,Bus_39216,t,0.0001,0,0,726.180975714882,True,726.180975714882,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.386351 51.002148, 10.386351 51.002148))",0102000020e610000002000000306d9ccacfc524400ae7e76446804940306d9ccacfc524400ae7e76446804940,,0,0,0.0001927893582558,1.37706719597764E-07,0,0,0.0001927893582558,1.37706719597764E-07,726.180975714882,0.13999996428571
status2023,Bus_35357,Bus_35358,t,0.0001,0,0,560.182119129714,True,560.182119129714,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((9.745926 50.917626, 9.745926 50.917626))",0102000020e6100000020000002848bc07ea7d2340aa816dc2747549402848bc07ea7d2340aa816dc274754940,,0,0,0.0002499186594945,1.78513373749519E-07,0,0,0.0002499186594945,1.78513373749519E-07,560.182119129714,0.13999996428571
status2023,Bus_34850,Bus_34851,t,0.0001,0,0,520.092290981086,True,520.092290981086,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.809949 50.203562, 8.809949 50.203562))",0102000020e61000000200000045afafa8b19e2140b065f0540e1a494045afafa8b19e2140b065f0540e1a4940,,0,0,0.0002691829252489,1.9227356708434E-07,0,0,0.0002691829252489,1.9227356708434E-07,520.092290981086,0.13999996428571
status2023,Bus_38391,Bus_38392,t,0.0001,0,0,2080.40556227917,True,2080.40556227917,9328.13282924295,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.656662 50.605736, 8.656662 50.605736))",0102000020e61000000200000086ef3ff635502140273e7ac4884d494086ef3ff635502140273e7ac4884d4940,,0,0,6.72945539197339E-05,4.80675507762275E-08,0,0,6.72945539197339E-05,4.80675507762275E-08,2080.40556227917,0.13999996428571
status2023,Bus_36080,Bus_36081,t,0.0001,0,0,1300.30251076519,True,1300.30251076519,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.624801 51.427888, 8.624801 51.427888))",0102000020e6100000020000006ef323dce53f214003082e0cc5b649406ef323dce53f214003082e0cc5b64940,,0,0,0.0001076672259929,7.69051810421816E-08,0,0,0.0001076672259929,7.69051810421816E-08,1300.30251076519,0.13999996428571
status2023,Bus_35981,Bus_35982,t,0.0001,0,0,1300.21860972089,True,1300.21860972089,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.992871 51.343011, 8.992871 51.343011))",0102000020e610000002000000e75e538959fc2140c8f6c1cce7ab4940e75e538959fc2140c8f6c1cce7ab4940,,0,0,0.0001076741735882,7.69101436115168E-08,0,0,0.0001076741735882,7.69101436115168E-08,1300.21860972089,0.13999996428571
status2023,Bus_39156,Bus_39157,t,0.0001,0,0,1560.30862317764,True,1560.30862317764,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((11.726902 52.569553, 11.726902 52.569553))",0102000020e6100000020000007d413d812c7427404977ec18e7484a407d413d812c7427404977ec18e7484a40,,0,0,8.97258159097993E-05,6.4089884856462E-08,0,0,8.97258159097993E-05,6.4089884856462E-08,1560.30862317764,0.13999996428571
status2023,Bus_37911,Bus_37912,t,0.0001,0,0,2900.27983037367,True,2900.27983037367,7773.44402436912,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((9.513831 51.258979, 9.513831 51.258979))",0102000020e61000000200000064e9a7d014072340c2d86a3c26a1494064e9a7d014072340c2d86a3c26a14940,,0,0,4.82711919103586E-05,3.44794315888878E-08,0,0,4.82711919103586E-05,3.44794315888878E-08,2900.27983037367,0.13999996428571
status2023,Bus_38364,Bus_38365,t,0.0001,0,0,560.156589013251,True,560.156589013251,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.996208 52.379588, 8.996208 52.379588))",0102000020e61000000200000062a809010ffe21405491225796304a4062a809010ffe21405491225796304a40,,0,0,0.0002499300499746,1.78521509808813E-07,0,0,0.0002499300499746,1.78521509808813E-07,560.156589013251,0.13999996428571
status2023,Bus_39165,Bus_39166,t,0.0001,0,0,840.087494899495,True,840.087494899495,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((13.842319 50.989495, 13.842319 50.989495))",0102000020e610000002000000bf0d0f6944af2b4097326bc4a77e4940bf0d0f6944af2b4097326bc4a77e4940,,0,0,0.000166649265863,1.19035220268293E-07,0,0,0.000166649265863,1.19035220268293E-07,840.087494899495,0.13999996428571
status2023,Bus_38875,Bus_38876,t,0.0001,0,0,915.244871866887,True,915.244871866887,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.294959 49.524428, 8.294959 49.524428))",0102000020e610000002000000f235d0e604972040b444147120c34840f235d0e604972040b444147120c34840,,0,0,0.0001529644891646,1.0926037727589E-07,0,0,0.0001529644891646,1.0926037727589E-07,915.244871866887,0.13999996428571
status2023,Bus_36077,Bus_36078,t,0.0001,0,0,1820.21978197072,True,1820.21978197072,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.872879 48.310087, 8.872879 48.310087))",0102000020e610000002000000cc80d802eabe214040dcffefb0274840cc80d802eabe214040dcffefb0274840,,0,0,7.69137692450162E-05,5.4938420618488E-08,0,0,7.69137692450162E-05,5.4938420618488E-08,1820.21978197072,0.13999996428571
status2023,Bus_35469,Bus_35470,t,0.0001,0,0,3120.36471363243,True,3120.36471363243,10882.8216341168,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.840648 48.237959, 10.840648 48.237959))",0102000020e610000002000000a3d1517269ae2540580aa270751e4840a3d1517269ae2540580aa270751e4840,,0,0,4.4866538733139E-05,3.20475358419207E-08,0,0,4.4866538733139E-05,3.20475358419207E-08,3120.36471363243,0.13999996428571
status2023,Bus_34979,Bus_34980,t,0.0001,0,0,1560.13314750427,True,1560.13314750427,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((11.193166 50.162077, 11.193166 50.162077))",0102000020e6100000020000001477baa9e6622640218c14f2be1449401477baa9e6622640218c14f2be144940,,0,0,8.9735907803553E-05,6.40970933538392E-08,0,0,8.9735907803553E-05,6.40970933538392E-08,1560.13314750427,0.13999996428571
status2023,Bus_37664,Bus_37665,t,0.0001,0,0,520.058238017347,True,520.058238017347,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.991452 50.573447, 10.991452 50.573447))",0102000020e6100000020000000b63a1a89ffb2540c72f49b3664949400b63a1a89ffb2540c72f49b366494940,,0,0,0.0002692005511141,1.92286156991257E-07,0,0,0.0002692005511141,1.92286156991257E-07,520.058238017347,0.13999996428571
status2023,Bus_38581,Bus_38582,t,0.0001,0,0,1790.36345574369,True,1790.36345574369,7773.44402436912,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.894184 52.564154, 8.894184 52.564154))",0102000020e6100000020000006d2e5779d2c9214094636c3236484a406d2e5779d2c9214094636c3236484a40,,0,0,7.81963929371849E-05,5.58545806323228E-08,0,0,7.81963929371849E-05,5.58545806323228E-08,1790.36345574369,0.13999996428571
status2023,Bus_39234,Bus_39235,t,0.0001,0,0,260.075128584163,True,260.075128584163,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.895627 52.56399, 8.895627 52.56399))",0102000020e6100000020000003ec806a58fca2140d4d8c6d230484a403ec806a58fca2140d4d8c6d230484a40,,0,0,0.0005383058543424,3.84504279760988E-07,0,0,0.0005383058543424,3.84504279760988E-07,260.075128584163,0.13999996428571
status2023,Bus_36034,Bus_36035,t,0.0001,0,0,800.147329780537,True,800.147329780537,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.989507 50.06028, 8.989507 50.06028))",0102000020e610000002000000800cb7b5a0fa21400bbdab3fb7074940800cb7b5a0fa21400bbdab3fb7074940,,0,0,0.00017496773291,1.24976983960476E-07,0,0,0.00017496773291,1.24976983960476E-07,800.147329780537,0.13999996428571
status2023,Bus_35974,Bus_35975,t,0.0001,0,0,2360.26498470917,True,2360.26498470917,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((9.050634 51.167528, 9.050634 51.167528))",0102000020e6100000020000003a7022c2ec1922404f47c98b719549403a7022c2ec1922404f47c98b71954940,,0,0,5.93153587384004E-05,4.2368124192768E-08,0,0,5.93153587384004E-05,4.2368124192768E-08,2360.26498470917,0.13999996428571
status2023,Bus_34938,Bus_34939,t,0.0001,0,0,1300.31414827621,True,1300.31414827621,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.284952 50.759234, 8.284952 50.759234))",0102000020e610000002000000c276d34ae591204066d747942e614940c276d34ae591204066d747942e614940,,0,0,0.0001076662623961,7.69044927585901E-08,0,0,0.0001076662623961,7.69044927585901E-08,1300.31414827621,0.13999996428571
status2023,Bus_39200,Bus_39201,t,0.0001,0,0,520.091282754067,True,520.091282754067,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((13.174668 53.623599, 13.174668 53.623599))",0102000020e6100000020000002e1d43256e592a4058b0b31ad2cf4a402e1d43256e592a4058b0b31ad2cf4a40,,0,0,0.0002691834470755,1.92273939817766E-07,0,0,0.0002691834470755,1.92273939817766E-07,520.091282754067,0.13999996428571
status2023,Bus_35428,Bus_35429,t,0.0001,0,0,782.268597443348,True,782.268597443348,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((11.370623 53.600704, 11.370623 53.600704))",0102000020e6100000020000009ba1594dc2bd2640945a2adfe3cc4a409ba1594dc2bd2640945a2adfe3cc4a40,,0,0,0.0001789666167647,1.27833330299625E-07,0,0,0.0001789666167647,1.27833330299625E-07,782.268597443348,0.13999996428571
status2023,Bus_38738,Bus_38739,t,0.0001,0,0,560.076645240046,True,560.076645240046,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.692542 50.026216, 7.692542 50.026216))",0102000020e6100000020000007d938ab629c51e40d11a730a5b0349407d938ab629c51e40d11a730a5b034940,,0,0,0.0002499657242906,1.78546991469606E-07,0,0,0.0002499657242906,1.78546991469606E-07,560.076645240046,0.13999996428571
status2023,Bus_39313,Bus_39314,t,0.0001,0,0,855.7667538104,True,855.7667538104,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((9.316685 54.727534, 9.316685 54.727534))",0102000020e61000000200000019fb718724a2224019a3f5d81f5d4b4019fb718724a2224019a3f5d81f5d4b40,,0,0,0.0001635959374004,1.16854270810053E-07,0,0,0.0001635959374004,1.16854270810053E-07,855.7667538104,0.13999996428571
status2023,Bus_39047,Bus_39048,t,0.0001,0,0,260.069856003157,True,260.069856003157,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.278589 52.319422, 7.278589 52.319422))",0102000020e610000002000000f48db486461d1d4028a215d4e2284a40f48db486461d1d4028a215d4e2284a40,,0,0,0.0005383167677995,3.84512075089495E-07,0,0,0.0005383167677995,3.84512075089495E-07,260.069856003157,0.13999996428571
status2023,Bus_38494,Bus_38495,t,0.0001,0,0,260.0077261002,True,260.0077261002,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((11.69882 53.571997, 11.69882 53.571997))",0102000020e6100000020000001eb903b8cb6527401421633437c94a401eb903b8cb6527401421633437c94a40,,0,0,0.0005384454007791,3.84603955812692E-07,0,0,0.0005384454007791,3.84603955812692E-07,260.0077261002,0.13999996428571
status2023,Bus_38853,Bus_38854,t,0.0001,0,0,1513.23561146339,True,1513.23561146339,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((9.077809 54.511201, 9.077809 54.511201))",0102000020e6100000020000003e974185d6272240042c18056f414b403e974185d6272240042c18056f414b40,,0,0,9.25169637993922E-05,6.60835624290482E-08,0,0,9.25169637993922E-05,6.60835624290482E-08,1513.23561146339,0.13999996428571
status2023,Bus_39120,Bus_39121,t,0.0001,0,0,520,True,520,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((9.434207 54.522024, 9.434207 54.522024))",0102000020e610000002000000e335846150de2240655f88acd1424b40e335846150de2240655f88acd1424b40,,0,0,0.0002692307005494,1.92307692307692E-07,0,0,0.0002692307005494,1.92307692307692E-07,520,0.13999996428571
status2023,Bus_36326,Bus_36327,t,0.0001,0,0,520.094133542739,True,520.094133542739,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((14.604064 52.174834, 14.604064 52.174834))",0102000020e610000002000000f34b83d647352d40b1e25df460164a40f34b83d647352d40b1e25df460164a40,,0,0,0.000269181971602,1.9227288590784E-07,0,0,0.000269181971602,1.9227288590784E-07,520.094133542739,0.13999996428571
status2023,Bus_39049,Bus_39050,t,0.0001,0,0,505.281422336945,True,505.281422336945,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.194565 52.869841, 7.194565 52.869841))",0102000020e61000000200000007caba053cc71c40e8e1b8f3566f4a4007caba053cc71c40e8e1b8f3566f4a40,,0,0,0.0002770732469011,1.9790951255935E-07,0,0,0.0002770732469011,1.9790951255935E-07,505.281422336945,0.13999996428571
status2023,Bus_35915,Bus_35916,t,0.0001,0,0,1790.24795867838,True,1790.24795867838,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((13.537064 52.537461, 13.537064 52.537461))",0102000020e6100000020000009647c019fa122b4051fc7e87cb444a409647c019fa122b4051fc7e87cb444a40,,0,0,7.82014377433295E-05,5.58581840662025E-08,0,0,7.82014377433295E-05,5.58581840662025E-08,1790.24795867838,0.13999996428571
status2023,Bus_37731,Bus_37732,t,0.0001,0,0,260.082046763195,True,260.082046763195,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.746793 52.288512, 7.746793 52.288512))",0102000020e61000000200000078bad32eb7fc1e40da1314f2ed244a4078bad32eb7fc1e40da1314f2ed244a40,,0,0,0.0005382915354137,3.84494051952191E-07,0,0,0.0005382915354137,3.84494051952191E-07,260.082046763195,0.13999996428571
status2023,Bus_35750,Bus_35751,t,0.0001,0,0,1850.17782230997,True,1850.17782230997,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((13.522209 52.524575, 13.522209 52.524575))",0102000020e610000002000000657924ea5e0b2b408ca8cc4425434a40657924ea5e0b2b408ca8cc4425434a40,,0,0,7.56683831129908E-05,5.40488588686837E-08,0,0,7.56683831129908E-05,5.40488588686837E-08,1850.17782230997,0.13999996428571
status2023,Bus_35266,Bus_35267,t,0.0001,0,0,308.48356069332,True,308.48356069332,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.381345 52.993512, 10.381345 52.993512))",0102000020e61000000200000034272eb13fc3244060e880682b7f4a4034272eb13fc3244060e880682b7f4a40,,0,0,0.0004538328200409,3.24166382724736E-07,0,0,0.0004538328200409,3.24166382724736E-07,308.48356069332,0.13999996428571
status2023,Bus_39152,Bus_39153,t,0.0001,0,0,280.045493217638,True,280.045493217638,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((12.109476 53.249721, 12.109476 53.249721))",0102000020e6100000020000000789724d0d38284050016eddf69f4a400789724d0d38284050016eddf69f4a40,,0,0,0.000499918647778,3.57084839506004E-07,0,0,0.000499918647778,3.57084839506004E-07,280.045493217638,0.13999996428571
status2023,Bus_35096,Bus_35097,t,0.0001,0,0,1560.23585622979,True,1560.23585622979,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.216193 50.912362, 6.216193 50.912362))",0102000020e61000000200000012ac5db361dd18400967c945c874494012ac5db361dd18400967c945c8744940,,0,0,8.97300005808168E-05,6.40928739079513E-08,0,0,8.97300005808168E-05,6.40928739079513E-08,1560.23585622979,0.13999996428571
status2023,Bus_35758,Bus_35759,t,0.0001,0,0,2600.13127708024,True,2600.13127708024,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.315599 51.445497, 7.315599 51.445497))",0102000020e6100000020000002de8c5682c431d405a9baa0c06b949402de8c5682c431d405a9baa0c06b94940,,0,0,5.38434214917485E-05,3.84595965909432E-08,0,0,5.38434214917485E-05,3.84595965909432E-08,2600.13127708024,0.13999996428571
status2023,Bus_35623,Bus_35624,t,0.0001,0,0,2600.29319039001,True,2600.29319039001,7773.44402436912,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.531697 50.390047, 6.531697 50.390047))",0102000020e610000002000000c0d2db1575201a402aaf270fed314940c0d2db1575201a402aaf270fed314940,,0,0,5.38400688057456E-05,3.84572018146159E-08,0,0,5.38400688057456E-05,3.84572018146159E-08,2600.29319039001,0.13999996428571
status2023,Bus_39223,Bus_39224,t,0.0001,0,0,260.073537133779,True,260.073537133779,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((7.034689 52.201574, 7.034689 52.201574))",0102000020e6100000020000004bade46885231c4007d8f92acd194a404bade46885231c4007d8f92acd194a40,,0,0,0.0005383091483609,3.8450663263199E-07,0,0,0.0005383091483609,3.8450663263199E-07,260.073537133779,0.13999996428571
status2023,Bus_39191,Bus_39192,t,0.0001,0,0,1790.50154527933,True,1790.50154527933,10741.4862882191,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.760672 52.368218, 10.760672 52.368218))",0102000020e610000002000000ef3ab3bc76852540ffa9e3c5212f4a40ef3ab3bc76852540ffa9e3c5212f4a40,,0,0,7.81903621668581E-05,5.58502729381333E-08,0,0,7.81903621668581E-05,5.58502729381333E-08,1790.50154527933,0.13999996428571
status2023,Bus_35138,Bus_35139,t,0.0001,0,0,1340.19095356422,True,1340.19095356422,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((6.457675 50.871446, 6.457675 50.871446))",0102000020e61000000200000075df05d6a8d41940739a568e8b6f494075df05d6a8d41940739a568e8b6f4940,,0,0,0.0001044626990753,7.46162326600189E-08,0,0,0.0001044626990753,7.46162326600189E-08,1340.19095356422,0.13999996428571
status2023,Bus_39202,Bus_39203,t,0.0001,0,0,3380.41408171383,True,3380.41408171383,13992.1992438644,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.378588 53.220335, 10.378588 53.220335))",0102000020e610000002000000b8b76642d6c124408ad8caf2339c4a40b8b76642d6c124408ad8caf2339c4a40,,0,0,4.14150340465779E-05,2.95821747226012E-08,0,0,4.14150340465779E-05,2.95821747226012E-08,3380.41408171383,0.13999996428571
status2023,Bus_39171,Bus_39172,t,0.0001,0,0,1040.17030259222,True,1040.17030259222,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.418299 53.412165, 10.418299 53.412165))",0102000020e610000002000000828d7b552bd62440ef79ced6c1b44a40828d7b552bd62440ef79ced6c1b44a40,,0,0,0.0001345933102846,9.61381032998043E-08,0,0,0.0001345933102846,9.61381032998043E-08,1040.17030259222,0.13999996428571
status2023,Bus_36190,Bus_36191,t,0.0001,0,0,813.864900036422,True,813.864900036422,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((13.315527 52.522005, 13.315527 52.522005))",0102000020e61000000200000087c563c08ca12a40a9d31d0ed1424a4087c563c08ca12a40a9d31d0ed1424a40,,0,0,0.0001720186781361,1.22870515727518E-07,0,0,0.0001720186781361,1.22870515727518E-07,813.864900036422,0.13999996428571
status2023,Bus_34811,Bus_34812,t,0.0001,0,0,2080.08342254861,True,2080.08342254861,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.159644 53.555364, 10.159644 53.555364))",0102000020e610000002000000f8739dccbc5124401d83da2e16c74a40f8739dccbc5124401d83da2e16c74a40,,0,0,6.73049757370671E-05,4.80749949333645E-08,0,0,6.73049757370671E-05,4.80749949333645E-08,2080.08342254861,0.13999996428571
status2023,Bus_39154,Bus_39155,t,0.0001,0,0,780.082395361717,True,780.082395361717,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((13.143225 53.907798, 13.143225 53.907798))",0102000020e610000002000000a37b23be54492a40c247feb532f44a40a37b23be54492a40c247feb532f44a40,,0,0,0.0001794681755647,1.28191586676727E-07,0,0,0.0001794681755647,1.28191586676727E-07,780.082395361717,0.13999996428571
status2023,Bus_35576,Bus_35577,t,0.0001,0,0,520.087989050313,True,520.087989050313,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((12.213672 54.099745, 12.213672 54.099745))",0102000020e6100000020000003fdc4a60666d2840c3a84b71c40c4b403fdc4a60666d2840c3a84b71c40c4b40,,0,0,0.0002691851518073,1.92275157483643E-07,0,0,0.0002691851518073,1.92275157483643E-07,520.087989050313,0.13999996428571
status2023,Bus_38566,Bus_38567,t,0.0001,0,0,1560.23460348432,True,1560.23460348432,4664.06641462147,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((9.087375 54.003575, 9.087375 54.003575))",0102000020e610000002000000b4da055abc2c22406315e62675004b40b4da055abc2c22406315e62675004b40,,0,0,8.97300726269378E-05,6.40929253694794E-08,0,0,8.97300726269378E-05,6.40929253694794E-08,1560.23460348432,0.13999996428571
status2023,Bus_38634,Bus_38635,t,0.0001,0,0,520.073687490641,True,520.073687490641,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((9.197439 54.851189, 9.197439 54.851189))",0102000020e610000002000000ddee4dc916652240c03e41c1f36c4b40ddee4dc916652240c03e41c1f36c4b40,,0,0,0.0002691925541574,1.92280444877918E-07,0,0,0.0002691925541574,1.92280444877918E-07,520.073687490641,0.13999996428571
status2023,Bus_34860,Bus_34861,t,0.0001,0,0,2160.0306373207,True,2160.0306373207,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((13.469457 52.521948, 13.469457 52.521948))",0102000020e6100000020000000a70f2b05cf02a4094281d30cf424a400a70f2b05cf02a4094281d30cf424a40,,0,0,6.48138789639418E-05,4.62956396415007E-08,0,0,6.48138789639418E-05,4.62956396415007E-08,2160.0306373207,0.13999996428571
status2023,Bus_35493,Bus_35494,t,0.0001,0,0,2240.24914546928,True,2240.24914546928,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((13.456433 52.521458, 13.456433 52.521458))",0102000020e610000002000000ca858d9ab1e92a4094567222bf424a40ca858d9ab1e92a4094567222bf424a40,,0,0,6.24930332275088E-05,4.46378922640109E-08,0,0,6.24930332275088E-05,4.46378922640109E-08,2240.24914546928,0.13999996428571
status2023,Bus_38878,Bus_38879,t,0.0001,0,0,2080.18753600313,True,2080.18753600313,6218.7552194953,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((9.051183 54.162187, 9.051183 54.162187))",0102000020e610000002000000f40b9cb0341a2240dccdbc8ec2144b40f40b9cb0341a2240dccdbc8ec2144b40,,0,0,6.73016071208203E-05,4.80725887782887E-08,0,0,6.73016071208203E-05,4.80725887782887E-08,2080.18753600313,0.13999996428571
status2023,Bus_36334,Bus_36335,t,0.0001,0,0,1040.04545606166,True,1040.04545606166,1554.68880487382,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((10.936704 48.401291, 10.936704 48.401291))",0102000020e6100000020000002fa45eac97df25408a3367815d3348402fa45eac97df25408a3367815d334840,,0,0,0.0001346094667975,9.61496436691046E-08,0,0,0.0001346094667975,9.61496436691046E-08,1040.04545606166,0.13999996428571
status2023,Bus_35773,Bus_35774,t,0.0001,0,0,3580.47700701689,True,3580.47700701689,12437.5104389906,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((8.616647 48.065976, 8.616647 48.065976))",0102000020e610000002000000a5139d1cb93b2140a048ede971084840a5139d1cb93b2140a048ede971084840,,0,0,3.91009253826635E-05,2.79292395409952E-08,0,0,3.91009253826635E-05,2.79292395409952E-08,3580.47700701689,0.13999996428571
status2023,Bus_34981,Bus_34982,t,0.0001,0,0,1300.16544744774,True,1300.16544744774,3109.37760974765,0.5,1,0,0,0,0,40,-inf,inf,1009.96053300739,1,"MULTILINESTRING ((11.106891 49.97885, 11.106891 49.97885))",0102000020e61000000200000078b8d074ba362640ee09e1f74afd484078b8d074ba362640ee09e1f74afd4840,,0,0,0.0001076785762616,7.69132883790311E-08,0,0,0.0001076785762616,7.69132883790311E-08,1300.16544744774,0.13999996428571
