bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,geom,s_nom_mod,sub_network,v_nom,x_pu,r_pu,b_pu,g_pu,x_pu_eff,r_pu_eff,s_nom_opt
Bus_4300,Bus_39265,,AC,0.948860940908417,0.103482237640906,0,1.42301764882918E-05,1260,True,1260,10741.4862882191,0.7,0,40,70.3064443590051,3.45511341839563,1,2,-inf,inf,"MULTILINESTRING ((7.015865 52.192645, 7.015076 52.189848, 7.014213 52.186653, 7.013329 52.183526, 7.012591 52.180617, 7.011686 52.177525, 7.0116 52.177639), (7.015865 52.192645, 7.016628 52.195539, 7.019413 52.197744, 7.021486 52.199408, 7.023817 52.201274, 7.028687 52.202, 7.032503 52.20159))",0,0,400,2.9982798138581E-06,3.34033687715884E-07,1.09427723767246,0,2.9982798138581E-06,3.34033687715884E-07,3580.64873942918
Bus_4355,Bus_37776,,AC,18.7853436360653,2.60345821905597,0,0.000300441621639758,283.8,True,283.8,10741.4862882191,0.7,0,40,1179.69308874282,57.9743927838365,1,2,-inf,inf,"MULTILINESTRING ((6.476128 49.924786, 6.476821 49.923841, 6.475063 49.922609), (6.533037 50.392243, 6.52869 50.390439, 6.525026 50.388904, 6.520981 50.387221, 6.516634 50.385349, 6.51179 50.383276, 6.507691 50.381545, 6.503914 50.379963, 6.499508 50.378123, 6.494251 50.375903, 6.488733 50.373539, 6.488162 50.370934, 6.489502 50.368432, 6.490688 50.366252, 6.491815 50.364225, 6.492861 50.362169, 6.492935 50.357389, 6.493066 50.354662, 6.493081 50.351383, 6.493828 50.349235, 6.495424 50.345106, 6.496226 50.342506, 6.497844 50.338568, 6.49911 50.335326, 6.500582 50.331466, 6.502104 50.327555, 6.503202 50.324663, 6.504139 50.322224, 6.503443 50.319008, 6.502719 50.316036, 6.501987 50.312759, 6.501372 50.310118, 6.500669 50.306869, 6.500062 50.304228, 6.49933 50.301269, 6.498788 50.298716, 6.49799 50.295027, 6.497324 50.292025, 6.496475 50.288293, 6.495956 50.285875, 6.491981 50.284313, 6.488153 50.282802, 6.483915 50.28109, 6.479692 50.279481, 6.475761 50.277914, 6.472753 50.275089, 6.470198 50.272497, 6.467504 50.270163, 6.465016 50.267762, 6.461481 50.264431, 6.459263 50.262312, 6.45695 50.258297, 6.45471 50.254389, 6.453258 50.251836, 6.451021 50.24793, 6.449623 50.245543, 6.447522 50.241878, 6.444982 50.237407, 6.447339 50.232847, 6.450201 50.229265, 6.451951 50.227743, 6.453971 50.225608, 6.454886 50.221253, 6.455554 50.217973, 6.456286 50.213921, 6.45678 50.211415, 6.457245 50.20907, 6.457402 50.208276, 6.457951 50.205331, 6.458684 50.201571, 6.459664 50.196416, 6.460298 50.193103, 6.460705 50.190794, 6.461162 50.188644, 6.459196 50.186196, 6.457238 50.183729, 6.455261 50.181292, 6.453258 50.17869, 6.450842 50.175661, 6.448326 50.172626, 6.446313 50.1701, 6.443971 50.167176, 6.441674 50.164263, 6.439341 50.161332, 6.436706 50.158132, 6.438527 50.155998, 6.44118 50.152991, 6.443175 50.150628, 6.445435 50.148043, 6.447548 50.14558, 6.452905 50.139408, 6.454567 50.137481, 6.45653 50.135137, 6.460497 50.130572, 6.464193 50.127175, 6.468022 50.123674, 6.47234 50.119699, 6.476846 50.115627, 6.479042 50.113522, 6.479957 50.108762, 6.481095 50.102851, 6.481817 50.098759, 6.482395 50.095565, 6.483064 50.092246, 6.483816 50.08809, 6.481319 50.08356, 6.479064 50.079687, 6.477609 50.077029, 6.47834 50.074673, 6.479174 50.071909, 6.480132 50.068882, 6.48128 50.065038, 6.48209 50.06252, 6.483127 50.059069, 6.484502 50.054699, 6.485703 50.05089, 6.486774 50.047259, 6.48779 50.043963, 6.488968 50.040286, 6.488631 50.037356, 6.488308 50.034281, 6.487969 50.031581, 6.487681 50.02898, 6.487277 50.02544, 6.486947 50.022595, 6.486558 50.019099, 6.486041 50.014677, 6.485554 50.010224, 6.485123 50.006587, 6.484758 50.003122, 6.484412 50.000319, 6.485907 49.997121, 6.487232 49.994017, 6.488489 49.991106, 6.489709 49.988488, 6.491279 49.984978, 6.492546 49.982201, 6.494612 49.97751, 6.495498 49.975377, 6.491248 49.973622, 6.48684 49.971843, 6.485089 49.969479, 6.483314 49.967129, 6.481619 49.964849, 6.479623 49.962185, 6.477756 49.959748, 6.475632 49.95693, 6.473511 49.95414, 6.473362 49.950901, 6.47329 49.947182, 6.473208 49.943915, 6.473144 49.940254, 6.473 49.936505, 6.47303 49.932891, 6.472914 49.930468, 6.471793 49.92717, 6.476128 49.924786))",0,0,400,4.83709198914917E-05,5.38894780004945E-06,0.161730169368794,0,4.83709198914917E-05,5.38894780004945E-06,3725.79466439653
Bus_4497,Bus_36081,,AC,16.1514615259669,1.84601760500567,0,0.000277427348597234,902.8,True,902.8,10741.4862882191,0.7,0,40,248.455763376631,48.8400657861102,1,2,-inf,inf,"MULTILINESTRING ((8.623502 51.428573, 8.625326 51.427952, 8.624414 51.428212, 8.624148 51.428287, 8.624801 51.427888), (8.624566 51.433455, 8.62371 51.430674, 8.623502 51.428573), (8.624566 51.433455, 8.619544 51.435506), (8.619544 51.435506, 8.615091 51.436217, 8.611258 51.434992, 8.607007 51.433659, 8.601728 51.432798, 8.596809 51.432017, 8.591874 51.431201, 8.586834 51.430423, 8.581806 51.429613, 8.578319 51.429054, 8.576242 51.428012, 8.571213 51.425489, 8.567621 51.423676, 8.564062 51.421896, 8.560978 51.420347, 8.557394 51.417894, 8.554022 51.415588, 8.550565 51.413199, 8.547942 51.411421, 8.545304 51.409619, 8.541819 51.407232, 8.538412 51.404895, 8.53438 51.402116, 8.529689 51.40088, 8.524917 51.399622, 8.520168 51.398385, 8.515366 51.397115, 8.510823 51.395916, 8.506337 51.394732, 8.501496 51.39346, 8.496816 51.392229, 8.492078 51.390962, 8.487406 51.389737, 8.483045 51.388586, 8.478485 51.387419, 8.474338 51.386342, 8.46962 51.385052, 8.465688 51.384019, 8.46033 51.382973, 8.455506 51.382038, 8.450716 51.381103, 8.445371 51.380083, 8.439893 51.378998, 8.43386 51.378878, 8.42885 51.378771, 8.423328 51.377082, 8.419519 51.375893, 8.415946 51.374815, 8.411825 51.373547, 8.407536 51.371394, 8.40285 51.369078, 8.398477 51.366895, 8.393322 51.366151, 8.385966 51.365182, 8.381589 51.364578, 8.375968 51.363814, 8.371668 51.363218, 8.366757 51.362586, 8.361314 51.361818, 8.355546 51.361051, 8.355538 51.358421, 8.355514 51.355166), (8.355514 51.355166, 8.359325 51.351755, 8.362424 51.349776, 8.367255 51.348193, 8.371903 51.346629, 8.374327 51.345181, 8.377419 51.343367, 8.380139 51.341716), (8.357336 51.308298, 8.356856 51.312191, 8.356496 51.315359, 8.356068 51.31895, 8.355677 51.322104, 8.357865 51.325244, 8.360264 51.328708, 8.362361 51.331682, 8.367168 51.333224, 8.371215 51.334536, 8.376732 51.336309, 8.381084 51.337744, 8.380139 51.341716), (8.193657 51.188938, 8.1964 51.190948, 8.199002 51.192907, 8.202314 51.195322, 8.205687 51.196714, 8.209267 51.19816, 8.21348 51.199899, 8.223554 51.202364, 8.229642 51.203322, 8.233748 51.205011, 8.237621 51.206632, 8.241676 51.208309, 8.247314 51.212086, 8.251508 51.214888, 8.255019 51.21722, 8.258987 51.21988, 8.268345 51.221213, 8.274164 51.222026, 8.278591 51.222655, 8.284228 51.223475), (8.284228 51.223475, 8.286809 51.225488, 8.286946 51.228801, 8.28703 51.232453, 8.287325 51.235418, 8.287657 51.2385, 8.287985 51.24215, 8.288385 51.24567, 8.28862 51.24822, 8.288883 51.251445, 8.289126 51.254159, 8.294345 51.258301, 8.296941 51.260378, 8.300854 51.263518, 8.303914 51.265974, 8.306952 51.268366, 8.311055 51.271925, 8.314188 51.274657, 8.318571 51.276868, 8.32203 51.278626, 8.325548 51.28038, 8.328801 51.283876, 8.328752 51.286604, 8.328708 51.29065, 8.332724 51.291264, 8.338361 51.292091, 8.345936 51.293269, 8.348552 51.295669, 8.351482 51.298404, 8.354704 51.301518, 8.357792 51.304382, 8.357336 51.308298))",0,0,400,4.25263879662968E-05,4.73780324967048E-06,0.134914201605913,0,4.25263879662968E-05,4.73780324967048E-06,3580.58905308243
Bus_34750,Bus_1965,,AC,0.0931277040150788,0.0104222340233482,0,1.54988705960113E-06,1032,True,1032,10741.4862882191,0.7,0,40,11.9577321487309,0.587646284452859,1,2,-inf,inf,"MULTILINESTRING ((7.02549 51.624194, 7.028934 51.625702), (7.023219 51.625672, 7.022873 51.624618, 7.02549 51.624194))",0,0,400,4.1688084969615E-07,4.64440430934545E-08,0.144995732612536,0,4.1688084969615E-07,4.64440430934545E-08,3581.21527892819
Bus_4523,Bus_34750,,AC,4.63414474284544,0.621634746681868,0,6.56608130113501E-05,299.2,True,299.2,10741.4862882191,0.7,0,40,172.585788709635,12.722236485538,1,2,-inf,inf,"MULTILINESTRING ((6.942786 51.600078, 6.942211 51.596678, 6.941587 51.59299, 6.940942 51.589136, 6.940225 51.584886, 6.938613 51.581899, 6.936565 51.578133, 6.934625 51.57454, 6.932707 51.570893, 6.930468 51.566844), (7.019863 51.625926, 7.021431 51.625434, 7.022349 51.625261, 7.022185 51.624931, 7.022953 51.62479, 7.023219 51.625672), (7.019863 51.625926, 7.015676 51.626149, 7.010838 51.626406, 7.005082 51.625612, 6.999527 51.624864, 6.9943 51.625992, 6.989105 51.627076, 6.984447 51.628069, 6.97902 51.629205, 6.973865 51.630275, 6.969147 51.630841, 6.964444 51.63147, 6.958656 51.631763, 6.953124 51.632002, 6.949461 51.628414, 6.945887 51.625001, 6.942621 51.621824, 6.938911 51.618112, 6.939848 51.61479, 6.940736 51.61146, 6.941641 51.608271, 6.942256 51.604125, 6.942786 51.600078))",0,0,220,1.09718392541314E-05,1.22235466332453E-06,0.241397462557893,0,1.09718392541314E-05,1.22235466332453E-06,3580.49614058209
Bus_4532,Bus_4517,,AC,2.50886583058801,0.308628154709054,0,3.94039836781497E-05,283.8,True,283.8,10741.4862882191,0.7,0,40,94.8194763663582,6.98965894461473,1,2,-inf,inf,"MULTILINESTRING ((6.993965 51.528933, 6.993812 51.524779), (6.99548 51.538814, 6.997023 51.535201, 6.994939 51.532316, 6.994462 51.530742, 6.993965 51.528933), (6.99548 51.538814, 6.989975 51.541732, 6.984826 51.54379, 6.981299 51.546456, 6.97659 51.547173, 6.97118 51.54794, 6.966417 51.55122, 6.960258 51.552455, 6.953717 51.55369, 6.948361 51.554834, 6.944094 51.55698, 6.938902 51.557751, 6.934748 51.560294, 6.932243 51.56351))",0,0,400,6.09365149579102E-06,6.7888343469211E-07,0.39478350164326,0,6.09365149579102E-06,6.7888343469211E-07,3580.95228674709
Bus_4549,Bus_1954,,AC,3.22169914795842,0.575857996547097,0,4.21365928917688E-05,295.68,True,295.68,6218.7552194953,0.7,0,40,95.2068602885969,7.01821511894555,1,2,-inf,inf,"MULTILINESTRING ((6.879765 51.189157, 6.876255 51.189265, 6.871348 51.189414, 6.867681 51.189539, 6.86339 51.189665, 6.85842 51.189593, 6.853715 51.189511, 6.849525 51.189452), (6.849525 51.189452, 6.845306 51.189356, 6.839966 51.189597, 6.836513 51.187737, 6.83415 51.185168, 6.833334 51.183098, 6.830905 51.182226, 6.827108 51.181041, 6.824346 51.180542, 6.821748 51.180069, 6.818164 51.178514, 6.815541 51.177394, 6.81293 51.176286, 6.813243 51.173992, 6.813421 51.172734, 6.817575 51.170871, 6.821669 51.169041, 6.823089 51.167248, 6.824482 51.165489), (6.824482 51.165489, 6.825893 51.164039))",0,0,220,2.28254999068797E-05,7.91950787680699E-06,0.0560333476340798,0,2.28254999068797E-05,7.91950787680699E-06,1040.3548086117
Bus_4679,Bus_3013,,AC,14.8933201937718,1.67461982190877,0,0.000225132392810595,286,True,286,10741.4862882191,0.7,0,40,909.864097726525,44.7140184890988,1,2,-inf,inf,"MULTILINESTRING ((7.312652 52.46681, 7.309891 52.464735), (7.309891 52.464735, 7.306192 52.463422, 7.301444 52.461671, 7.298426 52.458861, 7.29561 52.456251, 7.292634 52.453515, 7.290058 52.45112, 7.28762 52.448803, 7.284582 52.446047, 7.281681 52.44331, 7.278784 52.440626, 7.276048 52.438059, 7.273171 52.43538, 7.270541 52.43295, 7.267912 52.430487, 7.265497 52.427745, 7.263018 52.42489, 7.260772 52.422302, 7.258566 52.419746, 7.255929 52.4168, 7.253814 52.414331, 7.251193 52.411357, 7.248618 52.408401, 7.249065 52.405276, 7.249575 52.401941, 7.25008 52.398734, 7.25057 52.39539, 7.251005 52.392464, 7.251466 52.389427, 7.253165 52.386489, 7.255024 52.383354, 7.256491 52.380876, 7.258158 52.378036, 7.259888 52.375061, 7.261675 52.371987, 7.263281 52.369271, 7.264884 52.366579, 7.266907 52.363114, 7.267772 52.35979, 7.268595 52.356604, 7.269435 52.353445, 7.270117 52.350851, 7.270872 52.3479, 7.271738 52.344638, 7.272595 52.341338, 7.273344 52.338461, 7.274119 52.335514, 7.27557 52.332819, 7.277021 52.330112, 7.278497 52.327376, 7.280055 52.324559, 7.281523 52.32183, 7.283082 52.318912, 7.283559 52.31626, 7.285996 52.313584, 7.288021 52.311262, 7.290468 52.308533, 7.293032 52.305739, 7.295449 52.3032, 7.296769 52.300356, 7.297947 52.297754, 7.299165 52.2951, 7.30033 52.292579, 7.30151 52.290007, 7.302945 52.286888, 7.304298 52.283854, 7.305632 52.280987, 7.302702 52.278668, 7.299679 52.276265, 7.296874 52.274058, 7.294373 52.272064, 7.291406 52.269702, 7.288043 52.267253, 7.284257 52.265848, 7.280002 52.264379, 7.27563 52.262907, 7.271521 52.261475, 7.267417 52.260102, 7.263184 52.258671, 7.258683 52.257144, 7.254816 52.255817, 7.250636 52.254411, 7.245348 52.254153, 7.240085 52.25388, 7.23509 52.25365, 7.230006 52.253384, 7.224855 52.253128, 7.219852 52.25288, 7.214662 52.252618, 7.209605 52.252376, 7.204658 52.252136, 7.200063 52.251892, 7.196246 52.250816, 7.191637 52.249501, 7.187426 52.248308, 7.183145 52.247084, 7.178897 52.245883, 7.174723 52.244693, 7.170623 52.243526, 7.16632 52.242316, 7.161961 52.241063, 7.157628 52.239826, 7.154894 52.237572, 7.150732 52.236063, 7.147962 52.233507, 7.145209 52.231037, 7.142054 52.22877, 7.138911 52.226536, 7.135404 52.224036, 7.132174 52.221731, 7.129018 52.219503, 7.126325 52.217581, 7.123391 52.2155, 7.120184 52.213226, 7.116968 52.210952, 7.113932 52.208786, 7.110837 52.206602, 7.107116 52.204509, 7.103784 52.202654, 7.10005 52.200562, 7.09613 52.198363, 7.092345 52.196262, 7.089077 52.19443, 7.084794 52.194498, 7.079887 52.194573, 7.074903 52.19465, 7.070074 52.194722, 7.065811 52.194793, 7.061004 52.19511, 7.056525 52.195389, 7.051196 52.195749, 7.046269 52.196076, 7.041935 52.196363, 7.039146 52.199404))",0,0,400,3.89792451812359E-05,4.34261519152701E-06,0.375533143859835,0,3.89792451812359E-05,4.34261519152701E-06,3580.31083211418
Bus_4710,Bus_35111,,AC,7.143,0.792,0,0.0001341,1026,True,1026,10741.4862882191,0.7,0,40,170.787233724315,29.3758621857527,1,2,-inf,inf,"MULTILINESTRING ((8.363729 51.92606, 8.364375 51.926165, 8.36423 51.927122), (8.34492 51.917536, 8.346403 51.919874, 8.348919 51.921432, 8.351886 51.92334, 8.35492 51.924163, 8.359612 51.925172, 8.363729 51.92606), (8.210039 51.887905, 8.213792 51.889097, 8.217489 51.890293, 8.221158 51.891445, 8.225264 51.892755, 8.229167 51.894128, 8.23381 51.89521, 8.237987 51.896182, 8.242009 51.897228, 8.246045 51.898296, 8.249598 51.899234, 8.253902 51.900342, 8.257555 51.90131, 8.261509 51.902344, 8.265521 51.903405, 8.269279 51.904399, 8.273408 51.905494, 8.277289 51.906491, 8.281208 51.907543, 8.284715 51.907164, 8.288036 51.906841, 8.292337 51.906432, 8.296041 51.906058, 8.299214 51.905774, 8.303113 51.905398, 8.306616 51.905057, 8.310311 51.904707, 8.314606 51.904273, 8.318298 51.903914, 8.322388 51.903496, 8.325081 51.905042, 8.327539 51.906389, 8.329936 51.90771, 8.332882 51.909343, 8.335277 51.910655, 8.338021 51.912178, 8.340938 51.913775, 8.343294 51.915062, 8.34492 51.917536), (8.125082 51.853077, 8.129234 51.853974, 8.133808 51.854901, 8.137929 51.855849, 8.141942 51.856686, 8.145939 51.857588, 8.149254 51.859388, 8.152542 51.861192, 8.155502 51.862834, 8.158794 51.864584, 8.162053 51.866433, 8.164787 51.867945, 8.167679 51.869493, 8.169679 51.87144, 8.172158 51.873896, 8.174229 51.875998, 8.176482 51.878229, 8.178682 51.880416, 8.182845 51.881392, 8.186722 51.882256, 8.19054 51.88312, 8.19446 51.884029, 8.198694 51.884995, 8.203035 51.885959, 8.206666 51.886812, 8.210039 51.887905), (8.050436 51.832972, 8.054185 51.833694, 8.058245 51.834571, 8.061793 51.835604, 8.065712 51.836701, 8.069605 51.837663, 8.073583 51.838856, 8.077477 51.839941, 8.081813 51.841176, 8.085737 51.842287, 8.08971 51.84343, 8.093409 51.84453, 8.097313 51.845595, 8.101195 51.84671, 8.105123 51.847866, 8.10959 51.849142, 8.113331 51.850233, 8.116994 51.85131, 8.121414 51.85229, 8.125082 51.853077), (7.993419 51.821541, 7.997025 51.823312), (7.997025 51.823312, 8.00102 51.82527, 8.004758 51.82558, 8.008624 51.825917, 8.012929 51.826288, 8.016763 51.826614, 8.020243 51.826924, 8.023994 51.827236, 8.027267 51.82753, 8.030315 51.82778, 8.034152 51.828309, 8.038041 51.828855, 8.041566 51.830349, 8.045664 51.831958, 8.050436 51.832972))",0,0,400,2.55167455932095E-05,2.84278096668254E-06,0.0567573287327925,0,2.55167455932095E-05,2.84278096668254E-06,3580.54151641918
Bus_4712,Bus_36046,,AC,4.02394188206499,0.432624492231569,0,6.90062770324922E-05,1088,True,1088,10741.4862882191,0.7,0,40,295.15481409459,14.5049770043117,1,2,-inf,inf,"MULTILINESTRING ((7.992887 51.683708, 7.991662 51.685294, 7.991441 51.685178, 7.991243 51.685074, 7.990601 51.684738, 7.990463 51.684662, 7.989369 51.684294), (7.834479 51.752344, 7.83801 51.7506, 7.842715 51.74904, 7.847379 51.74752, 7.851695 51.74609, 7.856666 51.744444, 7.86111 51.742951, 7.865569 51.741487, 7.870347 51.739909, 7.874764 51.738435, 7.88023 51.736616, 7.884296 51.734298, 7.887757 51.732326, 7.8923 51.729741, 7.895914 51.727664, 7.899806 51.725434, 7.904119 51.722981, 7.903284 51.719546, 7.902525 51.716432, 7.901833 51.713384, 7.905064 51.712058, 7.908336 51.710741, 7.912364 51.709075, 7.916926 51.707199, 7.921804 51.705218, 7.925791 51.703601, 7.929845 51.70195, 7.934769 51.701293, 7.941046 51.700463, 7.944963 51.699926, 7.949975 51.699296, 7.954432 51.698711, 7.959572 51.698029, 7.965074 51.69737, 7.966904 51.694525, 7.969554 51.690896, 7.971239 51.688588, 7.976373 51.687005, 7.981326 51.685972, 7.985341 51.68513, 7.989369 51.684294))",0,0,400,1.24875648820673E-05,1.39122225847343E-06,0.247323736238777,0,1.24875648820673E-05,1.39122225847343E-06,3580.62549636658
Bus_36493,Bus_3015,,AC,0.0411479909419087,0.00805309206101697,0,5.07455116173672E-07,282.04,True,282.04,10741.4862882191,0.7,0,40,11.6229254991011,0.571192672579144,1,2,-inf,inf,"MULTILINESTRING ((7.312065 52.474356, 7.312409 52.474268, 7.31454 52.473723), (7.312065 52.474356, 7.311623 52.474248, 7.308242 52.476791))",0,0,220,1.88405309894927E-07,2.0989959679177E-08,0.0367116167527349,0,1.88405309894927E-07,2.0989959679177E-08,3581.06625775145
Bus_4797,Bus_37307,,AC,4.09103498345456,0.621803495814015,0,4.89951824971056E-05,283.8,True,283.8,10741.4862882191,0.7,0,40,69.292052342366,8.51315629808324,1,2,-inf,inf,"MULTILINESTRING ((7.121608 51.44809, 7.123194 51.447993, 7.125729 51.449066), (7.105079 51.480104, 7.104841 51.478084), (7.121247 51.4511, 7.121608 51.44809), (7.104841 51.478084, 7.104528 51.474512, 7.106421 51.47227, 7.10876 51.469425, 7.110545 51.467645, 7.113297 51.464892, 7.11596 51.46225, 7.118437 51.459763, 7.12046 51.457748, 7.120842 51.454489, 7.121247 51.4511), (7.105079 51.480104, 7.10714 51.482463, 7.108396 51.484726, 7.114495 51.486695, 7.11953 51.488396, 7.125534 51.489994, 7.132537 51.49185, 7.137987 51.493268, 7.137276 51.495695, 7.137518 51.498085, 7.142285 51.501763, 7.146292 51.504831))",0,0,220,7.23185050902355E-06,8.05689541517844E-07,0.0713648162503456,0,7.23185050902355E-06,8.05689541517844E-07,3580.74108444164
Bus_39198,Bus_34871,,AC,11.5078612583286,1.2571399072463,0,0.000207051070093264,1200,True,1200,10741.4862882191,0.7,0,40,368.605431412364,36.2292129484784,1,2,-inf,inf,"MULTILINESTRING ((10.758902 52.367256, 10.759646 52.366951, 10.761248 52.367454), (10.70267 52.363367, 10.699298 52.365055, 10.69433 52.367568, 10.690212 52.369638, 10.685442 52.372071, 10.683185 52.374148, 10.678104 52.375815, 10.672585 52.37584, 10.672387 52.375841, 10.667023 52.375857, 10.662354 52.375941, 10.655427 52.375904, 10.648484 52.375914, 10.641952 52.376155, 10.635377 52.37637, 10.632555 52.376483, 10.629618 52.376601, 10.622777 52.376496, 10.617662 52.376459, 10.611903 52.376407, 10.604927 52.37634, 10.599552 52.375029, 10.59344 52.37353, 10.58708 52.371984, 10.581076 52.370542, 10.575373 52.369175, 10.57109 52.368122, 10.564426 52.368834, 10.558516 52.369511, 10.554756 52.36992, 10.550396 52.37036, 10.543912 52.371087, 10.53763 52.371777, 10.5319 52.372393, 10.526122 52.373029, 10.52033 52.373682, 10.515721 52.372561, 10.510854 52.371329, 10.505172 52.36993, 10.498589 52.36829, 10.492332 52.366655, 10.487337 52.366419, 10.481187 52.366092, 10.474736 52.365711, 10.46848 52.365402, 10.460995 52.365795, 10.455528 52.366021, 10.447794 52.366361, 10.440602 52.366628, 10.433202 52.366967, 10.425734 52.367316, 10.42074 52.366131, 10.416337 52.365224, 10.4119 52.363148, 10.405746 52.360433, 10.400261 52.35786, 10.394794 52.355474, 10.388988 52.352826, 10.384546 52.351841, 10.379928 52.350793, 10.373766 52.349491, 10.366736 52.347962, 10.36253 52.344554, 10.363527 52.340262, 10.36453 52.336289, 10.365483 52.332245, 10.366375 52.328385, 10.367277 52.324645, 10.368126 52.321009, 10.370624 52.317442, 10.373697 52.312992, 10.376014 52.30965, 10.378126 52.306648, 10.380821 52.302743, 10.382108 52.298717, 10.380881 52.295122, 10.37943 52.290985, 10.37416 52.288575, 10.369297 52.286376, 10.36727 52.285529, 10.368344 52.284633), (10.758902 52.367256, 10.756825 52.367935), (10.756825 52.367935, 10.751789 52.369097, 10.746457 52.368486, 10.74158 52.367911, 10.736805 52.36735, 10.730153 52.366577, 10.723997 52.365856, 10.718551 52.365218, 10.712426 52.364502, 10.707744 52.363953, 10.70267 52.363367))",0,0,400,3.13985808149974E-05,3.4980712450094E-06,0.0580474449104478,0,3.13985808149974E-05,3.4980712450094E-06,3580.64021762033
Bus_35230,Bus_35006,,AC,2.83341661862207,0.361556377307958,0,4.40099496037595E-05,246,True,246,6218.7552194953,0.7,0,40,111.300525987321,10.9394222483968,1,2,-inf,inf,"MULTILINESTRING ((6.702195 51.00886, 6.701671 51.010873, 6.701871 51.011724, 6.700703 51.014697, 6.703878 51.01586, 6.706939 51.016977), (6.738083 51.028342, 6.733508 51.026672, 6.728893 51.024993, 6.724177 51.023269, 6.719385 51.021545, 6.714738 51.019849, 6.710795 51.018392, 6.706939 51.016977), (6.709756 51.090932, 6.709951 51.088107, 6.712466 51.085205, 6.714004 51.08168, 6.715545 51.078134, 6.716711 51.075493, 6.718102 51.07234, 6.719546 51.06898, 6.721004 51.06565), (6.721004 51.06565, 6.722378 51.062639, 6.723795 51.059583, 6.725177 51.056569, 6.726546 51.053551, 6.728057 51.050296, 6.729473 51.04715, 6.730884 51.044073, 6.732258 51.041097, 6.733586 51.038186, 6.735117 51.034866, 6.736696 51.031423, 6.738083 51.028342))",0,0,400,2.83106222071044E-05,9.82258252865188E-06,0.192872152548849,0,2.83106222071044E-05,9.82258252865188E-06,1266.93626402915
Bus_4946,Bus_35339,,AC,1.2746951310042,0.142655411773033,0,2.1214240266893E-05,1032,True,1032,6218.7552194953,0.7,0,40,83.2350245335411,8.18094138505505,1,2,-inf,inf,"MULTILINESTRING ((7.062626 51.684408, 7.062601 51.681565, 7.062542 51.678625, 7.062491 51.675703, 7.062425 51.673426, 7.062388 51.670798, 7.062325 51.668227, 7.062297 51.66541, 7.062269 51.662527, 7.059078 51.660214, 7.055431 51.657779, 7.05221 51.655457), (7.05221 51.655457, 7.050646 51.653076, 7.049442 51.650185, 7.047535 51.64791, 7.044936 51.644853, 7.042493 51.641983, 7.039907 51.638871, 7.037106 51.635516, 7.034865 51.632878, 7.033186 51.630857, 7.031256 51.628566), (7.059595 51.694324, 7.059336 51.695625, 7.060222 51.696397), (7.059595 51.694324, 7.060183 51.692303, 7.06105 51.689525, 7.061781 51.687161, 7.062626 51.684408))",0,0,400,2.62501302208679E-05,9.10769414623323E-06,0.0407878361010564,0,2.62501302208679E-05,9.10769414623323E-06,1040.32413139345
Bus_34749,Bus_4944,,AC,1.78892198560487,0.239970075831573,0,2.53470874361535E-05,299.2,True,299.2,6218.7552194953,0.7,0,40,66.9942097009341,4.93850730902864,1,2,-inf,inf,"MULTILINESTRING ((7.000346 51.600571, 6.996571 51.601394, 6.996768 51.604457, 6.996933 51.60698, 7.001147 51.610306, 7.001316 51.613328, 7.001376 51.616778, 7.001461 51.619925, 7.00151 51.623062, 7.006474 51.624513, 7.011264 51.625938), (7.015958 51.627248, 7.019809 51.628315, 7.023108 51.62798, 7.026426 51.627343, 7.023219 51.625672), (7.011264 51.625938, 7.015958 51.627248))",0,0,220,0.00001511568,0.0000052445095,0.0760431351353088,0,0.00001511568,0.0000052445095,1040
Bus_4991,Bus_34900,,AC,1.3470512719241,0.216586177772746,0,1.87244651643292E-05,306.24,True,306.24,6218.7552194953,0.7,0,40,78.284364525931,3.84717732193884,1,2,-inf,inf,"MULTILINESTRING ((7.445069 51.6185, 7.445491 51.619216, 7.445089 51.619912), (7.445089 51.619912, 7.442968 51.623877, 7.441535 51.626493, 7.439827 51.629557, 7.438402 51.632124, 7.436712 51.635284, 7.432712 51.636541, 7.429313 51.637606, 7.425227 51.638869, 7.420541 51.640307, 7.415623 51.641846, 7.413324 51.643505))",0,0,220,1.22083630903796E-05,4.23578290229697E-06,0.0264431854783652,0,1.22083630903796E-05,4.23578290229697E-06,1040.38486895966
