id,r,x,b,r_allocated,x_allocated,b_allocated,r_total,x_total,b_total
Line_33020,0.181174348,0.975729572,0.000585438032,0,0,0,0.181174348,0.975729572,0.000585438032
Line_33024,0.2180801,1.174487508,0.000704692216,0,0,0,0.2180801,1.174487508,0.000704692216
Line_6998,0.0015801244840699,0.0141831624096474,9.93830599211817e-07,0,0,0,0.0015801244840699,0.0141831624096474,9.93830599211817e-07
Line_24884,0.0006253793784286,0.0033680328422174,1.82259136298902e-05,0,0,0,0.0006253793784286,0.0033680328422174,1.82259136298902e-05
Line_17622,0.0365474956,0.328049364,5.74085304e-06,0,0,0,0.0365474956,0.328049364,5.74085304e-06
Line_8585,0.0042646609306422,0.0122916012134971,1.21822571119905e-06,0,0,0,0.0042646609306422,0.0122916012134971,1.21822571119905e-06
Line_7413,0.0722896562945656,0.648871388907545,4.54298082836809e-05,0,0,0,0.0722896562945656,0.648871388907545,4.54298082836809e-05
Line_31464,0.0579581994371385,0.520231959755439,9.11019312709111e-06,0,0,0,0.0579581994371385,0.520231959755439,9.11019312709111e-06
Line_16876,0.0220300536802662,0.118644816785472,0.0003319197091115,0,0,0,0.0220300536802662,0.118644816785472,0.0003319197091115
Line_7503,0.0955635956698722,0.514666157454698,0.0003089412113368,0,0,0,0.0955635956698722,0.514666157454698,0.0003089412113368
Line_13550,3.65786756094575,10.5427144694972,0.0004639680243711,0,0,0,3.65786756094575,10.5427144694972,0.0004639680243711
Line_2182,0.0213333926396015,0.0614871980429133,6.09010948157983e-06,0,0,0,0.0213333926396015,0.0614871980429133,6.09010948157983e-06
Line_2186,0.0138135052,0.0398132108,4.37945464e-07,0,0,0,0.0138135052,0.0398132108,4.37945464e-07
Line_13554,6.70604555913046,19.3281739562057,0.0002127001108459,0,0,0,6.70604555913046,19.3281739562057,0.0002127001108459
Line_2187,1.17725083423135,3.39306708033942,0.0001493256932471,0,0,0,1.17725083423135,3.39306708033942,0.0001493256932471
Line_17875,0.529620664477729,4.75386743792226,8.32142422332905e-05,0,0,0,0.529620664477729,4.75386743792226,8.32142422332905e-05
Line_16277,0.0014281714118598,0.0041162724501631,2.31839388e-06,0,0,0,0.0014281714118598,0.0041162724501631,2.31839388e-06
Line_16272,0.271461978656994,0.782404352358876,7.74869536559e-05,0,0,0,0.271461978656994,0.782404352358876,7.74869536559e-05
Line_32132,0.344572668,0.99312444,1.0924364e-05,0,0,0,0.344572668,0.99312444,1.0924364e-05
Line_31689,0.776385239738842,2.23769388763111,2.46274998771564e-05,0,0,0,0.776385239738842,2.23769388763111,2.46274998771564e-05
Line_25316,0.0094155640202774,0.0271374932024365,2.73014984563774e-06,0,0,0,0.0094155640202774,0.0271374932024365,2.73014984563774e-06
Line_13694,0.136198927665886,1.22251501395208,8.55957823605812e-05,0,0,0,0.136198927665886,1.22251501395208,8.55957823605812e-05
Line_23346,0.0015266037410886,0.0137026996860876,2.40003676201505e-07,0,0,0,0.0015266037410886,0.0137026996860876,2.40003676201505e-07
Line_8482,0.0014393702988148,0.0041485534238922,7.30771272e-07,0,0,0,0.0014393702988148,0.0041485534238922,7.30771272e-07
Line_16422,0.384054010582258,3.44726348560812,0.0002413574390941,0,0,0,0.384054010582258,3.44726348560812,0.0002413574390941
Line_16826,0.098750828,0.88638496,6.20469472e-05,0,0,0,0.098750828,0.88638496,6.20469472e-05
Line_31854,1.4412090605196,4.15385002912437,4.5718652263585e-05,0,0,0,1.4412090605196,4.15385002912437,4.5718652263585e-05
Line_24422,0.0081903932,0.023606374,2.59669872e-07,0,0,0,0.0081903932,0.023606374,2.59669872e-07
Line_24760,0.0014817571066557,0.0133002162453357,4.19030156848743e-06,0,0,0,0.0014817571066557,0.0133002162453357,4.19030156848743e-06
Line_7968,1.19305581700353,3.43862247181556,0.00060529245028,0,0,0,1.19305581700353,3.43862247181556,0.00060529245028
Line_31469,1.57337264380511,4.53476591801732,0.0001996144412427,0,0,0,1.57337264380511,4.53476591801732,0.0001996144412427
Line_31990,0.710334748370553,2.04732387660202,2.25327484053391e-05,0,0,0,0.710334748370553,2.04732387660202,2.25327484053391e-05
Line_10727,0.00515417028,0.0462637384,8.096147e-07,0,0,0,0.00515417028,0.0462637384,8.096147e-07
Line_32074,0.149626984964495,1.3430509277193,2.35129862139646e-05,0,0,0,0.149626984964495,1.3430509277193,2.35129862139646e-05
Line_23382,0.0052184735840528,0.0468408932616613,8.20459878775617e-07,0,0,0,0.0052184735840528,0.0468408932616613,8.20459878775617e-07
Line_11941,0.0053585907441763,0.0154444954920241,1.53094411915377e-06,0,0,0,0.0053585907441763,0.0154444954920241,1.53094411915377e-06
Line_23725,0.017226570383637,0.0496503214121013,2.19082081610386e-06,0,0,0,0.017226570383637,0.0496503214121013,2.19082081610386e-06
Line_32085,0.142470589122279,0.410627469517329,4.52047189632525e-06,0,0,0,0.142470589122279,0.410627469517329,4.52047189632525e-06
Line_31821,0.574489124143207,1.65578763293819,1.82256186786822e-05,0,0,0,0.574489124143207,1.65578763293819,1.82256186786822e-05
Line_32075,0.483854679797223,4.34307149784599,7.60316179415398e-05,0,0,0,0.483854679797223,4.34307149784599,7.60316179415398e-05
Line_1977,0.015024319813123,0.0433030356161938,4.78872150802941e-07,0,0,0,0.015024319813123,0.0433030356161938,4.78872150802941e-07
Line_25324,0.0038107619493832,0.0109833488400019,1.93583109679047e-06,0,0,0,0.0038107619493832,0.0109833488400019,1.93583109679047e-06
Line_1549,0.0071412436912086,0.020582549573314,2.3966252109237e-06,0,0,0,0.0071412436912086,0.020582549573314,2.3966252109237e-06
Line_13105,0.0084028984016158,0.0242187686800921,1.06895616805465e-06,0,0,0,0.0084028984016158,0.0242187686800921,1.06895616805465e-06
Line_2261,0.0022166244743313,0.0063887468602446,1.12763799586755e-06,0,0,0,0.0022166244743313,0.0063887468602446,1.12763799586755e-06
Line_7021,0.0086263384734517,0.0774298766983828,5.42241536417702e-06,0,0,0,0.0086263384734517,0.0774298766983828,5.42241536417702e-06
Line_32231,1.40428213555302,12.6047981680508,0.0002206151794626,0,0,0,1.40428213555302,12.6047981680508,0.0002206151794626
Line_7177,0.851624794497883,7.6441753074832,0.0001338002417988,0,0,0,0.851624794497883,7.6441753074832,0.0001338002417988
Line_32219,0.556428878033917,4.99449024712324,8.74269533378369e-05,0,0,0,0.556428878033917,4.99449024712324,8.74269533378369e-05
Line_17110,0.0045205827792224,0.0130292137288221,5.74946089462072e-07,0,0,0,0.0045205827792224,0.0130292137288221,5.74946089462072e-07
Line_7387,2.4648836025571,7.10428218917897,0.0003126657300557,0,0,0,2.4648836025571,7.10428218917897,0.0003126657300557
Line_7092,0.0017589749293892,0.0157885302531705,2.50396895042511e-06,0,0,0,0.0017589749293892,0.0157885302531705,2.50396895042511e-06
Line_7416,0.570583582961965,5.121559003087,0.000806669666394,0,0,0,0.570583582961965,5.121559003087,0.000806669666394
Line_6977,0.00447722308,0.0401873864,7.03279984e-07,0,0,0,0.00447722308,0.0401873864,7.03279984e-07
Line_25014,0.0039749248640516,0.011456514996084,1.13710942027119e-06,0,0,0,0.0039749248640516,0.011456514996084,1.13710942027119e-06
Line_8230,0.0042944367075486,0.0123774189544553,1.227845564e-06,0,0,0,0.0042944367075486,0.0123774189544553,1.227845564e-06
Line_8343,0.0017785908963139,0.0095243051693627,9.93732003506813e-05,0,0,0,0.0017785908963139,0.0095243051693627,9.93732003506813e-05
Line_31505,0.151958908104141,1.36398286507091,0.0004296369287037,0,0,0,0.151958908104141,1.36398286507091,0.0004296369287037
Line_23316,0.0316035564692123,0.0910875885645912,1.00469464041915e-06,0,0,0,0.0316035564692123,0.0910875885645912,1.00469464041915e-06
Line_7659,0.0043080159382575,0.0386685619129163,6.77222464394567e-07,0,0,0,0.0043080159382575,0.0386685619129163,6.77222464394567e-07
Line_7167,3.92902712702365,11.3242148897033,0.000498355792144,0,0,0,3.92902712702365,11.3242148897033,0.000498355792144
Line_23715,0.0058378814523842,0.0168259584113596,1.66897874071567e-06,0,0,0,0.0058378814523842,0.0168259584113596,1.66897874071567e-06
Line_11247,0.0437526427116177,0.392723000243766,2.74989322126828e-05,0,0,0,0.0437526427116177,0.392723000243766,2.74989322126828e-05
Line_24878,0.0105519425113521,0.0304127086295999,3.3677672357784e-07,0,0,0,0.0105519425113521,0.0304127086295999,3.3677672357784e-07
Line_10693,0.0260446261480461,0.0750655883497254,8.27980294837451e-07,0,0,0,0.0260446261480461,0.0750655883497254,8.27980294837451e-07
Line_23684,0.0018906673588533,0.0169705921079334,2.703592536e-06,0,0,0,0.0018906673588533,0.0169705921079334,2.703592536e-06
Line_24151,0.0170368333293026,0.152922382677464,2.67759318987679e-06,0,0,0,0.0170368333293026,0.152922382677464,2.67759318987679e-06
Line_8425,0.0003335075160398,0.0029935551933433,1.342810256e-05,0,0,0,0.0003335075160398,0.0029935551933433,1.342810256e-05
Line_31493,0.0579627709249203,0.520272540758034,9.11111475188734e-06,0,0,0,0.0579627709249203,0.520272540758034,9.11111475188734e-06
Line_31310,0.916419014080387,2.64129360016858,0.0001162638130422,0,0,0,0.916419014080387,2.64129360016858,0.0001162638130422
Line_8540,1.10320151630475,3.17964961209942,0.0001399547727681,0,0,0,1.10320151630475,3.17964961209942,0.0001399547727681
Line_19632,0.0029494792496643,0.0264744543503027,1.85405492443012e-06,0,0,0,0.0029494792496643,0.0264744543503027,1.85405492443012e-06
Line_7694,0.0027310403772091,0.0078713829568149,1.38761832e-06,0,0,0,0.0027310403772091,0.0078713829568149,1.38761832e-06
Line_31311,0.310122454764153,0.893832101156536,3.93452505084173e-05,0,0,0,0.310122454764153,0.893832101156536,3.93452505084173e-05
Line_17112,0.005336044754924,0.0153795308809456,1.52482753529445e-06,0,0,0,0.005336044754924,0.0153795308809456,1.52482753529445e-06
Line_23682,0.0102306211654489,0.0294866991327254,3.26021172353634e-07,0,0,0,0.0102306211654489,0.0294866991327254,3.26021172353634e-07
Line_1878,0.0026578188460089,0.0076603631398187,7.61788896e-07,0,0,0,0.0026578188460089,0.0076603631398187,7.61788896e-07
Line_31412,9.60194694448201,27.6746800062776,0.000304549317749,0,0,0,9.60194694448201,27.6746800062776,0.000304549317749
Line_31419,1.40200871927831,12.5843975059023,0.0002202686029151,0,0,0,1.40200871927831,12.5843975059023,0.0002202686029151
Line_7672,0.0036820618950102,0.0330500466554146,6.81382860268795e-07,0,0,0,0.0036820618950102,0.0330500466554146,6.81382860268795e-07
Line_31630,0.031451659821585,0.0906499402450536,1.00021501399128e-06,0,0,0,0.031451659821585,0.0906499402450536,1.00021501399128e-06
Line_17042,0.198227524,0.57133054,2.51385728e-05,0,0,0,0.198227524,0.57133054,2.51385728e-05
Line_13506,0.00437009272,0.039225899,2.745812208e-06,0,0,0,0.00437009272,0.039225899,2.745812208e-06
Line_21800,0.0030203675078832,0.0271107619876458,4.33105700458237e-06,0,0,0,0.0030203675078832,0.0271107619876458,4.33105700458237e-06
Line_24891,0.0020884541749739,0.0187459165392302,1.45046132491306e-06,0,0,0,0.0020884541749739,0.0187459165392302,1.45046132491306e-06
Line_31529,0.0518671563368951,0.465558239551374,8.1530009155828e-06,0,0,0,0.0518671563368951,0.465558239551374,8.1530009155828e-06
Line_530,0.0586758775987358,0.169115713737042,1.86370459010905e-06,0,0,0,0.0586758775987358,0.169115713737042,1.86370459010905e-06
Line_8330,0.00272384608,0.024449086,4.27860088e-07,0,0,0,0.00272384608,0.024449086,4.27860088e-07
Line_7023,0.0037963671604123,0.0340761551249267,7.23120220039326e-07,0,0,0,0.0037963671604123,0.0340761551249267,7.23120220039326e-07
Line_7200,0.0113041737117946,0.101466022129689,1.87020516023116e-06,0,0,0,0.0113041737117946,0.101466022129689,1.87020516023116e-06
Line_31501,0.387550377672241,1.11699665811219,1.22935923346382e-05,0,0,0,0.387550377672241,1.11699665811219,1.22935923346382e-05
Line_1344,0.0106901924809989,0.030811140167913,3.40189300406729e-07,0,0,0,0.0106901924809989,0.030811140167913,3.40189300406729e-07
Line_718,0.0076274467121178,0.0684638743807117,1.19882736036152e-06,0,0,0,0.0076274467121178,0.0684638743807117,1.19882736036152e-06
Line_489,0.0244113267575349,0.219115564242774,1.53435175831617e-05,0,0,0,0.0244113267575349,0.219115564242774,1.53435175831617e-05
Line_8337,0.0129687177994161,0.0373783726702886,1.64684166045453e-06,0,0,0,0.0129687177994161,0.0373783726702886,1.64684166045453e-06
Line_6504,0.0010806879330432,0.0031147568880108,3.12695047428987e-07,0,0,0,0.0010806879330432,0.0031147568880108,3.12695047428987e-07
Line_16940,0.0108153575186972,0.0311719735662011,1.37901194128944e-06,0,0,0,0.0108153575186972,0.0311719735662011,1.37901194128944e-06
Line_31394,4.3153511600733,12.4376902203106,0.0001368750238482,0,0,0,4.3153511600733,12.4376902203106,0.0001368750238482
Line_31379,1.99514722249331,17.9084587962335,0.0003134286538136,0,0,0,1.99514722249331,17.9084587962335,0.0003134286538136
Line_6962,0.105841694913425,0.950032514701743,6.65173297826778e-05,0,0,0,0.105841694913425,0.950032514701743,6.65173297826778e-05
Line_31403,1.31205302404566,11.776959943882,0.0002061276581371,0,0,0,1.31205302404566,11.776959943882,0.0002061276581371
Line_31352,1.54749619308861,13.8903287169566,0.0002431162508486,0,0,0,1.54749619308861,13.8903287169566,0.0002431162508486
Line_6369,0.0064343206281043,0.0577543127339639,4.04430364204846e-06,0,0,0,0.0064343206281043,0.0577543127339639,4.04430364204846e-06
Line_8127,0.0181998382537192,0.0524553935519376,5.80346931453691e-07,0,0,0,0.0181998382537192,0.0524553935519376,5.80346931453691e-07
Line_32257,0.271929912525776,0.78375304268858,8.62690444631299e-06,0,0,0,0.271929912525776,0.78375304268858,8.62690444631299e-06
Line_31463,0.891387390282156,8.00106983629974,0.0001400472814208,0,0,0,0.891387390282156,8.00106983629974,0.0001400472814208
Line_7307,1.18306018924634,10.619123123494,0.0001858645923436,0,0,0,1.18306018924634,10.619123123494,0.0001858645923436
Line_31533,1.26028302371056,11.3122833251945,0.0001979950049484,0,0,0,1.26028302371056,11.3122833251945,0.0001979950049484
Line_31319,4.14982455560711,11.960582085452,0.0001316065189174,0,0,0,4.14982455560711,11.960582085452,0.0001316065189174
Line_31393,1.94093819352658,5.594153866032,0.00045531169076,0,0,0,1.94093819352658,5.594153866032,0.00045531169076
Line_31364,0.12207773925841,1.09576815228316,1.91868032623769e-05,0,0,0,0.12207773925841,1.09576815228316,1.91868032623769e-05
Line_7682,0.001160817852892,0.0104194831143325,2.93280257105775e-06,0,0,0,0.001160817852892,0.0104194831143325,2.93280257105775e-06
Line_31489,0.0471427096507411,0.135874427515609,1.49756706591988e-06,0,0,0,0.0471427096507411,0.135874427515609,1.49756706591988e-06
Line_31605,0.00632669828,0.0567883324,9.93795456e-07,0,0,0,0.00632669828,0.0567883324,9.93795456e-07
Line_23609,0.007049454286748,0.0203178466786809,3.27665916424674e-07,0,0,0,0.007049454286748,0.0203178466786809,3.27665916424674e-07
Line_7159,0.003945536488356,0.011371818530688,1.12686101968235e-06,0,0,0,0.003945536488356,0.011371818530688,1.12686101968235e-06
Line_8541,0.0042045319377847,0.0121182609575845,1.2006678456249e-06,0,0,0,0.0042045319377847,0.0121182609575845,1.2006678456249e-06
Line_6380,0.0027560527196901,0.0079434687770743,7.88551104679155e-07,0,0,0,0.0027560527196901,0.0079434687770743,7.88551104679155e-07
Line_24682,0.0119209391319648,0.107002167645919,1.87371375872026e-06,0,0,0,0.0119209391319648,0.107002167645919,1.87371375872026e-06
Line_19635,0.0009120743393848,0.0081867681105445,1.28995161727012e-06,0,0,0,0.0009120743393848,0.0081867681105445,1.28995161727012e-06
Line_32034,1.02065019605976,2.9417212457806,3.23751293623833e-05,0,0,0,1.02065019605976,2.9417212457806,3.23751293623833e-05
Line_6596,0.0006477317383926,0.0058140344263323,1.62945081018228e-06,0,0,0,0.0006477317383926,0.0058140344263323,1.62945081018228e-06
Line_32999,0.116886,0.62592332,0.000438146808,0,0,0,0.116886,0.62592332,0.000438146808
Line_16976,0.93135636,2.68435596,2.95279204e-05,0,0,0,0.93135636,2.68435596,2.95279204e-05
Line_8109,0.0107482974263639,0.0309786686171682,3.06696764e-06,0,0,0,0.0107482974263639,0.0309786686171682,3.06696764e-06
Line_31664,0.303039744513423,0.873418806098819,3.53367816673889e-05,0,0,0,0.303039744513423,0.873418806098819,3.53367816673889e-05
Line_6539,0.009879047688883,0.0284733543110786,2.81885956e-06,0,0,0,0.009879047688883,0.0284733543110786,2.81885956e-06
Line_13121,0.0022244401844906,0.0064112676580645,6.3711308189977e-07,0,0,0,0.0022244401844906,0.0064112676580645,6.3711308189977e-07
Line_20312,0.0014963901734227,0.0134315515812045,2.13549399137641e-06,0,0,0,0.0014963901734227,0.0134315515812045,2.13549399137641e-06
Line_1881,0.0014844639823782,0.0133245294252584,2.10136194940359e-06,0,0,0,0.0014844639823782,0.0133245294252584,2.10136194940359e-06
Line_8674,0.0037624928174589,0.0108442318812278,1.91044771817055e-06,0,0,0,0.0037624928174589,0.0108442318812278,1.91044771817055e-06
Line_22385,0.0043016038,0.038611116,6.75695252e-07,0,0,0,0.0043016038,0.038611116,6.75695252e-07
Line_23697,0.0854337855288492,0.246236717078954,2.43882766143418e-05,0,0,0,0.0854337855288492,0.246236717078954,2.43882766143418e-05
Line_3085,0.000549647211893,0.0049336410437625,1.38367489428253e-06,0,0,0,0.000549647211893,0.0049336410437625,1.38367489428253e-06
Line_7640,0.0007455275700876,0.006691839790397,1.05558999840616e-06,0,0,0,0.0007455275700876,0.006691839790397,1.05558999840616e-06
Line_7641,0.000804897620695,0.0072247449289864,1.13830833228823e-06,0,0,0,0.000804897620695,0.0072247449289864,1.13830833228823e-06
Line_24909,0.0044056720911747,0.0126980194964356,5.59614769252062e-07,0,0,0,0.0044056720911747,0.0126980194964356,5.59614769252062e-07
Line_17856,0.0019111983293472,0.0171548733197152,1.20139139307846e-06,0,0,0,0.0019111983293472,0.0171548733197152,1.20139139307846e-06
Line_31680,0.250006179177384,0.720566969008749,7.93162737716046e-06,0,0,0,0.250006179177384,0.720566969008749,7.93162737716046e-06
Line_1024,0.0001423070766128,0.0012773441827919,8.269237836e-07,0,0,0,0.0001423070766128,0.0012773441827919,8.269237836e-07
Line_12760,0.0005908366666666,0.0053033306666666,8.3527458e-07,0,0,0,0.0005908366666666,0.0053033306666666,8.3527458e-07
Line_5378,0.0219895208,0.197377472,3.45410576e-06,0,0,0,0.0219895208,0.197377472,3.45410576e-06
Line_32412,0.0158616033604792,0.0457162022858103,5.05104035958586e-07,0,0,0,0.0158616033604792,0.0457162022858103,5.05104035958586e-07
Line_8160,0.0024153412846592,0.0216800757892004,1.51905057108539e-06,0,0,0,0.0024153412846592,0.0216800757892004,1.51905057108539e-06
Line_31454,0.712225460312073,2.05277300589928,2.25924720807608e-05,0,0,0,0.712225460312073,2.05277300589928,2.25924720807608e-05
Line_23710,0.348836658210474,1.00541577445833,4.42597726902773e-05,0,0,0,0.348836658210474,1.00541577445833,4.42597726902773e-05
Line_32223,8.36741483016114,24.1165732624709,0.0002654099638668,0,0,0,8.36741483016114,24.1165732624709,0.0002654099638668
Line_31829,0.669496895822591,6.00938594581858,0.0001298798564793,0,0,0,0.669496895822591,6.00938594581858,0.0001298798564793
Line_9694,0.004562416635425,0.0131497990920563,6.089275516655e-07,0,0,0,0.004562416635425,0.0131497990920563,6.089275516655e-07
Line_5585,0.0078169366900069,0.0420988032872186,0.0001010919816722,0,0,0,0.0078169366900069,0.0420988032872186,0.0001010919816722
Line_3742,0.0020560101868889,0.0059258254797795,2.4153671654458e-06,0,0,0,0.0020560101868889,0.0059258254797795,2.4153671654458e-06
Line_13716,0.0177784210999918,0.0512408984999286,9.01841072e-06,0,0,0,0.0177784210999918,0.0512408984999286,9.01841072e-06
Line_8427,0.00441188208,0.039600978,1.10882594e-05,0,0,0,0.00441188208,0.039600978,1.10882594e-05
Line_32863,0.0137160217921879,0.123114822675629,2.15586511137522e-06,0,0,0,0.0137160217921879,0.123114822675629,2.15586511137522e-06
Line_31835,1.10188231751611,9.89046749767845,0.0001731150621577,0,0,0,1.10188231751611,9.89046749767845,0.0001731150621577
Line_2327,0.004136146793771,0.0371260157853263,8.02477591659054e-07,0,0,0,0.004136146793771,0.0371260157853263,8.02477591659054e-07
Line_31602,0.0137337217397524,0.123274110863404,2.66435908378217e-06,0,0,0,0.0137337217397524,0.123274110863404,2.66435908378217e-06
Line_31516,1.02871035999519,2.9649418170603,3.26323272862081e-05,0,0,0,1.02871035999519,2.9649418170603,3.26323272862081e-05
Line_32246,0.60589056,1.74630104,1.92093308e-05,0,0,0,0.60589056,1.74630104,1.92093308e-05
Line_33033,0.143254939172188,0.82200669313936,3.61682944981318e-05,0,0,0,0.143254939172188,0.82200669313936,3.61682944981318e-05
Line_7615,0.0010163326914545,0.0091225518618225,6.44910616e-07,0,0,0,0.0010163326914545,0.0091225518618225,6.44910616e-07
Line_23677,0.030454680073085,0.0877762325665688,9.68322713925163e-07,0,0,0,0.030454680073085,0.0877762325665688,9.68322713925163e-07
Line_5475,0.1044884176,0.93788522,1.64129372e-05,0,0,0,0.1044884176,0.93788522,1.64129372e-05
Line_32945,0.0485815,0.260153388,0.00018210742,0,0,0,0.0485815,0.260153388,0.00018210742
Line_8668,0.0012176905829868,0.0109299696519428,1.91761858777316e-07,0,0,0,0.0012176905829868,0.0109299696519428,1.91761858777316e-07
Line_19445,0.0018363348,0.0164829712,2.88450552e-07,0,0,0,0.0018363348,0.0164829712,2.88450552e-07
Line_7806,0.794636688727305,2.29029545230324,0.0001008210402225,0,0,0,0.794636688727305,2.29029545230324,0.0001008210402225
Line_7979,0.566976584076547,1.63413554219505,7.19389301734823e-05,0,0,0,0.566976584076547,1.63413554219505,7.19389301734823e-05
Line_17494,0.0013164596032159,0.0118165124058936,2.6860844942886e-06,0,0,0,0.0013164596032159,0.0118165124058936,2.6860844942886e-06
Line_22042,0.0152054644,0.0818903952,0.000786148256,0,0,0,0.0152054644,0.0818903952,0.000786148256
Line_6384,0.0347691117869867,0.100211419638546,2.0016560744034e-06,0,0,0,0.0347691117869867,0.100211419638546,2.0016560744034e-06
Line_31988,1.10803985994036,3.19358377483648,3.51497627005011e-05,0,0,0,1.10803985994036,3.19358377483648,3.51497627005011e-05
Line_11814,0.0150459085983481,0.0433652600681124,4.79882644778471e-07,0,0,0,0.0150459085983481,0.0433652600681124,4.79882644778471e-07
Line_17217,0.0035387022021239,0.031763322853246,5.56571882031983e-07,0,0,0,0.0035387022021239,0.031763322853246,5.56571882031983e-07
Line_17220,0.0052299193141225,0.0469436516172098,8.22344931755859e-07,0,0,0,0.0052299193141225,0.0469436516172098,8.22344931755859e-07
Line_32015,0.170617264,1.53144864,2.68003512e-05,0,0,0,0.170617264,1.53144864,2.68003512e-05
Line_24619,0.0016077006807212,0.0144306779951187,1.012392732e-06,0,0,0,0.0016077006807212,0.0144306779951187,1.012392732e-06
Line_20238,0.0077330219402337,0.0222880995559865,9.81354937684727e-07,0,0,0,0.0077330219402337,0.0222880995559865,9.81354937684727e-07
Line_32931,0.0390093712,0.21008756,0.0001260528248,0,0,0,0.0390093712,0.21008756,0.0001260528248
Line_32899,0.0162715696,0.0876318836,5.25792168e-05,0,0,0,0.0162715696,0.0876318836,5.25792168e-05
Line_31428,0.238426592654797,0.687192960551468,7.56387926196685e-06,0,0,0,0.238426592654797,0.687192960551468,7.56387926196685e-06
Line_19193,0.0015540478747294,0.0139490543254565,2.44598794297159e-07,0,0,0,0.0015540478747294,0.0139490543254565,2.44598794297159e-07
Line_19196,0.0037223177399728,0.0334115025605848,5.85426641005791e-07,0,0,0,0.0037223177399728,0.0334115025605848,5.85426641005791e-07
Line_32205,0.709096655088563,6.36483863838385,0.0004455766557212,0,0,0,0.709096655088563,6.36483863838385,0.0004455766557212
Line_11243,0.0011488094328509,0.0103116862931529,6.4979762675194e-06,0,0,0,0.0011488094328509,0.0103116862931529,6.4979762675194e-06
Line_16490,0.0259178329565343,0.0747000577283709,1.31502775867035e-05,0,0,0,0.0259178329565343,0.0747000577283709,1.31502775867035e-05
Line_6597,0.001552063564075,0.0139312861252314,2.19526534215391e-06,0,0,0,0.001552063564075,0.0139312861252314,2.19526534215391e-06
Line_32889,0.00639053752,0.0344167292,2.06500664e-05,0,0,0,0.00639053752,0.0344167292,2.06500664e-05
Line_31473,2.90834827542499,8.38244615696518,9.22514508514774e-05,0,0,0,2.90834827542499,8.38244615696518,9.22514508514774e-05
Line_31966,0.74228511669289,6.66273663088523,0.0001166309987093,0,0,0,0.74228511669289,6.66273663088523,0.0001166309987093
Line_31643,1.31992436154162,11.8476086568725,0.0002073662857284,0,0,0,1.31992436154162,11.8476086568725,0.0002073662857284
Line_31321,0.162340730769144,0.467897157029693,5.15090385524357e-06,0,0,0,0.162340730769144,0.467897157029693,5.15090385524357e-06
Line_68,0.112984618918988,0.325643084579618,3.22521628790726e-05,0,0,0,0.112984618918988,0.325643084579618,3.22521628790726e-05
Line_31891,0.365012633568535,3.2763518743618,5.73597177183631e-05,0,0,0,0.365012633568535,3.2763518743618,5.73597177183631e-05
Line_9503,0.0022907793539326,0.0205619962817769,7.38136930078969e-07,0,0,0,0.0022907793539326,0.0205619962817769,7.38136930078969e-07
Line_6197,0.0022366116,0.0200757876,3.51326644e-07,0,0,0,0.0022366116,0.0200757876,3.51326644e-07
Line_6196,0.0007183245783714,0.0064476777151788,1.109794864e-06,0,0,0,0.0007183245783714,0.0064476777151788,1.109794864e-06
Line_2514,0.0121908320267856,0.109424627190489,1.91620592330775e-06,0,0,0,0.0121908320267856,0.109424627190489,1.91620592330775e-06
Line_13666,0.0014916709955717,0.0133892100528344,3.752099708e-06,0,0,0,0.0014916709955717,0.0133892100528344,3.752099708e-06
Line_32417,1.59980324072229,4.61094055998846,5.0749265761276e-05,0,0,0,1.59980324072229,4.61094055998846,5.0749265761276e-05
Line_1577,0.00936562516,0.0840656368,1.4711472e-06,0,0,0,0.00936562516,0.0840656368,1.4711472e-06
Line_13645,0.00425400956,0.0381838364,2.672869992e-06,0,0,0,0.00425400956,0.0381838364,2.672869992e-06
Line_23047,0.0110219607045764,0.0593597517674175,0.0005698546728,0,0,0,0.0110219607045764,0.0593597517674175,0.0005698546728
Line_22632,0.0042854222164996,0.0123514254178359,5.45492494716261e-07,0,0,0,0.0042854222164996,0.0123514254178359,5.45492494716261e-07
Line_8309,0.0179061396448313,0.160725775081038,2.81411225303836e-06,0,0,0,0.0179061396448313,0.160725775081038,2.81411225303836e-06
Line_9856,0.0021431605147278,0.0192369509034111,3.03307037551638e-06,0,0,0,0.0021431605147278,0.0192369509034111,3.03307037551638e-06
Line_10447,0.0329437048,0.177421392,0.000425809608,0,0,0,0.0329437048,0.177421392,0.000425809608
Line_23297,0.0085049207887408,0.0245128580847223,2.42942498551253e-06,0,0,0,0.0085049207887408,0.0245128580847223,2.42942498551253e-06
Line_9925,0.0146475141118107,0.0788852771019807,0.0001894284613398,0,0,0,0.0146475141118107,0.0788852771019807,0.0001894284613398
Line_22818,0.0154887616859644,0.0834161824975074,0.0008011559250899,0,0,0,0.0154887616859644,0.0834161824975074,0.0008011559250899
Line_31547,0.544733051050949,1.57003208184639,1.72816490662276e-05,0,0,0,0.544733051050949,1.57003208184639,1.72816490662276e-05
Line_19408,0.0240958432,0.129032948,0.000361292448,0,0,0,0.0240958432,0.129032948,0.000361292448
Line_33031,0.808621228,4.35490184,0.00261294688,0,0,0,0.808621228,4.35490184,0.00261294688
Line_22752,0.0068303216146672,0.019686261770985,2.1769379986517e-07,0,0,0,0.0068303216146672,0.019686261770985,2.1769379986517e-07
Line_2384,0.032477368,0.093606084,1.02966644e-06,0,0,0,0.032477368,0.093606084,1.02966644e-06
