id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,geom,s_nom_mod,sub_network,v_nom,x_pu,r_pu,b_pu,g_pu,x_pu_eff,r_pu_eff,s_nom_opt,geometry,length_m
Line_30034,BUS_39748,BUS_13559,,AC,0.168720515949486,0.0187968705426292,0,1.18143428065094e-05,3580.80071548938,True,3580.80071548938,10741.4862882191,0.7,0,40,54.6244282426141,1.34222116275371,1,1,-inf,inf,"MULTILINESTRING ((8.83421 48.928159, 8.835879 48.92542, 8.837315 48.923027, 8.838698 48.920778, 8.840207 48.918239, 8.840395 48.916848))",0,0,380,1.16842462568896e-06,1.30172233674717e-07,1.70599110125996,0,1.16842462568896e-06,1.30172233674717e-07,3580.80071548938,"MULTILINESTRING ((487856.2723320373 5419482.853534852, 487977.8651134296 5419178.11061812, 488082.4850592261 5418911.869671815, 488183.2663417902 5418661.646623849, 488293.21994671266 5418379.168651201, 488306.6685514323 5418224.511148187))",1342.2844012230735
Line_30092,BUS_39788,BUS_228,,AC,0.517927597063979,0.0577015132562134,0,2.47960280223583e-05,3128.89710657705,True,3128.89710657705,10741.4862882191,0.7,0,40,138.367238985111,3.39993373610693,1,1,-inf,inf,"MULTILINESTRING ((9.458743 53.864478, 9.464029 53.862794, 9.468871 53.861256, 9.473403 53.859796, 9.478386 53.858213, 9.483345 53.856615, 9.487485 53.854375, 9.490746 53.852637, 9.495667 53.84993, 9.500555 53.847272, 9.5009 53.847085))",0,0,380,3.58675621235442e-06,3.99594967148292e-07,3.58054644642854,0,3.58675621235442e-06,3.99594967148292e-07,3128.89710657705,"MULTILINESTRING ((530167.8798496462 5968541.1284802705, 530516.7212259893 5968356.032767101, 530836.282572432 5968187.013505864, 531135.420877094 5968026.558028068, 531464.3349386456 5967852.63704209, 531791.7064402847 5967677.0595959695, 532065.7226020665 5967429.70792313, 532281.5600570581 5967237.822805665, 532607.3678039178 5966938.901741697, 532931.0077007322 5966645.439646726, 532953.8515923406 5966624.794877547))",3407.1889757169674
Line_30094,BUS_39788,BUS_39787,,AC,0.0236005916,0.0026293074,0,4.13011436e-07,1790.0,True,1790.0,10741.4862882191,0.7,0,40,3.81709843448044,0.093793023815612,1,1,-inf,inf,"MULTILINESTRING ((9.501337 53.847887, 9.5009 53.847085))",0,0,380,1.63439e-07,1.82085e-08,0.0596388513584,0,1.63439e-07,1.82085e-08,1790.0,"MULTILINESTRING ((532981.9708623949 5966714.22550462, 532953.8515923406 5966624.794877547))",93.74716212816287
Line_30138,BUS_39819,BUS_14839,,AC,0.0244770820245734,0.0027269609553707,0,4.29552886362688e-07,1793.61383117414,True,1793.61383117414,10741.4862882191,0.7,0,40,3.95823325371718,0.0972609620124129,1,1,-inf,inf,"MULTILINESTRING ((9.147966 48.928389, 9.149231 48.928116))",0,0,380,1.6950887828652e-07,1.88847711590771e-08,0.0620274367907721,0,1.6950887828652e-07,1.88847711590771e-08,1793.61383117414,"MULTILINESTRING ((510838.11221728724 5419505.726296878, 510930.82963209064 5419475.559744187))",97.5014867021383
Line_30137,BUS_39819,BUS_14842,,AC,0.0845494181091791,0.009419524233388,0,1.48079190909899e-06,1790.97329548473,True,1790.97329548473,10741.4862882191,0.7,0,40,13.6589033055911,0.335623999492385,1,1,-inf,inf,"MULTILINESTRING ((9.143601 48.929329, 9.147966 48.928389))",0,0,380,5.85522286074647e-07,6.52321622810804e-08,0.213826351673894,0,5.85522286074647e-07,6.52321622810804e-08,1790.97329548473,"MULTILINESTRING ((510518.19033806294 5419609.60700024, 510838.11221728724 5419505.726296878))",336.36469692483047
Line_30182,BUS_39850,BUS_39849,,AC,0.05498391,0.0061256646,0,9.62218064e-07,1790.0,True,1790.0,10741.4862882191,0.7,0,40,8.8984438142794,0.218650885461955,1,1,-inf,inf,"MULTILINESTRING ((13.906207 51.469335, 13.906328 51.467371))",0,0,380,3.80775e-07,4.24215e-08,0.1389442884416,0,3.80775e-07,4.24215e-08,1790.0,"MULTILINESTRING ((840688.4552199154 5713441.905138053, 840711.508072353 5713224.227282281))",218.89514133253542
Line_30225,BUS_39881,BUS_1066,,AC,0.0589454655742503,0.0110075828733355,0,4.13390538002265e-05,550.707633101594,True,550.707633101594,6218.7552194953,0.7,0,40,25.4236864516163,0.624706035164553,1,1,-inf,inf,"MULTILINESTRING ((13.523224 52.424923, 13.522707 52.426484, 13.522711 52.426602, 13.522696 52.426857, 13.522482 52.426857, 13.520207 52.426948, 13.519768 52.427282, 13.517708 52.427982, 13.517296 52.428069))",0,0,220,1.21788152012914e-06,2.27429398209412e-07,2.00081020393096,0,1.21788152012914e-06,2.27429398209412e-07,550.707633101594,"MULTILINESTRING ((807491.2009463431 5817929.434175129, 807445.1971226463 5818100.724292934, 807444.6466839511 5818113.856070045, 807441.8507604885 5818142.133351985, 807427.3113401604 5818141.221849062, 807272.1112789309 5818141.648397862, 807239.9593586096 5818176.901039654, 807095.1294581083 5818245.933728676, 807066.5328550008 5818253.850231027))",626.5127955871806
Line_30226,BUS_39881,BUS_1067,,AC,0.0909782556086659,0.0169894576771914,0,6.37494851015686e-05,550.424749003716,True,550.424749003716,6218.7552194953,0.7,0,40,39.1952073857827,0.963097253815763,1,1,-inf,inf,"MULTILINESTRING ((13.517296 52.428069, 13.515778 52.42839, 13.509684 52.429051, 13.507581 52.429627, 13.505423 52.430573, 13.505927 52.430939, 13.506422 52.431206))",0,0,220,1.87971602497244e-06,3.51021852834532e-07,3.08547507891592,0,1.87971602497244e-06,3.51021852834532e-07,550.424749003716,"MULTILINESTRING ((807066.5328550008 5818253.850231027, 806961.167415651 5818283.069898837, 806542.5540366822 5818330.635573527, 806395.679905328 5818385.724102112, 806242.5045162058 5818481.706287667, 806274.2033147274 5818524.52305594, 806305.9774817721 5818556.298744053))",966.4877543210587
Line_30560,BUS_40134,BUS_40083,,AC,0.1003779272,0.0186382856,0,6.02267852e-05,925.0,True,925.0,10741.4862882191,0.7,0,40,43.2916060849282,1.06375319113101,1,1,-inf,inf,"MULTILINESTRING ((8.707064 50.115054, 8.698634 50.122948))",0,0,380,6.95138e-07,1.29074e-07,8.69674778288,0,6.95138e-07,1.29074e-07,925.0,"MULTILINESTRING ((479056.2938574635 5551464.142903525, 478457.1275720872 5552344.248424139))",1064.699941272646
Line_30727,BUS_40268,BUS_40235,,AC,4.76360390744141,0.530705049866725,0,8.33859016829848e-05,1790.34347183049,True,1790.34347183049,10741.4862882191,0.7,0,40,769.863636601891,18.9169442816329,1,1,-inf,inf,"MULTILINESTRING ((13.425434 51.321812, 13.426983 51.32066, 13.430213 51.318337, 13.432428 51.315651, 13.434727 51.312959, 13.437008 51.310256, 13.439273 51.307626, 13.441547 51.304941, 13.443841 51.302255, 13.44611 51.2996, 13.448457 51.296894, 13.450611 51.29432, 13.452854 51.291704, 13.455048 51.28914, 13.456937 51.286916, 13.459131 51.284339, 13.461371 51.28172, 13.463546 51.279152, 13.461141 51.276688, 13.458516 51.273999, 13.45644 51.271872, 13.453895 51.269264, 13.451414 51.26668, 13.448996 51.26416, 13.446541 51.261562, 13.444236 51.259123, 13.441709 51.25645, 13.439185 51.253782, 13.436684 51.251136, 13.432637 51.249926, 13.428604 51.248724, 13.424506 51.247502, 13.420589 51.246334, 13.416681 51.245168, 13.411684 51.244453, 13.402972 51.243236, 13.397923 51.242531, 13.393086 51.242731, 13.388148 51.242935, 13.383109 51.243139, 13.378622 51.243318, 13.373538 51.243522, 13.368925 51.243706, 13.364214 51.243895, 13.359441 51.244086, 13.355138 51.244258, 13.350857 51.24443, 13.346224 51.244615, 13.341791 51.244792, 13.337511 51.244964, 13.332974 51.245145, 13.328354 51.245311, 13.324043 51.243686, 13.319869 51.242114, 13.315485 51.24045, 13.31117 51.238812, 13.306772 51.237142, 13.302795 51.235607, 13.302485 51.235488))",0,0,380,3.29889467274336e-05,3.6752427276089e-06,12.040924203023,0,3.29889467274336e-05,3.6752427276089e-06,1790.34347183049,"MULTILINESTRING ((808310.7880510732 5694916.055283082, 808426.3944512154 5694794.543720802, 808666.9435532035 5694549.97222237, 808839.2650257456 5694260.790599467, 809017.4948461868 5693971.301467734, 809194.5629582945 5693680.519399702, 809370.042875197 5693397.788190064, 809546.5376868492 5693108.987823565, 809724.4503603166 5692820.166222463, 809900.4301475601 5692534.689631965, 810082.2062362423 5692243.880406908, 810249.6617432242 5691966.930026375, 810423.618793478 5691685.693643967, 810593.826946134 5691410.033968741, 810740.4977490808 5691170.872678047, 810910.8243558296 5690893.777570247, 811084.6576716003 5690612.214957032, 811253.6322658372 5690336.049548236, 811102.6685427539 5690052.004637119, 810937.8711982605 5689742.026438326, 810807.5268550869 5689496.839523737, 810647.7199423199 5689196.213250077, 810492.1922232304 5688898.5309984945, 810340.6052246526 5688608.233540917, 810186.9448260232 5688309.116208367, 810042.6529297219 5688028.30897887, 809884.4374259344 5687720.562664217, 809726.376154555 5687413.390399307, 809569.7497827287 5687108.76588888, 809295.6226704881 5686957.218657714, 809022.4029759794 5686806.634809333, 808744.7684211564 5686653.569854385, 808479.381535705 5686507.283115262, 808214.5946999834 5686361.270809636, 807870.8136269792 5686260.824668353, 807271.2252745049 5686089.044305401, 806923.71900185 5685989.5567009915, 806584.9648889481 5685991.558645483, 806239.1410576132 5685993.605901115, 805886.2742334725 5685995.255347015, 805572.0821930675 5685996.44972721, 805216.0811806126 5685997.9578619525, 804893.0709376116 5685999.225337558, 804563.1935622685 5686000.662001467, 804228.980291661 5686002.085053187, 803927.6804350438 5686003.3652985655, 803627.9170970327 5686004.754304226, 803303.5157113164 5686006.150291489, 802993.1203917166 5686007.503697501, 802693.4326107656 5686008.951471792, 802375.7603171384 5686010.357710062, 802052.3987748565 5686009.774798672, 801762.3306409877 5685811.431806818, 801481.4508634575 5685619.559495316, 801186.5019595535 5685416.616408547, 800896.1742400269 5685216.8638285985, 800600.2424792607 5685013.232036686, 800332.7812172862 5684826.345370599, 800311.9280501094 5684811.850805005))",18970.79777715919
Line_30734,BUS_40272,BUS_39850,,AC,3.2574960783139,0.362912133728698,0,5.70245868148456e-05,1790.3748898165,True,1790.3748898165,10741.4862882191,0.7,0,40,526.221323068271,12.9302112413413,1,1,-inf,inf,"MULTILINESTRING ((14.067224 51.427794, 14.062232 51.428148, 14.058512 51.430372, 14.053622 51.433296, 14.049339 51.435856, 14.04511 51.438385, 14.037605 51.442851, 14.031971 51.446232, 14.026398 51.44715, 14.020576 51.44811, 14.014081 51.44918, 14.007414 51.450278, 14.001494 51.451254, 13.994751 51.452365, 13.988951 51.453348, 13.984873 51.456081, 13.980433 51.459056, 13.975446 51.462363, 13.970718 51.465563, 13.966887 51.46813, 13.962786 51.470876, 13.958394 51.470603, 13.95497 51.470391, 13.951089 51.47015, 13.946186 51.469845, 13.939297 51.469418, 13.932539 51.468998, 13.925673 51.468572, 13.919041 51.46816, 13.912962 51.467777, 13.906633 51.467389, 13.906328 51.467371))",0,0,380,2.2558837107437e-05,2.51324192332893e-06,8.2343503360637,0,2.2558837107437e-05,2.51324192332893e-06,1790.3748898165,"MULTILINESTRING ((852183.1447799554 5709588.840512778, 851833.668012027 5709604.148261399, 851558.1698068324 5709833.378991978, 851196.0560896343 5710134.784914552, 850878.9344714633 5710398.681019509, 850565.8330280841 5710659.409780326, 850010.43398935 5711119.701602955, 849593.3439916732 5711468.4325260995, 849199.3700704948 5711543.806874964, 848787.8017772995 5711622.690319495, 848328.6842905739 5711710.622997809, 847857.4319284128 5711800.889395576, 847438.9906829379 5711881.191811118, 846962.4031484481 5711972.623154933, 846552.2754350719 5712054.344591991, 846248.4451330353 5712338.708925074, 845917.6860289508 5712648.267728872, 845546.4855524779 5712992.152067999, 845194.1187530016 5713325.39470101, 844908.8315578322 5713592.55353822, 844603.4845514133 5713878.344552849, 844300.7455589012 5713827.313265769, 844064.7213386843 5713787.6342972545, 843797.1973371415 5713742.594558331, 843459.2245528523 5713685.6551269125, 842984.3328638352 5713605.861863376, 842518.4701964064 5713527.505239058, 842045.1472187077 5713448.019870934, 841587.9498793436 5713371.228273995, 841168.9070509049 5713300.281530496, 840732.54229091 5713227.648979641, 840711.508072353 5713224.227282281))",12977.173838382587
Line_30761,BUS_40293,BUS_39128,,AC,5.14427775947223,0.960652260606335,0,0.003603258804221,550.24264930723,True,550.24264930723,6218.7552194953,0.7,0,40,2219.16215552065,54.5288345260565,1,1,-inf,inf,"MULTILINESTRING ((13.658818 54.154059, 13.658938 54.1542, 13.646363 54.16372, 13.801574 54.311116, 13.829039 54.615823))",0,0,220,0.0001062867305676,1.98481872026102e-05,174.397726124297,0,0.0001062867305676,1.98481872026102e-05,550.24264930723,"MULTILINESTRING ((804149.3300301661 6010695.277329294, 804156.1234853806 6010711.466269453, 803266.0268985371 6011715.476537961, 812272.6039429349 6028775.352267425, 811729.2882445762 6062762.759524648))",54642.453581877664
Line_30763,BUS_40293,BUS_40292,,AC,2.30618256,0.43066078,0,0.00161432876,550.0,True,550.0,6218.7552194953,0.7,0,40,994.371561421782,24.4335107262423,1,1,-inf,inf,"MULTILINESTRING ((13.67714 54.817281, 13.829039 54.615823))",0,0,220,4.76484e-05,8.89795e-06,78.133511984,0,4.76484e-05,8.89795e-06,550.0,"MULTILINESTRING ((800435.6131238586 6084490.612037263, 811729.2882445762 6062762.759524648))",24487.684099200913
Line_30709,BUS_4133,BUS_40254,,AC,0.321583814715639,0.0358272192298639,0,5.63018403283041e-06,1790.51195041804,True,1790.51195041804,10741.4862882191,0.7,0,40,52.0695850106589,1.27944403604004,1,1,-inf,inf,"MULTILINESTRING ((6.891934 49.658278, 6.891182 49.654743, 6.890479 49.651434, 6.889569 49.646875))",0,0,380,2.22703472794764e-06,2.48110936494903e-07,0.812998574340711,0,2.22703472794764e-06,2.48110936494903e-07,1790.51195041804,"MULTILINESTRING ((347858.45595098386 5502771.332814668, 347793.158352194 5502379.884462984, 347732.09538960113 5502013.461096249, 347652.18227356154 5501508.500956574))",1279.578022342645
Line_13208,BUS_5093,BUS_3084,,AC,0.0914387974847497,0.0101870564291321,0,1.6013699815565e-06,1790.90104070364,True,1790.90104070364,10741.4862882191,0.7,0,40,14.7695890179384,0.362915559628435,1,1,-inf,inf,"MULTILINESTRING ((7.740245 51.517028, 7.740245 51.517028, 7.735316 51.518142, 7.735316 51.518142))",0,0,380,6.33232669561979e-07,7.0547482196206e-08,0.231237825336759,0,6.33232669561979e-07,7.0547482196206e-08,1790.90104070364,"MULTILINESTRING ((412591.12463342265 5708075.1687433, 412591.12463342265 5708075.1687433, 412251.2763104241 5708204.9524944695, 412251.2763104241 5708204.9524944695))",363.78661975461097
Line_14030,BUS_5093,BUS_3085,,AC,0.0590791336236015,0.0065819121847435,0,1.03500068650189e-06,1791.38857205949,True,1791.38857205949,10741.4862882191,0.7,0,40,9.55223899199952,0.234715817432404,1,1,-inf,inf,"MULTILINESTRING ((7.740245 51.517028, 7.740245 51.517028, 7.737697 51.515635, 7.737697 51.515635))",0,0,380,4.09135274401673e-07,4.55811093126285e-08,0.149454099130874,0,4.09135274401673e-07,4.55811093126285e-08,1791.38857205949,"MULTILINESTRING ((412591.12463342265 5708075.1687433, 412591.12463342265 5708075.1687433, 412411.6644862762 5707923.302886964, 412411.6644862762 5707923.302886964))",235.0939870235183
Line_12082,BUS_518,BUS_1573,,AC,0.0902130083607164,0.0100504965570819,0,1.57993124999995e-06,1790.91825438729,True,1790.91825438729,10741.4862882191,0.7,0,40,14.5879572918352,0.358452539063343,1,1,-inf,inf,"MULTILINESTRING ((12.122374 51.512773, 12.122374 51.512773, 12.118877 51.515151, 12.118877 51.515151))",0,0,380,6.24743825212717e-07,6.96017767110938e-08,0.228142072499993,0,6.24743825212717e-07,6.96017767110938e-08,1790.91825438729,"MULTILINESTRING ((716647.8331856437 5711472.43696386, 716647.8331856437 5711472.43696386, 716393.9696182021 5711726.462288895, 716393.9696182021 5711726.462288895))",359.1316981737706
Line_11478,BUS_519,BUS_1573,,AC,0.104792492855445,0.0116747640900848,0,1.83516051747177e-06,1790.86372939209,True,1790.86372939209,10741.4862882191,0.7,0,40,16.9613494319064,0.416771083721934,1,1,-inf,inf,"MULTILINESTRING ((12.118877 51.515151, 12.118877 51.515151, 12.117095 51.51157, 12.117095 51.51157))",0,0,380,7.25709784317485e-07,8.08501668288418e-08,0.264997178722923,0,7.25709784317485e-07,8.08501668288418e-08,1790.86372939209,"MULTILINESTRING ((716393.9696182021 5711726.462288895, 716393.9696182021 5711726.462288895, 716287.3290743578 5711323.068365444, 716287.3290743578 5711323.068365444))",417.25155849679845
Line_2358,BUS_519,BUS_518,,AC,0.0980102734945836,0.0109191709137042,0,1.71642976449958e-06,1790.88167065802,True,1790.88167065802,10741.4862882191,0.7,0,40,15.8309836605685,0.38899594888293,1,1,-inf,inf,"MULTILINESTRING ((12.122374 51.512773, 12.122374 51.512773, 12.117095 51.51157, 12.117095 51.51157))",0,0,380,6.78741506195177e-07,7.56175271032149e-08,0.24785245799374,0,6.78741506195177e-07,7.56175271032149e-08,1790.88167065802,"MULTILINESTRING ((716647.8331856437 5711472.43696386, 716647.8331856437 5711472.43696386, 716287.3290743578 5711323.068365444, 716287.3290743578 5711323.068365444))",390.2232597458215
Line_3750,BUS_5284,BUS_35921,,AC,1.38097996181334,0.479143184256355,0,0.000432115947534,2802.73452718643,True,2802.73452718643,6218.7552194953,0.7,0,40,964.673516884738,23.7037759692398,1,2,-inf,inf,"MULTILINESTRING ((13.966948 53.173365, 13.966948 53.173365, 13.972329 53.172419, 13.977806 53.171467, 13.983257 53.170531, 13.988173 53.169688, 13.993513 53.168734, 13.999053 53.167806, 14.002863 53.167133, 14.007936 53.166254, 14.013496 53.165793, 14.017733 53.16544, 14.021833 53.165092, 14.026639 53.164683, 14.032303 53.164214, 14.037324 53.163784, 14.042787 53.163327, 14.048374 53.162864, 14.054019 53.162383, 14.05966 53.161917, 14.065263 53.161429, 14.070416 53.160997, 14.075994 53.160525, 14.081238 53.160077, 14.08648 53.159639, 14.091969 53.159182, 14.097572 53.158702, 14.103137 53.158213, 14.108753 53.157742, 14.114388 53.157276, 14.118982 53.156887, 14.124392 53.156427, 14.129436 53.155989, 14.134757 53.155539, 14.140091 53.155089, 14.145646 53.154618, 14.151291 53.154133, 14.156753 53.153667, 14.161938 53.153223, 14.165856 53.152251, 14.170918 53.15099, 14.176185 53.149692, 14.181367 53.148408, 14.186604 53.147099, 14.19155 53.14587, 14.196212 53.144712, 14.200621 53.143614, 14.205299 53.142462, 14.210171 53.140649, 14.215041 53.138876, 14.219863 53.137107, 14.224703 53.135313, 14.229545 53.133548, 14.234402 53.131768, 14.239235 53.129976, 14.244062 53.128174, 14.248726 53.126487, 14.250954 53.12567, 14.253569 53.12471, 14.258449 53.12293, 14.262344 53.121463, 14.262953 53.118664, 14.263676 53.115438, 14.264268 53.112604, 14.264943 53.109563, 14.265593 53.106536, 14.26735 53.103467, 14.269054 53.100493, 14.269484 53.099758, 14.269868 53.099102, 14.269982 53.098906, 14.270657 53.096018))",0,0,220,2.85326438391186e-05,9.89965256728006e-06,20.9144118606475,0,2.85326438391186e-05,9.89965256728006e-06,2802.73452718643,"MULTILINESTRING ((831879.8302445107 5903083.41121871, 831879.8302445107 5903083.41121871, 832246.4418041948 5903003.293318514, 832619.5250159765 5902922.983203912, 832990.7633248967 5902844.358577368, 833325.5697017265 5902773.601105147, 833689.5641661342 5902692.511778427, 834066.7269482373 5902615.273994115, 834326.3910902357 5902558.306474426, 834672.011322502 5902484.375853948, 835046.9057599367 5902459.2033233745, 835332.612190777 5902439.851891083, 835609.1345977128 5902420.429594214, 835933.2862651369 5902397.563544116, 836315.2127493664 5902372.089900892, 836653.8991970273 5902347.950802431, 837022.3219303729 5902322.91985776, 837399.0799590297 5902297.83591301, 837779.8602290943 5902271.0554675665, 838160.2627651161 5902245.953087994, 838538.3081073607 5902218.256097694, 838885.865153069 5902194.677395063, 839262.128848637 5902168.696703017, 839615.9029390938 5902143.824892012, 839969.4707997851 5902120.0808070535, 840339.6923846308 5902095.427837923, 840717.7173344969 5902068.791176685, 841093.2831871747 5902041.002762659, 841472.119808066 5902015.487546268, 841852.1929666749 5901990.6486780895, 842162.1298291443 5901969.410880705, 842527.1401234085 5901944.214735971, 842867.5355587215 5901919.734712624, 843226.5347181745 5901895.2758111, 843586.4088092849 5901870.906221305, 843961.219224588 5901845.29384201, 844342.160635497 5901818.588716965, 844710.7335707183 5901793.142202417, 845060.634312283 5901768.830894229, 845330.1547416487 5901679.75163167, 845678.4298229754 5901564.107707784, 846040.7161392001 5901445.369825408, 846397.2316604622 5901327.802268425, 846757.643008658 5901207.749554731, 847097.9877297101 5901095.199110774, 847418.8028832477 5900989.180761024, 847722.245643812 5900888.619243418, 848044.1124507271 5900783.386256064, 848384.3157091938 5900605.673099043, 848724.0872730712 5900432.4179432, 849060.6449237508 5900259.395949396, 849398.6341906835 5900083.706789745, 849736.5472080578 5899911.272590746, 850075.6104289582 5899737.268033261, 850413.193480754 5899561.83547895, 850750.4831066392 5899385.285159929, 851075.9656388273 5899220.734972913, 851231.5482935769 5899140.901289788, 851414.1712645523 5899047.085869345, 851754.9003390032 5898873.308400942, 852027.2527826419 5898729.481016915, 852090.8754963902 5898421.4774227375, 852165.619878137 5898066.591089368, 852228.402334755 5897754.616001528, 852298.433728889 5897420.050245758, 852366.6842208521 5897086.917508232, 852509.3095028623 5896754.575938198, 852647.6276434432 5896432.532059128, 852682.4073339128 5896352.985779242, 852713.464136573 5896281.990620379, 852722.6945111133 5896260.775074732, 852791.508785339 5895943.2144966405))",23794.39227715181
Line_3752,BUS_5287,BUS_5284,,AC,0.0212348750019946,0.0073676022195492,0,1.52939865018578e-06,1331.11116102177,True,1331.11116102177,6218.7552194953,0.7,0,40,7.01590203823701,0.172393423500993,1,1,-inf,inf,"MULTILINESTRING ((13.964362 53.173336, 13.964362 53.173336, 13.966948 53.173365, 13.966948 53.173365))",0,0,220,4.3873708681807e-07,1.52223186354323e-07,0.074022894668992,0,4.3873708681807e-07,1.52223186354323e-07,1331.11116102177,"MULTILINESTRING ((831707.3862621859 5903068.17989677, 831707.3862621859 5903068.17989677, 831879.8302445107 5903083.41121871, 831879.8302445107 5903083.41121871))",173.1153378764587
Line_3751,BUS_5413,BUS_38082,,AC,0.0105743855156762,0.0011780750329522,0,7.42006144826335e-07,3581.02837590197,True,3581.02837590197,10741.4862882191,0.7,0,40,9.9586092477718,0.244701070821028,1,2,-inf,inf,"MULTILINESTRING ((14.268639 53.097834, 14.270747 53.098064, 14.271 53.098772, 14.271 53.098772))",0,0,380,7.32298165905552e-08,8.1584143556253e-09,0.107145687312923,0,7.32298165905552e-08,8.1584143556253e-09,3581.02837590197,"MULTILINESTRING ((852641.6615146137 5896135.039084044, 852780.7576072568 5896170.993041188, 852791.8742604422 5896250.908373387, 852791.8742604422 5896250.908373387))",224.35252770250062
Line_13868,BUS_5697,BUS_4532,,AC,0.0926714354307206,0.0103243815541291,0,1.62299934543316e-06,1790.9220040709,True,1790.9220040709,10741.4862882191,0.7,0,40,14.9654679235502,0.367728659205085,1,1,-inf,inf,"MULTILINESTRING ((6.932243 51.56351, 6.932243 51.56351, 6.927005 51.564089, 6.927005 51.564089))",0,0,380,6.41768943426043e-07,7.14984872169604e-08,0.234361105480549,0,6.41768943426043e-07,7.14984872169604e-08,1790.9220040709,"MULTILINESTRING ((356677.9397735419 5714518.509563161, 356677.9397735419 5714518.509563161, 356316.74053622875 5714593.17291338, 356316.74053622875 5714593.17291338))",368.8353357549841
Line_21907,BUS_6005,BUS_34916,,AC,0.013246264867088,0.0045958927300693,0,1.41823586214784e-06,1561.6428515901,True,1561.6428515901,6218.7552194953,0.7,0,40,7.00732970706298,0.172182785793907,1,3,-inf,inf,"MULTILINESTRING ((6.684384 51.57485, 6.684384 51.57485, 6.683449 51.575398, 6.683107 51.575646))",0,0,220,2.73683158410908e-07,9.49564613650682e-08,0.0686426157279554,0,2.73683158410908e-07,9.49564613650682e-08,1561.6428515901,"MULTILINESTRING ((339540.08313582826 5716294.398000393, 339540.08313582826 5716294.398000393, 339477.2317535054 5716357.385069043, 339454.41026950744 5716385.712239165))",125.35775926610049
Line_14160,BUS_6147,BUS_5284,,AC,0.0249744588251691,0.008665098393584,0,3.57351455542113e-06,1981.40007544347,True,1981.40007544347,6218.7552194953,0.7,0,40,11.6568968447565,0.286431073796816,1,1,-inf,inf,"MULTILINESTRING ((13.966948 53.173365, 13.966948 53.173365, 13.965915 53.175865, 13.965915 53.175865))",0,0,220,5.16001215396056e-07,1.79030958545125e-07,0.172958104482383,0,5.16001215396056e-07,1.79030958545125e-07,1981.40007544347,"MULTILINESTRING ((831879.8302445107 5903083.41121871, 831879.8302445107 5903083.41121871, 831791.5336746332 5903356.430937494, 831791.5336746332 5903356.430937494))",286.94259198829684
Line_14725,BUS_6147,BUS_5287,,AC,0.0547034251316125,0.0189797728831573,0,1.78662059573383e-06,896.367574703281,True,896.367574703281,6218.7552194953,0.7,0,40,12.1967974336919,0.299697409382678,1,1,-inf,inf,"MULTILINESTRING ((13.964362 53.173336, 13.964362 53.173336, 13.965915 53.175865, 13.965915 53.175865))",0,0,220,1.13023605643827e-06,3.92144067833828e-07,0.0864724368335172,0,1.13023605643827e-06,3.92144067833828e-07,896.367574703281,"MULTILINESTRING ((831707.3862621859 5903068.17989677, 831707.3862621859 5903068.17989677, 831791.5336746332 5903356.430937494, 831791.5336746332 5903356.430937494))",300.28228302735243
