id_net,id_dlr,id_dlr,length_network,length_dlr
Line_906,150,150,796.9460450697993,22274.933288911
Line_21779,151,151,762.3241244383279,20305.8915517576
Line_10566,151,151,280.06650663627516,20305.8915517576
Line_24682,151,151,480.0889544930041,20305.8915517576
Line_19635,151,151,192.39226002218504,20305.8915517576
Line_32246,151,151,5558.772939885158,20305.8915517576
Line_33033,151,151,5231.004422472896,20305.8915517576
Line_15669,151,151,18601.860996572927,20305.8915517576
Line_5507,151,151,20060.257412341398,20305.8915517576
Line_22213,151,151,220.10144405217028,20305.8915517576
Line_24422,151,151,263.0150947565502,20305.8915517576
Line_5380,151,151,591.4743192531542,20305.8915517576
Line_5383,151,151,982.9103732700729,20305.8915517576
Line_31505,151,151,23257.40636696944,20305.8915517576
Line_17752,151,151,17408.083249257535,20305.8915517576
Line_24760,151,151,481.6474747825015,20305.8915517576
Line_13735,151,151,422.78225368100414,20305.8915517576
Line_5524,151,151,328.6423853207702,20305.8915517576
Line_13730,151,151,36413.121890233706,20305.8915517576
Line_29922,151,151,52486.73950391606,20305.8915517576
Line_19838,151,151,5438.758357435918,20305.8915517576
Line_21779,152,152,762.3241244383279,20312.8645185384
Line_10566,152,152,280.06650663627516,20312.8645185384
Line_24682,152,152,480.0889544930041,20312.8645185384
Line_19635,152,152,192.39226002218504,20312.8645185384
Line_32246,152,152,5558.772939885158,20312.8645185384
Line_33033,152,152,5231.004422472896,20312.8645185384
Line_15669,152,152,18601.860996572927,20312.8645185384
Line_5507,152,152,20060.257412341398,20312.8645185384
Line_22213,152,152,220.10144405217028,20312.8645185384
Line_24422,152,152,263.0150947565502,20312.8645185384
Line_5380,152,152,591.4743192531542,20312.8645185384
Line_5383,152,152,982.9103732700729,20312.8645185384
Line_31505,152,152,23257.40636696944,20312.8645185384
Line_17752,152,152,17408.083249257535,20312.8645185384
Line_24760,152,152,481.6474747825015,20312.8645185384
Line_13735,152,152,422.78225368100414,20312.8645185384
Line_5524,152,152,328.6423853207702,20312.8645185384
Line_13730,152,152,36413.121890233706,20312.8645185384
Line_29922,152,152,52486.73950391606,20312.8645185384
Line_19838,152,152,5438.758357435918,20312.8645185384
Line_32202,153,153,113431.41269438769,87937.87481599119
Line_31545,153,153,112691.25157196689,87937.87481599119
Line_31324,153,153,41262.364978468286,87937.87481599119
Line_31648,153,153,41265.84205688662,87937.87481599119
Line_7235,153,153,60957.33401035175,87937.87481599119
Line_31432,153,153,124307.28401735694,87937.87481599119
Line_30170,153,153,1483.5267022385212,87937.87481599119
Line_31372,153,153,2271.35018977143,87937.87481599119
Line_30324,155,155,60275.23179889812,125541.64267011601
Line_23657,155,155,619.7560696739067,125541.64267011601
Line_6946,155,155,1056.7699530343307,125541.64267011601
Line_23281,155,155,266.05219646800606,125541.64267011601
Line_8392,155,155,862.1928296598012,125541.64267011601
Line_5555,155,155,1658.442954461308,125541.64267011601
Line_18070,155,155,824.5316403566203,125541.64267011601
Line_18066,155,155,3475.082663265216,125541.64267011601
Line_8584,155,155,24460.74694985491,125541.64267011601
Line_5449,155,155,13409.75369536206,125541.64267011601
Line_30706,155,155,30467.670571593244,125541.64267011601
Line_7235,155,155,60957.33401035175,125541.64267011601
Line_31432,155,155,124307.28401735694,125541.64267011601
Line_30170,155,155,1483.5267022385212,125541.64267011601
Line_31372,155,155,2271.35018977143,125541.64267011601
Line_15088,155,155,84156.8800077724,125541.64267011601
Line_5578,156,156,67123.55510648176,114056.024493192
Line_32202,156,156,113431.41269438769,114056.024493192
Line_31545,156,156,112691.25157196689,114056.024493192
Line_11640,156,156,19211.892764908414,114056.024493192
Line_7235,156,156,60957.33401035175,114056.024493192
Line_31432,156,156,124307.28401735694,114056.024493192
Line_30170,156,156,1483.5267022385212,114056.024493192
Line_31372,156,156,2271.35018977143,114056.024493192
Line_22493,156,156,21690.24321777071,114056.024493192
Line_32208,156,156,22109.367990255494,114056.024493192
Line_31497,156,156,21455.22823982376,114056.024493192
Line_23737,156,156,399.6751821645736,114056.024493192
Line_31480,156,156,464.0641088679627,114056.024493192
Line_23420,156,156,293.5855823405447,114056.024493192
Line_31508,156,156,1079.1331642951577,114056.024493192
Line_23419,156,156,280.1567267741158,114056.024493192
Line_5572,156,156,283.8333270210805,114056.024493192
Line_11641,156,156,50708.54520370196,114056.024493192
Line_20165,157,157,29985.961477946166,12890.4539430971
Line_718,157,157,491.09708234023145,12890.4539430971
Line_1344,157,157,322.3019443750012,12890.4539430971
Line_23627,157,157,4126.923116483937,12890.4539430971
Line_13948,157,157,8532.749231069833,12890.4539430971
Line_643,157,157,8335.219344081774,12890.4539430971
Line_25197,157,157,8703.757121717084,12890.4539430971
Line_12703,157,157,9906.84770964275,12890.4539430971
Line_1297,157,157,4339.370870345078,12890.4539430971
Line_31891,157,157,13247.687654568479,12890.4539430971
Line_31819,157,157,6648.8940711063005,12890.4539430971
Line_1549,157,157,226.6489803710224,12890.4539430971
Line_25324,157,157,158.72018909752725,12890.4539430971
Line_12459,157,157,1223.6778103944291,12890.4539430971
Line_6724,158,158,24435.695554966056,4717.661792063551
Line_32266,158,158,12891.243099320236,4717.661792063551
Line_32064,158,158,12782.036308044359,4717.661792063551
Line_32945,158,158,2760.0892983329163,4717.661792063551
Line_13716,158,158,1332.9381453950857,4717.661792063551
Line_2261,158,158,249.06459078113272,4717.661792063551
Line_1530,158,158,393.1283775185193,4717.661792063551
Line_10823,158,158,461.4026858327244,4717.661792063551
Line_13105,158,158,154.35917178622918,4717.661792063551
Line_13106,158,158,189.59053650337205,4717.661792063551
Line_13107,158,158,7561.6064407952235,4717.661792063551
Line_739,158,158,4892.591860873232,4717.661792063551
Line_21504,158,158,10352.475975317444,4717.661792063551
Line_23120,158,158,9359.571233498964,4717.661792063551
Line_6724,159,159,24435.695554966056,4717.661792063551
Line_32266,159,159,12891.243099320236,4717.661792063551
Line_32064,159,159,12782.036308044359,4717.661792063551
Line_32945,159,159,2760.0892983329163,4717.661792063551
Line_13716,159,159,1332.9381453950857,4717.661792063551
Line_2261,159,159,249.06459078113272,4717.661792063551
Line_1530,159,159,393.1283775185193,4717.661792063551
Line_10823,159,159,461.4026858327244,4717.661792063551
Line_13105,159,159,154.35917178622918,4717.661792063551
Line_13106,159,159,189.59053650337205,4717.661792063551
Line_13107,159,159,7561.6064407952235,4717.661792063551
Line_739,159,159,4892.591860873232,4717.661792063551
Line_21504,159,159,10352.475975317444,4717.661792063551
Line_23120,159,159,9359.571233498964,4717.661792063551
Line_32195,160,160,17084.080756863594,21144.2387234774
Line_31348,160,160,18694.68784370514,21144.2387234774
Line_6563,160,160,208.23271451682777,21144.2387234774
Line_16765,160,160,389.7601800484756,21144.2387234774
Line_5475,160,160,4637.220229497069,21144.2387234774
Line_32145,160,160,7179.122994897185,21144.2387234774
Line_16764,160,160,20613.06400683237,21144.2387234774
Line_32235,160,160,61810.14241705749,21144.2387234774
Line_13151,160,160,38115.93576649005,21144.2387234774
Line_31348,161,161,18694.68784370514,60668.252695298004
Line_32213,161,161,48969.42339033314,60668.252695298004
Line_31876,161,161,34042.22500517397,60668.252695298004
Line_13156,161,161,44784.02117624225,60668.252695298004
Line_13157,161,161,18137.762093356745,60668.252695298004
Line_1568,161,161,802.3999851719961,60668.252695298004
Line_13622,161,161,7930.935104045587,60668.252695298004
Line_13718,161,161,1188.0125880651722,60668.252695298004
Line_5378,161,161,1083.863378738904,60668.252695298004
Line_13160,161,161,579.0316731220706,60668.252695298004
Line_1573,161,161,590.9708424008156,60668.252695298004
Line_23725,161,161,465.22271277536964,60668.252695298004
Line_1025,161,161,1004.5516486407082,60668.252695298004
Line_32412,161,161,159.56452165626112,60668.252695298004
Line_1024,161,161,81.8523226341672,60668.252695298004
Line_12756,161,161,95.67416771970666,60668.252695298004
Line_12760,161,161,83.606086323266,60668.252695298004
Line_10454,161,161,10321.078005712225,60668.252695298004
Line_1149,161,161,36572.42255435082,60668.252695298004
Line_13903,161,161,1185.5639066627489,60668.252695298004
Line_3477,161,161,273.3708626098254,60668.252695298004
Line_7077,161,161,288.5143682093989,60668.252695298004
Line_24711,161,161,236.75176754717182,60668.252695298004
Line_26,161,161,23915.52296836562,60668.252695298004
Line_32235,161,161,61810.14241705749,60668.252695298004
Line_6724,162,162,24435.695554966056,9720.813389275041
Line_32266,162,162,12891.243099320236,9720.813389275041
Line_32064,162,162,12782.036308044359,9720.813389275041
Line_32945,162,162,2760.0892983329163,9720.813389275041
Line_13716,162,162,1332.9381453950857,9720.813389275041
Line_2261,162,162,249.06459078113272,9720.813389275041
Line_20761,162,162,13283.337165843803,9720.813389275041
Line_1523,162,162,3807.3918771335916,9720.813389275041
Line_1530,162,162,393.1283775185193,9720.813389275041
Line_10823,162,162,461.4026858327244,9720.813389275041
Line_13105,162,162,154.35917178622918,9720.813389275041
Line_13106,162,162,189.59053650337205,9720.813389275041
Line_13107,162,162,7561.6064407952235,9720.813389275041
Line_739,162,162,4892.591860873232,9720.813389275041
Line_21504,162,162,10352.475975317444,9720.813389275041
Line_23120,162,162,9359.571233498964,9720.813389275041
Line_23778,162,162,384.33173203156355,9720.813389275041
Line_1864,162,162,580.707649356095,9720.813389275041
Line_347,162,162,3837.4404179224143,9720.813389275041
Line_13113,162,162,2226.6122206748555,9720.813389275041
Line_2394,162,162,2144.964595738646,9720.813389275041
Line_13336,162,162,497.73492145195206,9720.813389275041
Line_1780,162,162,190.94292427675558,9720.813389275041
Line_13120,162,162,1178.3642374325277,9720.813389275041
Line_13110,162,162,647.2232366964561,9720.813389275041
Line_13319,162,162,926.7135083661176,9720.813389275041
Line_13666,162,162,483.2776163568519,9720.813389275041
Line_1781,162,162,418.3123498430108,9720.813389275041
Line_10821,162,162,322.70795827588495,9720.813389275041
Line_31962,162,162,4839.881154594571,9720.813389275041
Line_668,162,162,4596.71741440708,9720.813389275041
Line_13406,162,162,59.755572836082614,9720.813389275041
Line_1866,162,162,138.6049174840993,9720.813389275041
Line_1728,162,162,9827.08135577486,9720.813389275041
Line_13280,162,162,10058.080319735585,9720.813389275041
Line_2452,162,162,22242.007868737488,9720.813389275041
Line_56,162,162,10871.82555325236,9720.813389275041
Line_13987,162,162,10951.372089955017,9720.813389275041
Line_14618,163,163,1816.0498773522763,17413.5108592674
Line_13328,163,163,4945.159857300021,17413.5108592674
Line_3961,163,163,6338.514977224678,17413.5108592674
Line_13866,163,163,7002.526760988393,17413.5108592674
Line_12975,163,163,4782.57367209477,17413.5108592674
Line_1352,163,163,4578.609986339551,17413.5108592674
Line_24877,163,163,143.5281697916221,17413.5108592674
Line_32906,163,163,1272.4209310373315,17413.5108592674
Line_21848,163,163,3242.436303200093,17413.5108592674
Line_15900,164,164,31321.480903216423,16841.2776398003
Line_15239,164,164,12476.660434181087,16841.2776398003
Line_30743,164,164,4470.244337413209,16841.2776398003
Line_11040,164,164,702.9669616706735,16841.2776398003
Line_19856,164,164,27032.408637823042,16841.2776398003
Line_15241,164,164,9304.034745639974,16841.2776398003
Line_15314,164,164,13772.692907712692,16841.2776398003
Line_15787,164,164,16560.44886504,16841.2776398003
Line_15921,164,164,7171.308711633276,16841.2776398003
Line_31614,164,164,773.6921758812914,16841.2776398003
Line_5993,164,164,1002.5842245237908,16841.2776398003
Line_4977,164,164,677.6862961000422,16841.2776398003
Line_31489,164,164,647.6063338221895,16841.2776398003
Line_5650,164,164,987.0281541643426,16841.2776398003
Line_8369,164,164,377.96053666853845,16841.2776398003
Line_16502,164,164,127.67997939964609,16841.2776398003
Line_6291,164,164,128.0459127883752,16841.2776398003
Line_18043,164,164,22.23409197707712,16841.2776398003
Line_32872,164,164,24.52087425615371,16841.2776398003
Line_2277,164,164,9473.387216288871,16841.2776398003
Line_30643,164,164,20064.6990999071,16841.2776398003
Line_24142,164,164,269.84689751843734,16841.2776398003
Line_15242,164,164,536.7165236273817,16841.2776398003
Line_15795,164,164,536.7165236273817,16841.2776398003
Line_6597,164,164,244.1632919615485,16841.2776398003
Line_5522,164,164,322.4853842918986,16841.2776398003
Line_15799,164,164,348.6770990469861,16841.2776398003
Line_5533,164,164,366.10138382264273,16841.2776398003
Line_4786,164,164,48438.95926675666,16841.2776398003
Line_15798,164,164,48438.95926675666,16841.2776398003
Line_20437,164,164,50671.02791143926,16841.2776398003
Line_20544,164,164,53609.33669663831,16841.2776398003
Line_1762,165,165,11225.717402163315,5349.25990674199
Line_14618,165,165,1816.0498773522763,5349.25990674199
Line_13328,165,165,4945.159857300021,5349.25990674199
Line_32074,165,165,5579.735831918071,5349.25990674199
Line_3961,165,165,6338.514977224678,5349.25990674199
Line_23382,165,165,299.24607402416774,5349.25990674199
Line_23670,165,165,641.0181111127749,5349.25990674199
Line_23133,165,165,50.72447374502125,5349.25990674199
Line_1765,165,165,459.06719917114333,5349.25990674199
Line_13327,165,165,250.54011882860183,5349.25990674199
Line_13861,165,165,463.9137049526544,5349.25990674199
Line_3357,165,165,430.9230871284356,5349.25990674199
Line_13866,165,165,7002.526760988393,5349.25990674199
Line_1762,166,166,11225.717402163315,890.443104635616
Line_13328,166,166,4945.159857300021,890.443104635616
Line_32074,166,166,5579.735831918071,890.443104635616
Line_3961,166,166,6338.514977224678,890.443104635616
Line_23382,166,166,299.24607402416774,890.443104635616
Line_23670,166,166,641.0181111127749,890.443104635616
Line_23133,166,166,50.72447374502125,890.443104635616
Line_1765,166,166,459.06719917114333,890.443104635616
Line_13327,166,166,250.54011882860183,890.443104635616
Line_13861,166,166,463.9137049526544,890.443104635616
Line_3357,166,166,430.9230871284356,890.443104635616
Line_13866,166,166,7002.526760988393,890.443104635616
Line_1762,167,167,11225.717402163315,11139.8428403974
Line_13328,167,167,4945.159857300021,11139.8428403974
Line_32074,167,167,5579.735831918071,11139.8428403974
Line_3961,167,167,6338.514977224678,11139.8428403974
Line_23382,167,167,299.24607402416774,11139.8428403974
Line_23670,167,167,641.0181111127749,11139.8428403974
Line_23133,167,167,50.72447374502125,11139.8428403974
Line_1765,167,167,459.06719917114333,11139.8428403974
Line_13327,167,167,250.54011882860183,11139.8428403974
Line_13861,167,167,463.9137049526544,11139.8428403974
Line_3357,167,167,430.9230871284356,11139.8428403974
Line_13866,167,167,7002.526760988393,11139.8428403974
Line_3366,168,168,4346.808946782755,12674.1399855552
Line_31370,168,168,4477.74048056338,12674.1399855552
Line_32863,168,168,584.4967305047758,12674.1399855552
Line_31848,168,168,514.5699409488807,12674.1399855552
Line_6724,168,168,24435.695554966056,12674.1399855552
Line_32266,168,168,12891.243099320236,12674.1399855552
Line_32064,168,168,12782.036308044359,12674.1399855552
Line_32945,168,168,2760.0892983329163,12674.1399855552
Line_13716,168,168,1332.9381453950857,12674.1399855552
Line_2261,168,168,249.06459078113272,12674.1399855552
Line_1530,168,168,393.1283775185193,12674.1399855552
Line_10823,168,168,461.4026858327244,12674.1399855552
Line_13105,168,168,154.35917178622918,12674.1399855552
Line_13106,168,168,189.59053650337205,12674.1399855552
Line_13107,168,168,7561.6064407952235,12674.1399855552
Line_739,168,168,4892.591860873232,12674.1399855552
Line_21504,168,168,10352.475975317444,12674.1399855552
Line_23120,168,168,9359.571233498964,12674.1399855552
Line_1609,169,169,7733.415744094478,29968.0205783138
Line_14266,169,169,7574.716434185728,29968.0205783138
Line_14448,169,169,25540.16169629831,29968.0205783138
Line_32015,169,169,6122.25863097687,29968.0205783138
Line_3597,169,169,3848.2599783004066,29968.0205783138
Line_24767,169,169,468.6954767779903,29968.0205783138
Line_23613,169,169,345.4923054014668,29968.0205783138
Line_1618,169,169,19854.322530520494,29968.0205783138
Line_4252,169,169,550.74889503304,29968.0205783138
Line_14491,169,169,576.4701865173431,29968.0205783138
Line_5193,169,169,892.8955551096767,29968.0205783138
Line_14492,169,169,7453.460940697654,29968.0205783138
Line_5196,169,169,11543.987354963632,29968.0205783138
Line_32221,169,169,28157.898342053257,29968.0205783138
Line_14979,169,169,7986.0014308810805,29968.0205783138
Line_1612,169,169,1670.2622455340847,29968.0205783138
Line_1613,169,169,2307.3956253371625,29968.0205783138
Line_1945,170,170,12587.377748286788,7763.23161659832
Line_13011,170,170,10487.291762313795,7763.23161659832
Line_12185,170,170,13968.148853287808,7763.23161659832
Line_1609,170,170,7733.415744094478,7763.23161659832
Line_1612,170,170,1670.2622455340847,7763.23161659832
Line_1613,170,170,2307.3956253371625,7763.23161659832
Line_1609,171,171,7733.415744094478,1744.1522919967601
Line_1612,171,171,1670.2622455340847,1744.1522919967601
Line_1613,171,171,2307.3956253371625,1744.1522919967601
Line_14448,172,172,25540.16169629831,27699.7524370199
Line_31428,172,172,2666.789019071734,27699.7524370199
Line_32015,172,172,6122.25863097687,27699.7524370199
Line_3597,172,172,3848.2599783004066,27699.7524370199
Line_24767,172,172,468.6954767779903,27699.7524370199
Line_23613,172,172,345.4923054014668,27699.7524370199
Line_1618,172,172,19854.322530520494,27699.7524370199
Line_4252,172,172,550.74889503304,27699.7524370199
Line_14491,172,172,576.4701865173431,27699.7524370199
Line_5193,172,172,892.8955551096767,27699.7524370199
Line_14492,172,172,7453.460940697654,27699.7524370199
Line_5196,172,172,11543.987354963632,27699.7524370199
Line_32221,172,172,28157.898342053257,27699.7524370199
Line_846,173,173,16212.944438438164,9976.21371630069
Line_12185,173,173,13968.148853287808,9976.21371630069
Line_14271,173,173,2382.9435982955656,9976.21371630069
Line_1609,173,173,7733.415744094478,9976.21371630069
Line_14266,173,173,7574.716434185728,9976.21371630069
Line_1612,173,173,1670.2622455340847,9976.21371630069
Line_1613,173,173,2307.3956253371625,9976.21371630069
Line_846,174,174,16212.944438438164,9983.998511645521
Line_12185,174,174,13968.148853287808,9983.998511645521
Line_14271,174,174,2382.9435982955656,9983.998511645521
Line_1609,174,174,7733.415744094478,9983.998511645521
Line_14266,174,174,7574.716434185728,9983.998511645521
Line_1612,174,174,1670.2622455340847,9983.998511645521
Line_1613,174,174,2307.3956253371625,9983.998511645521
Line_1881,175,175,374.0670415329005,73856.8057336835
Line_20312,175,175,271.3337066967374,73856.8057336835
Line_6536,175,175,415.78360200160057,73856.8057336835
Line_13121,175,175,265.12344086159976,73856.8057336835
Line_6539,175,175,907.9086957776124,73856.8057336835
Line_16404,175,175,18766.287509670394,73856.8057336835
Line_6454,175,175,18761.70261371161,73856.8057336835
Line_31923,175,175,11293.733136695902,73856.8057336835
Line_1882,175,175,51153.91672146506,73856.8057336835
Line_1540,175,175,50923.67387078347,73856.8057336835
Line_13033,175,175,72828.01594202362,73856.8057336835
Line_13034,175,175,10514.094929871791,73856.8057336835
Line_23697,175,175,2407.285394780585,73856.8057336835
Line_1456,175,175,736.7522916290442,73856.8057336835
Line_1122,175,175,28430.09913399952,73856.8057336835
Line_1881,176,176,374.0670415329005,84371.6750118622
Line_20312,176,176,271.3337066967374,84371.6750118622
Line_6536,176,176,415.78360200160057,84371.6750118622
Line_13121,176,176,265.12344086159976,84371.6750118622
Line_6539,176,176,907.9086957776124,84371.6750118622
Line_16404,176,176,18766.287509670394,84371.6750118622
Line_6454,176,176,18761.70261371161,84371.6750118622
Line_31923,176,176,11293.733136695902,84371.6750118622
Line_1882,176,176,51153.91672146506,84371.6750118622
Line_1540,176,176,50923.67387078347,84371.6750118622
Line_13033,176,176,72828.01594202362,84371.6750118622
Line_13034,176,176,10514.094929871791,84371.6750118622
Line_657,176,176,16503.86424081627,84371.6750118622
Line_1112,176,176,26383.483725724243,84371.6750118622
Line_656,176,176,269.44856187893765,84371.6750118622
Line_12465,176,176,500.1773031196254,84371.6750118622
Line_13037,176,176,291.1157715441615,84371.6750118622
Line_5674,178,178,141.4292950269902,129742.339602431
Line_5675,178,178,655.3234277041959,129742.339602431
Line_32199,178,178,18403.257451748712,129742.339602431
Line_32224,178,178,80110.64782574157,129742.339602431
Line_32395,178,178,75410.91270769869,129742.339602431
Line_31643,178,178,47232.938387874776,129742.339602431
Line_5249,178,178,36517.96890685349,129742.339602431
Line_5239,178,178,438.1426206794275,129742.339602431
Line_23316,178,178,447.006843968138,129742.339602431
Line_7659,178,178,376.01585497030385,129742.339602431
Line_15069,178,178,16882.753385059816,129742.339602431
Line_32113,178,178,20063.222957740516,129742.339602431
Line_15641,178,178,44101.115457213644,129742.339602431
Line_14619,179,179,2856.3737729217128,19147.9565364018
Line_14606,179,179,242.4465827731602,19147.9565364018
Line_4337,179,179,263.766825717106,19147.9565364018
Line_4333,179,179,41.000431842508625,19147.9565364018
Line_4385,179,179,5033.150902951483,19147.9565364018
Line_31938,179,179,3332.5765252454526,19147.9565364018
Line_31933,179,179,4589.484525037478,19147.9565364018
Line_4473,179,179,15581.201926383936,19147.9565364018
Line_23610,179,179,297.79781942495566,19147.9565364018
Line_31703,179,179,29138.993485655425,19147.9565364018
Line_549,179,179,28256.056416560124,19147.9565364018
Line_31809,179,179,896.803509739163,19147.9565364018
Line_31960,179,179,11078.703554068525,19147.9565364018
Line_14796,179,179,12194.731196617859,19147.9565364018
Line_31929,179,179,6407.891244793258,19147.9565364018
Line_3627,179,179,41206.17950169196,19147.9565364018
Line_19362,179,179,34787.342682177965,19147.9565364018
Line_30324,180,180,60275.23179889812,98783.5153782719
Line_7967,180,180,4222.141607661408,98783.5153782719
Line_7464,180,180,9038.037357131758,98783.5153782719
Line_33027,180,180,17896.673782904574,98783.5153782719
Line_15857,180,180,21508.353434918386,98783.5153782719
Line_8155,180,180,8416.045588389903,98783.5153782719
Line_23657,180,180,619.7560696739067,98783.5153782719
Line_6946,180,180,1056.7699530343307,98783.5153782719
Line_23281,180,180,266.05219646800606,98783.5153782719
Line_8392,180,180,862.1928296598012,98783.5153782719
Line_5555,180,180,1658.442954461308,98783.5153782719
Line_18070,180,180,824.5316403566203,98783.5153782719
Line_18066,180,180,3475.082663265216,98783.5153782719
Line_32403,180,180,23690.252032049346,98783.5153782719
Line_8584,180,180,24460.74694985491,98783.5153782719
Line_5449,180,180,13409.75369536206,98783.5153782719
Line_30706,180,180,30467.670571593244,98783.5153782719
Line_32224,180,180,80110.64782574157,98783.5153782719
Line_32395,180,180,75410.91270769869,98783.5153782719
Line_18197,180,180,292.70358903598503,98783.5153782719
Line_5556,180,180,306.2730831185196,98783.5153782719
Line_15069,180,180,16882.753385059816,98783.5153782719
Line_32113,180,180,20063.222957740516,98783.5153782719
Line_8554,180,180,40615.590331676205,98783.5153782719
Line_31432,180,180,124307.28401735694,98783.5153782719
Line_5558,180,180,395.06350891176754,98783.5153782719
Line_5553,180,180,23929.589740749245,98783.5153782719
Line_15848,180,180,225.2699766592976,98783.5153782719
Line_5559,180,180,276.2450359816674,98783.5153782719
Line_17246,180,180,206.57679433198481,98783.5153782719
Line_30233,180,180,30221.26360523922,98783.5153782719
Line_5557,180,180,34236.88463221795,98783.5153782719
Line_30234,180,180,4015.621027210578,98783.5153782719
Line_15088,180,180,84156.8800077724,98783.5153782719
Line_8693,180,180,12192.15399107061,98783.5153782719
Line_32224,181,181,80110.64782574157,17136.4435379453
Line_32395,181,181,75410.91270769869,17136.4435379453
Line_18197,181,181,292.70358903598503,17136.4435379453
Line_5556,181,181,306.2730831185196,17136.4435379453
Line_31643,181,181,47232.938387874776,17136.4435379453
Line_5249,181,181,36517.96890685349,17136.4435379453
Line_5239,181,181,438.1426206794275,17136.4435379453
Line_23316,181,181,447.006843968138,17136.4435379453
Line_7659,181,181,376.01585497030385,17136.4435379453
Line_15069,181,181,16882.753385059816,17136.4435379453
Line_32113,181,181,20063.222957740516,17136.4435379453
Line_15641,181,181,44101.115457213644,17136.4435379453
Line_8554,181,181,40615.590331676205,17136.4435379453
Line_5558,181,181,395.06350891176754,17136.4435379453
Line_5553,181,181,23929.589740749245,17136.4435379453
Line_32224,183,183,80110.64782574157,8397.24224484052
Line_32395,183,183,75410.91270769869,8397.24224484052
Line_18197,183,183,292.70358903598503,8397.24224484052
Line_5556,183,183,306.2730831185196,8397.24224484052
Line_31643,183,183,47232.938387874776,8397.24224484052
Line_5249,183,183,36517.96890685349,8397.24224484052
Line_5239,183,183,438.1426206794275,8397.24224484052
Line_23316,183,183,447.006843968138,8397.24224484052
Line_7659,183,183,376.01585497030385,8397.24224484052
Line_15069,183,183,16882.753385059816,8397.24224484052
Line_32113,183,183,20063.222957740516,8397.24224484052
Line_15641,183,183,44101.115457213644,8397.24224484052
Line_8554,183,183,40615.590331676205,8397.24224484052
Line_5558,183,183,395.06350891176754,8397.24224484052
Line_5553,183,183,23929.589740749245,8397.24224484052
Line_32003,184,184,41890.81387225955,15649.196583559
Line_24628,184,184,9756.21691401121,15649.196583559
Line_5473,184,184,12556.236206198037,15649.196583559
Line_32003,185,185,41890.81387225955,21216.852281744297
Line_5475,185,185,4637.220229497069,21216.852281744297
Line_32145,185,185,7179.122994897185,21216.852281744297
Line_24628,185,185,9756.21691401121,21216.852281744297
Line_5473,185,185,12556.236206198037,21216.852281744297
Line_16764,185,185,20613.06400683237,21216.852281744297
Line_32235,185,185,61810.14241705749,21216.852281744297
Line_13151,185,185,38115.93576649005,21216.852281744297
Line_15062,186,186,7991.641440737715,20598.8752951915
Line_32003,186,186,41890.81387225955,20598.8752951915
Line_24396,186,186,153.88536357932958,20598.8752951915
Line_24628,186,186,9756.21691401121,20598.8752951915
Line_5473,186,186,12556.236206198037,20598.8752951915
Line_1748,187,187,11036.72627762955,9980.75558483387
Line_13309,187,187,192.11973829228813,9980.75558483387
Line_13400,187,187,203.22098077719545,9980.75558483387
Line_13393,187,187,9509.253363564358,9980.75558483387
Line_13260,187,187,1834.0070498139066,9980.75558483387
Line_13258,187,187,358.5470510751457,9980.75558483387
Line_32856,187,187,5195.988721545969,9980.75558483387
Line_13255,187,187,1434.9204974291795,9980.75558483387
Line_31825,187,187,2582.5865060703763,9980.75558483387
Line_13246,187,187,162.9140650674028,9980.75558483387
Line_32099,187,187,654.4122791867296,9980.75558483387
Line_13401,187,187,474.6192508295301,9980.75558483387
Line_13249,187,187,477.52022608085804,9980.75558483387
Line_2452,187,187,22242.007868737488,9980.75558483387
Line_13708,187,187,233.1999017087649,9980.75558483387
Line_23360,187,187,311.0977574383197,9980.75558483387
Line_659,187,187,260.88978944474195,9980.75558483387
Line_2104,187,187,7268.037552634559,9980.75558483387
Line_540,187,187,11047.923391875667,9980.75558483387
Line_657,187,187,16503.86424081627,9980.75558483387
Line_1112,187,187,26383.483725724243,9980.75558483387
Line_1748,188,188,11036.72627762955,9996.63587424765
Line_13309,188,188,192.11973829228813,9996.63587424765
Line_13400,188,188,203.22098077719545,9996.63587424765
Line_13393,188,188,9509.253363564358,9996.63587424765
Line_13260,188,188,1834.0070498139066,9996.63587424765
Line_13258,188,188,358.5470510751457,9996.63587424765
Line_32856,188,188,5195.988721545969,9996.63587424765
Line_13255,188,188,1434.9204974291795,9996.63587424765
Line_31825,188,188,2582.5865060703763,9996.63587424765
Line_13246,188,188,162.9140650674028,9996.63587424765
Line_32099,188,188,654.4122791867296,9996.63587424765
Line_13401,188,188,474.6192508295301,9996.63587424765
Line_13249,188,188,477.52022608085804,9996.63587424765
Line_2452,188,188,22242.007868737488,9996.63587424765
Line_13708,188,188,233.1999017087649,9996.63587424765
Line_23360,188,188,311.0977574383197,9996.63587424765
Line_659,188,188,260.88978944474195,9996.63587424765
Line_2104,188,188,7268.037552634559,9996.63587424765
Line_540,188,188,11047.923391875667,9996.63587424765
Line_657,188,188,16503.86424081627,9996.63587424765
Line_1112,188,188,26383.483725724243,9996.63587424765
Line_20165,189,189,29985.961477946166,14450.8656813397
Line_718,189,189,491.09708234023145,14450.8656813397
Line_1344,189,189,322.3019443750012,14450.8656813397
Line_23627,189,189,4126.923116483937,14450.8656813397
Line_13948,189,189,8532.749231069833,14450.8656813397
Line_643,189,189,8335.219344081774,14450.8656813397
Line_25197,189,189,8703.757121717084,14450.8656813397
